feature,is_binary,feature_mean,feature_std,zero_fraction,nonzero_fraction,one_fraction,n_unique,is_sparse,feature_type
D476,False,0.009833985993868302,0.042139264730170975,0.8962943215142629,0.10370567848573714,0.0,14,False,numeric
D477,False,0.0069873405203945615,0.035268744707611044,0.9168221807517996,0.08317781924820047,0.0,12,False,numeric
D478,False,0.003280910596907491,0.030083536410068144,0.9709410823780326,0.029058917621967474,0.00026659557451346307,11,True,numeric
D479,False,0.06925278590509197,0.07284130349098984,0.2476672887230072,0.7523327112769927,0.0,22,False,numeric
D480,False,0.017395361237003467,0.07513863961881265,0.942415355905092,0.05758464409490802,0.00026659557451346307,4,False,numeric
D481,False,0.012963209810717143,0.060014858470696784,0.9440149293521728,0.05598507064782725,0.00026659557451346307,7,False,numeric
D482,False,0.011529378841109038,0.05071253389912973,0.93148493735004,0.06851506264996,0.0,9,False,numeric
D486,False,0.0009663378656358304,0.019445572785107057,0.9893361770194615,0.010663822980538524,0.00026659557451346307,10,True,numeric
D491,False,0.003785657158091176,0.03886637989443321,0.9872034124233537,0.012796587576646227,0.00026659557451346307,6,True,numeric
D492,False,0.009330180676619568,0.04627998408930989,0.9394828045854439,0.06051719541455612,0.00026659557451346307,8,False,numeric
D493,False,0.010811931625166622,0.060537671950122586,0.9538789656091708,0.04612103439082911,0.00026659557451346307,9,True,numeric
D494,False,0.007631298320447881,0.039708235389717045,0.9421487603305785,0.05785123966942149,0.0,10,False,numeric
D495,False,0.010363902959210877,0.056384511015888455,0.9565449213543055,0.04345507864569448,0.0,7,True,numeric
D496,False,0.00701146360970408,0.04756283222308697,0.9653425753132499,0.0346574246867502,0.00026659557451346307,10,True,numeric
D497,False,0.004505465209277527,0.03171898083364002,0.9725406558251133,0.027459344174886696,0.0,7,True,numeric
D498,False,0.006231671554252199,0.04981292563143129,0.9757398027192749,0.02426019728072514,0.0007997867235403892,8,True,numeric
D499,False,0.004698747000799787,0.041210391206644305,0.9824046920821115,0.017595307917888565,0.00026659557451346307,7,True,numeric
D504,False,0.07012765375473207,0.07963456291139115,0.2218075179952013,0.7781924820047987,0.00026659557451346307,31,False,numeric
D505,False,0.0742881204153559,0.07760286250964903,0.13996267661956813,0.8600373233804319,0.0,43,False,numeric
D508,False,0.0018661690215942416,0.023903224065541802,0.9896027725939749,0.01039722740602506,0.00026659557451346307,5,True,numeric
D512,False,0.08787299388962944,0.09912037289500995,0.35643828312450015,0.6435617168754999,0.00026659557451346307,15,False,numeric
D513,False,0.03387374922793922,0.06049962412905146,0.5625166622234071,0.43748333777659293,0.00026659557451346307,13,False,numeric
D514,False,0.048227370496934145,0.10207849798993059,0.7280725139962677,0.27192748600373234,0.00026659557451346307,11,False,numeric
D515,False,0.024666582244734732,0.059133777544226454,0.7211410290589176,0.27885897094108236,0.00026659557451346307,20,False,numeric
D516,False,0.023124900026659557,0.06189557468763357,0.7515329245534524,0.2484670754465476,0.00026659557451346307,20,False,numeric
D517,False,0.017377646412689948,0.05151729562938592,0.8056518261796854,0.19434817382031458,0.00026659557451346307,18,False,numeric
D518,False,0.01386472455771794,0.05183122410827182,0.8834977339376167,0.11650226606238337,0.0,12,False,numeric
D519,False,0.00899271224446814,0.04685292559195408,0.923487070114636,0.0765129298853639,0.00026659557451346307,16,False,numeric
D520,False,0.008555346508131167,0.04956994468084196,0.9373500399893362,0.06264996001066382,0.0,14,False,numeric
D521,False,0.005931751532924553,0.044372813243658625,0.9634764062916555,0.03652359370834444,0.00026659557451346307,14,True,numeric
D522,False,0.0032463343116502265,0.031217372638766134,0.9706744868035191,0.02932551319648094,0.00026659557451346307,12,True,numeric
D523,False,0.007198080511863503,0.060667336187879665,0.9858704345507865,0.014129565449213543,0.00026659557451346307,3,True,numeric
D524,False,0.01572913889629432,0.07366193901667073,0.9381498267128766,0.06185017328712343,0.0,8,False,numeric
D525,False,0.01086376966142362,0.06401188194966359,0.960277259397494,0.039722740602505996,0.00026659557451346307,9,True,numeric
D526,False,0.008530569627832578,0.0553140663771194,0.9610770461210344,0.03892295387896561,0.0005331911490269261,11,True,numeric
D527,False,0.003925258449213543,0.03459272993960489,0.9754732071447614,0.024526792855238604,0.00026659557451346307,11,True,numeric
D528,False,0.003543606150359904,0.03488842705299902,0.9768061850173287,0.023193814982671288,0.00026659557451346307,13,True,numeric
D529,False,0.0036323647027459343,0.031508533207202635,0.9784057584644095,0.02159424153559051,0.0,9,True,numeric
D530,False,0.002079623211143695,0.021589162812863445,0.9869368168488403,0.013063183151159691,0.0,8,True,numeric
D531,False,0.004265514652625966,0.045162552902163464,0.9864036256998134,0.013596374300186616,0.0005331911490269261,10,True,numeric
D532,False,0.004895647222607305,0.051357363256574896,0.9866702212743268,0.013329778725673154,0.0005331911490269261,9,True,numeric
D534,False,0.014696081045054652,0.05812830551458699,0.9232204745401227,0.07677952545987736,0.0,7,False,numeric
D535,False,0.009864036263396428,0.05979289964651075,0.9608104505465209,0.03918954945347907,0.0005331911490269261,7,True,numeric
D536,False,0.009529885368968274,0.05130670612987974,0.9442815249266863,0.05571847507331378,0.0005331911490269261,9,False,numeric
D537,False,0.01039722741375633,0.05841273315055745,0.9568115169288189,0.04318848307118102,0.0,6,True,numeric
D538,False,0.005153621258597706,0.036398328981553166,0.9685417222074113,0.03145827779258864,0.0,7,True,numeric
D539,False,0.005162143430551853,0.038389548813764794,0.9733404425486537,0.026659557451346308,0.0,8,True,numeric
D542,False,0.012337768979738735,0.04537816468883876,0.8946947480671821,0.10530525193281791,0.0,9,False,numeric
D543,False,0.004998667022127433,0.040717292298458795,0.9826712876566249,0.0173287123433751,0.00026659557451346307,4,True,numeric
D544,False,0.008464409490802453,0.05270288393043259,0.9629432151426286,0.03705678485737137,0.0,8,True,numeric
D545,False,0.012015489193015195,0.05346221742875064,0.9221540922420688,0.07784590775793122,0.00026659557451346307,12,False,numeric
D546,False,0.007824893756331644,0.042483934872364425,0.9442815249266863,0.05571847507331378,0.0,12,False,numeric
D547,False,0.008847640629165555,0.04986642428554786,0.9450813116502266,0.05491868834977339,0.00026659557451346307,13,False,numeric
D548,False,0.011196498714209543,0.06646642345214535,0.9541455611836843,0.04585443881631565,0.00026659557451346307,12,True,numeric
D549,False,0.005331911490269262,0.040879304145047056,0.9682751266328979,0.031724873367102106,0.0,10,True,numeric
D550,False,0.0036324357947214074,0.033178967866615804,0.9717408691015729,0.028259130898427087,0.00026659557451346307,12,True,numeric
D551,False,0.0031995023543055184,0.03152221803304756,0.9794721407624634,0.020527859237536656,0.0,10,True,numeric
D552,False,0.00196614236203679,0.02795248758646337,0.989069581444948,0.010930418555051986,0.0,8,True,numeric
D553,False,0.0019421005185283923,0.027474810181155704,0.9882697947214076,0.011730205278592375,0.00026659557451346307,10,True,numeric
D554,False,0.011024244964009595,0.047966147187818185,0.917088776326313,0.08291122367368702,0.0,11,False,numeric
D555,False,0.006797200748600373,0.04070483016463704,0.9536123700346574,0.046387629965342576,0.00026659557451346307,10,True,numeric
D556,False,0.0063270949960010665,0.03694940264651511,0.9392162090109304,0.06078379098906958,0.0,17,False,numeric
D557,False,0.008859254501199681,0.045609651012519827,0.9290855771794189,0.07091442282058118,0.0,15,False,numeric
D558,False,0.009641997691282324,0.04877989887260032,0.927486003732338,0.07251399626766196,0.00026659557451346307,17,False,numeric
D559,False,0.009904025593175153,0.052768124151579915,0.9394828045854439,0.06051719541455612,0.0,15,False,numeric
D560,False,0.006813578599573447,0.04582105946641889,0.9576113036523594,0.04238869634764063,0.00026659557451346307,15,True,numeric
D561,False,0.00516795726019728,0.0410085368419697,0.9621434284190883,0.037856571580911755,0.0005331911490269261,16,True,numeric
D562,False,0.0041190900802452685,0.033245813965754975,0.9632098107171421,0.036790189282857905,0.0,14,True,numeric
D563,False,0.004443555792322047,0.03803371396186585,0.9741402292721941,0.025859770727805917,0.0,14,True,numeric
D564,False,0.003059222302052786,0.03554042138580782,0.9834710743801653,0.01652892561983471,0.0005331911490269261,13,True,numeric
D565,False,0.002032702390829112,0.028589977883345535,0.9874700079978672,0.012529992002132765,0.00026659557451346307,10,True,numeric
D567,False,0.0009480489904025593,0.021093776320262,0.9880031991468942,0.011996800853105838,0.0,19,True,numeric
D568,True,0.012796587576646227,0.11239588481363298,0.9872034124233537,0.012796587576646227,0.012796587576646227,2,True,binary
D569,False,0.008731005065315916,0.05640243103480386,0.9706744868035191,0.02932551319648094,0.00026659557451346307,8,True,numeric
D578,False,0.0016162356704878698,0.01915935448031285,0.9896027725939749,0.01039722740602506,0.0,6,True,numeric
D579,False,0.005531858171154359,0.055544885653859566,0.9880031991468942,0.011996800853105838,0.0005331911490269261,5,True,numeric
D582,False,0.01523519704532125,0.04729988718216203,0.8413756331644895,0.15862436683551054,0.00026659557451346307,14,False,numeric
D583,False,0.026013322553719007,0.0692172958058825,0.8056518261796854,0.19434817382031458,0.00026659557451346307,23,False,numeric
D584,False,0.019816937713676354,0.08409497647241128,0.9301519594774726,0.06984804052252733,0.00026659557451346307,7,False,numeric
D585,False,0.0154329215782458,0.06436264240322927,0.9194881364969342,0.08051186350306586,0.00026659557451346307,10,False,numeric
D586,False,0.015518772140495867,0.06852107712171505,0.9149560117302052,0.08504398826979472,0.00026659557451346307,13,False,numeric
D587,False,0.004832434859770727,0.02884836207955943,0.9346840842442016,0.06531591575579845,0.00026659557451346307,14,False,numeric
D588,False,0.005121141029858704,0.03531334303048012,0.9504132231404959,0.049586776859504134,0.00026659557451346307,14,True,numeric
D589,False,0.0040845923449746736,0.03371302672862686,0.9618768328445748,0.03812316715542522,0.00026659557451346307,16,True,numeric
D590,False,0.005381898160490536,0.03900850340646967,0.9648093841642229,0.03519061583577713,0.0,11,True,numeric
D591,False,0.00311458839216209,0.03068286038191979,0.9757398027192749,0.02426019728072514,0.0,10,True,numeric
D592,False,0.004194765839242868,0.04083297468149386,0.978139162889896,0.021860837110103972,0.0005331911490269261,11,True,numeric
D593,False,0.002088323114102906,0.028883154630794765,0.9882697947214076,0.011730205278592375,0.00026659557451346307,12,True,numeric
D594,False,0.00447880565182618,0.04431039803830852,0.9866702212743268,0.013329778725673154,0.00026659557451346307,6,True,numeric
D595,False,0.04721407624633431,0.11811230427617354,0.7917888563049853,0.20821114369501467,0.0,9,False,numeric
D596,False,0.031229767330311912,0.08028606307467345,0.8368435083977606,0.1631564916022394,0.00026659557451346307,7,False,numeric
D597,False,0.04212210077312717,0.10994861755001105,0.8523060517195414,0.14769394828045854,0.0005331911490269261,5,False,numeric
D598,False,0.036923487070114634,0.10645783361869975,0.877366035723807,0.12263396427619301,0.00026659557451346307,5,False,numeric
D599,False,0.010263929618768328,0.05854095242720566,0.9658757664622767,0.03412423353772327,0.00026659557451346307,4,True,numeric
D600,False,0.006398293788323114,0.04645939438191566,0.9792055451879499,0.02079445481205012,0.0,3,True,numeric
D601,False,0.003998933615302586,0.042319429216711994,0.9898693681684884,0.010130631831511597,0.00026659557451346307,4,True,numeric
D602,False,0.003199146894161557,0.03350815797431716,0.9898693681684884,0.010130631831511597,0.0,3,True,numeric
D607,False,0.053541859325779796,0.08582803370512757,0.6011730205278593,0.39882697947214074,0.0,10,False,numeric
D608,False,0.03901181903652359,0.09223166153013279,0.7877899226872834,0.2122100773127166,0.00026659557451346307,10,False,numeric
D609,False,0.026492935217275394,0.06922783076235779,0.8469741402292722,0.1530258597707278,0.0,6,False,numeric
D610,False,0.026748422663023196,0.08305002485292677,0.881364969341509,0.11863503065849107,0.0005331911490269261,7,False,numeric
D611,False,0.012149995565449214,0.04066156182818158,0.8968275126632897,0.10317248733671021,0.0,6,False,numeric
D612,False,0.014596107704612104,0.06029865045681774,0.9245534524126899,0.07544654758731005,0.00026659557451346307,7,False,numeric
D613,False,0.009630765129298854,0.04968968919066199,0.9488136496934151,0.05118635030658491,0.0,7,False,numeric
D614,False,0.005598507069048254,0.04070743615203167,0.9757398027192749,0.02426019728072514,0.00026659557451346307,5,True,numeric
D615,False,0.002932551319648094,0.02548642711989545,0.9842708611037057,0.01572913889629432,0.0,5,True,numeric
D616,False,0.0038656358304452144,0.03765644795564555,0.9882697947214076,0.011730205278592375,0.0,3,True,numeric
D621,False,0.01944426247880565,0.04664761222798946,0.779525459877366,0.22047454012263396,0.0,11,False,numeric
D622,False,0.04276392263902959,0.07458666011310658,0.6507597973873633,0.3492402026126366,0.0,12,False,numeric
D623,False,0.047787256731538254,0.10818648087597321,0.7739269528125833,0.2260730471874167,0.0005331911490269261,9,False,numeric
D624,False,0.04585443881631565,0.10871365184495306,0.7867235403892295,0.21327645961077046,0.00026659557451346307,8,False,numeric
D625,False,0.01597790707704612,0.04648030645189332,0.841109037589976,0.15889096241002398,0.0,10,False,numeric
D626,False,0.018741668888296453,0.06146800221655982,0.8842975206611571,0.11570247933884298,0.0,8,False,numeric
D627,False,0.009776815063449748,0.03893655455021857,0.9128232471340976,0.08717675286590243,0.0,9,False,numeric
D628,False,0.007064000716875499,0.035766531034865066,0.9509464142895228,0.04905358571047721,0.0,6,True,numeric
D629,False,0.006631564916022394,0.04620181876551817,0.9722740602505998,0.02772593974940016,0.00026659557451346307,7,True,numeric
D630,False,0.0015523703497733938,0.01386413158343823,0.9848040522527326,0.015195947747267395,0.0,5,True,numeric
D631,False,0.0012243474470807784,0.010916293200406909,0.9832044788056519,0.016795521194348174,0.0,4,True,numeric
D635,False,0.016351195231404957,0.08792329411859101,0.9621434284190883,0.037856571580911755,0.00026659557451346307,4,True,numeric
D636,False,0.006487158979738736,0.056319397432254385,0.9818715009330845,0.01812849906691549,0.0013329778725673154,6,True,numeric
D643,False,0.004265529192215409,0.035215570028240405,0.9832044788056519,0.016795521194348174,0.0,4,True,numeric
D649,False,0.014194570343375101,0.05763136992921697,0.9093575046654225,0.09064249533457745,0.00026659557451346307,11,False,numeric
D650,False,0.004132231404958678,0.03161202763899291,0.9762729938683018,0.023727006131698213,0.00026659557451346307,5,True,numeric
D651,False,0.004398826981071714,0.04357358571011115,0.9853372434017595,0.01466275659824047,0.0005331911490269261,6,True,numeric
D652,False,0.007797920554518795,0.059342821533443064,0.9792055451879499,0.02079445481205012,0.0007997867235403892,5,True,numeric
D653,False,0.003709624101839509,0.03201199292441657,0.9757398027192749,0.02426019728072514,0.00026659557451346307,9,True,numeric
D654,False,0.004265529192215409,0.03848902918168485,0.9864036256998134,0.013596374300186616,0.0,3,True,numeric
D659,False,0.17316464055638495,0.16109712057366876,0.29298853639029593,0.7070114636097041,0.0,22,False,numeric
D660,False,0.06776742960650493,0.09616312597065199,0.4649426819514796,0.5350573180485204,0.00026659557451346307,24,False,numeric
D661,False,0.05951395749773394,0.11082724671140923,0.643028525726473,0.35697147427352705,0.00026659557451346307,20,False,numeric
D662,False,0.039240275320447875,0.08770417505663144,0.7187416688882965,0.28125833111170356,0.00026659557451346307,19,False,numeric
D663,False,0.018857260627299387,0.05848500148111296,0.8384430818448414,0.16155691815515863,0.0,15,False,numeric
D664,False,0.012144832482004798,0.04560364644431675,0.8864302852572647,0.11356971474273526,0.0,16,False,numeric
D665,False,0.005794134173553719,0.026756750693044177,0.9264196214342842,0.07358037856571581,0.0,13,False,numeric
D666,False,0.004459104238069848,0.025235413296283676,0.9488136496934151,0.05118635030658491,0.0,13,False,numeric
D667,False,0.004500133297787257,0.030075164657478556,0.9661423620367902,0.03385763796320981,0.0,11,True,numeric
D668,False,0.004932018128499067,0.03843641608870776,0.9757398027192749,0.02426019728072514,0.0,11,True,numeric
D669,False,0.0037132193340442547,0.031312837659156406,0.9818715009330845,0.01812849906691549,0.0,8,True,numeric
D672,False,0.055903111569714746,0.09315401428440313,0.5891762196747534,0.4108237803252466,0.0,12,False,numeric
D673,False,0.04700968633990936,0.10971846594647632,0.7997867235403893,0.20021327645961076,0.00026659557451346307,7,False,numeric
D674,False,0.027006131698213812,0.06895317119930501,0.8117835243934951,0.18821647560650492,0.00026659557451346307,9,False,numeric
D675,False,0.019361503599040257,0.06392528838912723,0.8874966675553185,0.11250333244468141,0.00026659557451346307,8,False,numeric
D676,False,0.013803726400959745,0.053144059286538016,0.9114902692615302,0.08850973073846974,0.00026659557451346307,8,False,numeric
D677,False,0.011844460533990934,0.05345604539602087,0.9400159957344708,0.05998400426552919,0.0,5,False,numeric
D678,False,0.007583163001866168,0.041391023906397005,0.9538789656091708,0.04612103439082911,0.0,7,True,numeric
D679,False,0.006031724873367102,0.04664256052516193,0.9749400159957344,0.02505998400426553,0.00026659557451346307,7,True,numeric
D680,False,0.0029992002132764595,0.03522316785316932,0.9869368168488403,0.013063183151159691,0.00026659557451346307,7,True,numeric
D681,False,0.0033324446819514796,0.03584474190171643,0.989069581444948,0.010930418555051986,0.0,5,True,numeric
D685,False,0.03305785123966942,0.10925674887969802,0.8986936816848841,0.10130631831511597,0.0013329778725673154,5,False,numeric
D686,False,0.02384549303172487,0.0728899966338146,0.8640362569981338,0.13596374300186617,0.00026659557451346307,9,False,numeric
D687,False,0.018970025780591846,0.05781354303476397,0.8645694481471607,0.13543055185283925,0.0,7,False,numeric
D688,False,0.01940223346014396,0.0601323901179454,0.8741668888296454,0.12583311117035456,0.00026659557451346307,8,False,numeric
D689,False,0.014696081045054652,0.06294503730434485,0.9237536656891495,0.07624633431085044,0.0005331911490269261,8,False,numeric
D690,False,0.007375810888296455,0.039182865498316614,0.9504132231404959,0.049586776859504134,0.0,8,True,numeric
D691,False,0.006487158974140229,0.040167678189450426,0.9594774726739536,0.04052252732604639,0.00026659557451346307,8,True,numeric
D692,False,0.010717142095441216,0.06076288068680068,0.9589442815249267,0.04105571847507331,0.0005331911490269261,6,True,numeric
D693,False,0.00450250303252466,0.03517108698535586,0.9749400159957344,0.02505998400426553,0.0,7,True,numeric
D694,False,0.004532124771260997,0.041558897314993834,0.981604905358571,0.018395094641428952,0.00026659557451346307,7,True,numeric
D697,False,0.03735003998933618,0.08620878136788475,0.7805918421754199,0.21940815782458012,0.00026659557451346307,10,False,numeric
D698,False,0.011343455080778459,0.035800151441817835,0.8347107438016529,0.1652892561983471,0.00026659557451346307,13,False,numeric
D699,False,0.032418021860837115,0.08452348679020608,0.822713942948547,0.17728605705145295,0.0005331911490269261,9,False,numeric
D700,False,0.018018803878965612,0.05644797616725068,0.7989869368168488,0.20101306318315115,0.00026659557451346307,19,False,numeric
D701,False,0.021223104939482804,0.06696009966397896,0.8531058384430819,0.14689416155691815,0.00026659557451346307,14,False,numeric
D702,False,0.008842575314849372,0.037454455546608575,0.8954945347907225,0.10450546520927753,0.00026659557451346307,14,False,numeric
D703,False,0.007805138024260197,0.03967350984558455,0.9237536656891495,0.07624633431085044,0.0005331911490269261,10,False,numeric
D704,False,0.005855047347107438,0.034423962674681244,0.9370834444148227,0.06291655558517728,0.0,11,False,numeric
D705,False,0.006414956011730206,0.0462661670849618,0.9576113036523594,0.04238869634764063,0.0007997867235403892,11,True,numeric
D706,False,0.002588563050653159,0.02894816636579316,0.9725406558251133,0.027459344174886696,0.0005331911490269261,8,True,numeric
D707,False,0.0025112573503065848,0.0281418925792012,0.9789389496134364,0.021061050386563585,0.00026659557451346307,9,True,numeric
D708,False,0.0020171954129565447,0.027032490135563116,0.9848040522527326,0.015195947747267395,0.00026659557451346307,8,True,numeric
D709,False,0.012441126799786723,0.06593725345589369,0.964276193015196,0.035723806984804055,0.0,3,True,numeric
D710,False,0.014342841908824313,0.07211685750995744,0.9509464142895228,0.04905358571047721,0.00026659557451346307,6,True,numeric
D711,False,0.010989662006931486,0.05527508566373175,0.9520127965875766,0.04798720341242335,0.0,6,True,numeric
D712,False,0.008945762604638762,0.050981313121552116,0.9578778992268728,0.04212210077312717,0.0,6,True,numeric
D728,False,0.009419710302585977,0.05234638784379978,0.9616102372700613,0.03838976272993868,0.00026659557451346307,6,True,numeric
D729,False,0.006731538256464943,0.040053046201304114,0.9656091708877632,0.03439082911223674,0.0,6,True,numeric
D730,False,0.01039722740602506,0.06550362311917976,0.9693415089309517,0.030658491069048253,0.0007997867235403892,5,True,numeric
D731,False,0.007731271660890429,0.0535983092844691,0.9757398027192749,0.02426019728072514,0.00026659557451346307,5,True,numeric
D732,False,0.006398293788323114,0.04991712926918178,0.9805385230605171,0.019461476939482806,0.00026659557451346307,5,True,numeric
D733,False,0.004932018128499067,0.045553433970159464,0.9861370301253,0.01386296987470008,0.00026659557451346307,5,True,numeric
D734,False,0.0031102817038123165,0.030630401953452104,0.9874700079978672,0.012529992002132765,0.0,4,True,numeric
D739,False,0.07339127990082644,0.09433355511491075,0.4030925086643562,0.5969074913356438,0.0,32,False,numeric
D740,False,0.042806291656091705,0.0711113161213559,0.5286590242601973,0.4713409757398027,0.0,25,False,numeric
D741,False,0.030496591054385496,0.0583278156089381,0.5987736603572381,0.40122633964276194,0.0,25,False,numeric
D742,False,0.012397023013063183,0.044719938399154946,0.8299120234604106,0.17008797653958943,0.0,23,False,numeric
D743,False,0.003696257966675553,0.03134089931759503,0.959744068248467,0.04025593175153293,0.0,17,True,numeric
D747,False,0.05695147960543855,0.10641183103584399,0.7056784857371368,0.29432151426286324,0.00026659557451346307,8,False,numeric
D748,False,0.03540722474006931,0.07425843592733541,0.7214076246334311,0.2785923753665689,0.00026659557451346307,12,False,numeric
D749,False,0.019344647144228205,0.060179981416483036,0.8512396694214877,0.1487603305785124,0.00026659557451346307,11,False,numeric
D750,False,0.039722740602505996,0.1095908165290737,0.8341775526526259,0.16582244734737403,0.0007997867235403892,9,False,numeric
D751,False,0.02450502342948547,0.07118279758956578,0.8200479872034124,0.17995201279658757,0.00026659557451346307,12,False,numeric
D752,False,0.024332243536390293,0.075325422491195,0.8573713676352972,0.14262863236470275,0.00026659557451346307,12,False,numeric
D753,False,0.013943799609437483,0.0582459870550319,0.9053585710477207,0.0946414289522794,0.0005331911490269261,12,False,numeric
D754,False,0.008481071714209544,0.041776729921265326,0.9288189816049054,0.07118101839509464,0.00026659557451346307,11,False,numeric
D755,False,0.0069514016811516935,0.03988229968654017,0.9504132231404959,0.049586776859504134,0.0,11,True,numeric
D756,False,0.005967184138096507,0.040472683326355834,0.9605438549720074,0.03945614502799254,0.00026659557451346307,10,True,numeric
D757,False,0.0046547566827512665,0.03325919706215776,0.9664089576113036,0.03359104238869635,0.00026659557451346307,9,True,numeric
D758,False,0.0033542699738736336,0.03099430190876986,0.9794721407624634,0.020527859237536656,0.0,8,True,numeric
D759,False,0.0021169633209810715,0.02770589992025559,0.9872034124233537,0.012796587576646227,0.0,8,True,numeric
D760,False,0.0028879943132498003,0.03720027004467935,0.9885363902959211,0.011463609704078913,0.0005331911490269261,9,True,numeric
D762,False,0.03800481651372967,0.06922173264286058,0.6856838176486271,0.314316182351373,0.00026659557451346307,8,False,numeric
D763,False,0.016052492671820847,0.05375909662849953,0.8205811783524394,0.17941882164756065,0.0,17,False,numeric
D764,False,0.01777448680485204,0.05709626136254585,0.8301786190349241,0.16982138096507599,0.00026659557451346307,16,False,numeric
D765,False,0.010709817732604638,0.0357592266888702,0.8365769128232471,0.16342308717675286,0.0,17,False,numeric
D766,False,0.019472922782724607,0.06491116396725273,0.8387096774193549,0.16129032258064516,0.0005331911490269261,18,False,numeric
D767,False,0.020629134804318848,0.07903810223181748,0.8872300719808052,0.11276992801919489,0.0,12,False,numeric
D768,False,0.009223993597707278,0.04164534144461325,0.9040255931751533,0.0959744068248467,0.0,17,False,numeric
D769,False,0.007092371559850706,0.03430472740272516,0.9261530258597708,0.07384697414022927,0.0,14,False,numeric
D770,False,0.0040068313084510795,0.022933173227340384,0.9472140762463344,0.05278592375366569,0.0,12,False,numeric
D771,False,0.0034656124020261267,0.023728228787254113,0.9592108770994402,0.04078912290055985,0.0,11,True,numeric
D772,False,0.0027824232364702744,0.02184363956179907,0.9736070381231672,0.026392961876832845,0.0,11,True,numeric
D773,False,0.0020240321087709946,0.01816019622574108,0.9784057584644095,0.02159424153559051,0.0,11,True,numeric
D774,False,0.0015992940005331911,0.023223726384822615,0.9765395894428153,0.02346041055718475,0.0,24,True,numeric
D775,False,0.009553008082111437,0.06374313874185278,0.9757398027192749,0.02426019728072514,0.00026659557451346307,6,True,numeric
D776,False,0.012796587576646227,0.07703649208906575,0.9680085310583845,0.03199146894161557,0.0010663822980538523,5,True,numeric
D777,False,0.013507509111970142,0.06750573366391589,0.9506798187150093,0.04932018128499067,0.00026659557451346307,7,True,numeric
D778,False,0.0045096863084510795,0.03360534370190876,0.9762729938683018,0.023727006131698213,0.0,7,True,numeric
D780,False,0.001318048896560917,0.021433031194203978,0.9896027725939749,0.01039722740602506,0.00026659557451346307,16,True,numeric
D791,False,0.014307295836576913,0.07963481479395614,0.9541455611836843,0.04585443881631565,0.0018661690215942416,7,True,numeric
D792,False,0.00787938030791789,0.05261593179073401,0.967208744334844,0.032791255665155956,0.00026659557451346307,9,True,numeric
D793,False,0.009304185550519864,0.053770853615661335,0.9528125833111171,0.04718741668888297,0.0005331911490269261,9,True,numeric
D794,False,0.007231404958677686,0.04629205888927289,0.9688083177819248,0.03119168221807518,0.0,6,True,numeric
D795,False,0.005091975473207145,0.04121826237097293,0.9741402292721941,0.025859770727805917,0.00026659557451346307,9,True,numeric
D796,False,0.0026926153025859773,0.020411682593766887,0.9805385230605171,0.019461476939482806,0.0,4,True,numeric
D797,False,0.0036323647027459343,0.037178853357925847,0.9845374566782191,0.015462543321780858,0.0005331911490269261,6,True,numeric
D798,False,0.0028325779792055454,0.031820397321153465,0.9888029858704346,0.011197014129565449,0.00026659557451346307,6,True,numeric
D802,False,0.05165289256198347,0.07287329926819465,0.36070381231671556,0.6392961876832844,0.0,28,False,numeric
D803,False,0.0036259054724073585,0.024847912510817603,0.93148493735004,0.06851506264996,0.0,31,False,numeric
D806,False,0.06420176367288723,0.07814798831045598,0.4780058651026393,0.5219941348973607,0.00026659557451346307,10,False,numeric
D807,False,0.06624900026659558,0.11628826306338881,0.6680885097307385,0.33191149026926153,0.0007997867235403892,8,False,numeric
D808,False,0.03494283303679019,0.08333529929339681,0.7888563049853372,0.21114369501466276,0.0,9,False,numeric
D809,False,0.018463591935750468,0.04760058448028499,0.7845907757931219,0.21540922420687816,0.00026659557451346307,12,False,numeric
D810,False,0.018776290196214344,0.04942808778307908,0.7723273793655026,0.22767262063449747,0.00026659557451346307,16,False,numeric
D811,False,0.02271688439349507,0.06426018936498724,0.7933884297520661,0.2066115702479339,0.00026659557451346307,17,False,numeric
D812,False,0.0304339287411357,0.08754243551367889,0.8344441482271394,0.16555585177286056,0.0,12,False,numeric
D813,False,0.01094732959770728,0.041375978342615416,0.8704345507864569,0.12956544921354304,0.00026659557451346307,14,False,numeric
D814,False,0.015268301780058651,0.060197978077668274,0.9029592108770994,0.09704078912290055,0.0005331911490269261,11,False,numeric
D815,False,0.009147560650493202,0.05029082463203478,0.9376166355638497,0.06238336443615036,0.0007997867235403892,11,False,numeric
D816,False,0.005724482358571048,0.038394785843782524,0.9522793921620901,0.04772060783790989,0.0,12,True,numeric
D817,False,0.0033457744601439617,0.0261270123805447,0.9714742735270594,0.02852572647294055,0.0,11,True,numeric
D818,False,0.0031996089922687286,0.032295989708274284,0.9760063982937883,0.023993601706211676,0.0005331911490269261,8,True,numeric
D819,False,0.003615702479338843,0.03620127162796536,0.9778725673153825,0.022127432684617435,0.00026659557451346307,11,True,numeric
D832,False,0.003465742469474807,0.03734997761813011,0.9882697947214076,0.011730205278592375,0.00026659557451346307,5,True,numeric
D833,False,0.00297698391628899,0.034828636926049705,0.9898693681684884,0.010130631831511597,0.00026659557451346307,6,True,numeric
D841,False,0.030347462898693684,0.10126119357128148,0.8962943215142629,0.10370567848573714,0.0010663822980538523,7,False,numeric
D842,False,0.044121123280191944,0.11086115942878934,0.8176486270327913,0.18235137296720874,0.0015995734470807784,11,False,numeric
