feature,feature_index,is_binary,feature_type,mean,std,variance,zero_fraction,nonzero_fraction,one_fraction,n_unique,is_sparse,column_cluster
D1604,1351,True,binary,0.0159957344708077,0.1254586423868328,0.0157398709495471,0.9840042655291922,0.0159957344708077,0.0159957344708077,2,True,1
D1706,1453,True,binary,0.0159957344708077,0.1254586423868328,0.0157398709495472,0.9840042655291922,0.0159957344708077,0.0159957344708077,2,True,1
D1725,1471,True,binary,0.0159957344708077,0.1254586423868328,0.0157398709495471,0.9840042655291922,0.0159957344708077,0.0159957344708077,2,True,1
D1502,1250,True,binary,0.0157291388962943,0.1244256126602373,0.0154817330858754,0.9842708611037057,0.0157291388962943,0.0157291388962943,2,True,1
D1503,1251,True,binary,0.0157291388962943,0.1244256126602373,0.0154817330858754,0.9842708611037057,0.0157291388962943,0.0157291388962943,2,True,1
D1564,1312,True,binary,0.0157291388962943,0.1244256126602373,0.0154817330858754,0.9842708611037057,0.0157291388962943,0.0157291388962943,2,True,1
D1589,1337,True,binary,0.0157291388962943,0.1244256126602373,0.0154817330858754,0.9842708611037057,0.0157291388962943,0.0157291388962943,2,True,1
D1651,1398,True,binary,0.0157291388962943,0.1244256126602373,0.0154817330858754,0.9842708611037057,0.0157291388962943,0.0157291388962943,2,True,1
D1675,1422,True,binary,0.0157291388962943,0.1244256126602373,0.0154817330858754,0.9842708611037057,0.0157291388962943,0.0157291388962943,2,True,1
D1678,1425,True,binary,0.0157291388962943,0.1244256126602373,0.0154817330858754,0.9842708611037057,0.0157291388962943,0.0157291388962943,2,True,1
D1718,1464,True,binary,0.0157291388962943,0.1244256126602373,0.0154817330858754,0.9842708611037057,0.0157291388962943,0.0157291388962943,2,True,1
D1723,1469,True,binary,0.0157291388962943,0.1244256126602373,0.0154817330858754,0.9842708611037057,0.0157291388962943,0.0157291388962943,2,True,1
D1732,1478,True,binary,0.0157291388962943,0.1244256126602373,0.0154817330858754,0.9842708611037057,0.0157291388962943,0.0157291388962943,2,True,1
D1459,1209,True,binary,0.0154625433217808,0.1233833581801164,0.0152234530758029,0.9845374566782192,0.0154625433217808,0.0154625433217808,2,True,1
D1520,1268,True,binary,0.0154625433217808,0.1233833581801164,0.0152234530758029,0.9845374566782192,0.0154625433217808,0.0154625433217808,2,True,1
D1546,1294,True,binary,0.0154625433217808,0.1233833581801164,0.0152234530758029,0.9845374566782192,0.0154625433217808,0.0154625433217808,2,True,1
D1577,1325,True,binary,0.0154625433217808,0.1233833581801164,0.0152234530758029,0.9845374566782192,0.0154625433217808,0.0154625433217808,2,True,1
D1630,1377,True,binary,0.0154625433217808,0.1233833581801164,0.0152234530758029,0.9845374566782192,0.0154625433217808,0.0154625433217808,2,True,1
D1642,1389,True,binary,0.0154625433217808,0.1233833581801164,0.0152234530758029,0.9845374566782192,0.0154625433217808,0.0154625433217808,2,True,1
D1650,1397,True,binary,0.0154625433217808,0.1233833581801164,0.0152234530758029,0.9845374566782192,0.0154625433217808,0.0154625433217808,2,True,1
D1664,1411,True,binary,0.0154625433217808,0.1233833581801164,0.0152234530758029,0.9845374566782192,0.0154625433217808,0.0154625433217808,2,True,1
D1512,1260,True,binary,0.0151959477472673,0.1223316431645128,0.0149650309193297,0.9848040522527326,0.0151959477472673,0.0151959477472673,2,True,1
D1537,1285,True,binary,0.0151959477472673,0.1223316431645128,0.0149650309193297,0.9848040522527326,0.0151959477472673,0.0151959477472673,2,True,1
D1540,1288,True,binary,0.0151959477472673,0.1223316431645128,0.0149650309193297,0.9848040522527326,0.0151959477472673,0.0151959477472673,2,True,1
D1563,1311,True,binary,0.0151959477472673,0.1223316431645128,0.0149650309193297,0.9848040522527326,0.0151959477472673,0.0151959477472673,2,True,1
D1616,1363,True,binary,0.0151959477472673,0.1223316431645128,0.0149650309193297,0.9848040522527326,0.0151959477472673,0.0151959477472673,2,True,1
D1662,1409,True,binary,0.0151959477472673,0.1223316431645128,0.0149650309193297,0.9848040522527326,0.0151959477472673,0.0151959477472673,2,True,1
D1743,1489,True,binary,0.0151959477472673,0.1223316431645128,0.0149650309193297,0.9848040522527326,0.0151959477472673,0.0151959477472673,2,True,1
D1771,1517,True,binary,0.0151959477472673,0.1223316431645128,0.0149650309193297,0.9848040522527326,0.0151959477472673,0.0151959477472673,2,True,1
D1450,1200,True,binary,0.0149293521727539,0.1212702214744238,0.0147064666164558,0.985070647827246,0.0149293521727539,0.0149293521727539,2,True,1
D1455,1205,True,binary,0.0149293521727539,0.1212702214744238,0.0147064666164558,0.985070647827246,0.0149293521727539,0.0149293521727539,2,True,1
D1500,1248,True,binary,0.0149293521727539,0.1212702214744238,0.0147064666164558,0.985070647827246,0.0149293521727539,0.0149293521727539,2,True,1
D1550,1298,True,binary,0.0149293521727539,0.1212702214744238,0.0147064666164558,0.985070647827246,0.0149293521727539,0.0149293521727539,2,True,1
D1586,1334,True,binary,0.0149293521727539,0.1212702214744238,0.0147064666164558,0.985070647827246,0.0149293521727539,0.0149293521727539,2,True,1
D1595,1343,True,binary,0.0149293521727539,0.1212702214744238,0.0147064666164558,0.985070647827246,0.0149293521727539,0.0149293521727539,2,True,1
D1673,1420,True,binary,0.0149293521727539,0.1212702214744238,0.0147064666164558,0.985070647827246,0.0149293521727539,0.0149293521727539,2,True,1
D1689,1436,True,binary,0.0149293521727539,0.1212702214744238,0.0147064666164558,0.985070647827246,0.0149293521727539,0.0149293521727539,2,True,1
D1735,1481,True,binary,0.0149293521727539,0.1212702214744238,0.0147064666164558,0.985070647827246,0.0149293521727539,0.0149293521727539,2,True,1
D1736,1482,True,binary,0.0149293521727539,0.1212702214744238,0.0147064666164558,0.985070647827246,0.0149293521727539,0.0149293521727539,2,True,1
D1753,1499,True,binary,0.0149293521727539,0.1212702214744238,0.0147064666164558,0.985070647827246,0.0149293521727539,0.0149293521727539,2,True,1
D1464,1214,True,binary,0.0146627565982404,0.1201988359643354,0.0144477601671812,0.9853372434017597,0.0146627565982404,0.0146627565982404,2,True,1
D1465,1215,True,binary,0.0146627565982404,0.1201988359643354,0.0144477601671812,0.9853372434017597,0.0146627565982404,0.0146627565982404,2,True,1
D1539,1287,True,binary,0.0146627565982404,0.1201988359643354,0.0144477601671812,0.9853372434017597,0.0146627565982404,0.0146627565982404,2,True,1
D1613,1360,True,binary,0.0146627565982404,0.1201988359643354,0.0144477601671812,0.9853372434017597,0.0146627565982404,0.0146627565982404,2,True,1
D1646,1393,True,binary,0.0146627565982404,0.1201988359643354,0.0144477601671812,0.9853372434017597,0.0146627565982404,0.0146627565982404,2,True,1
D1714,1460,True,binary,0.0146627565982404,0.1201988359643354,0.0144477601671812,0.9853372434017597,0.0146627565982404,0.0146627565982404,2,True,1
D1768,1514,True,binary,0.0146627565982404,0.1201988359643354,0.0144477601671812,0.9853372434017597,0.0146627565982404,0.0146627565982404,2,True,1
D1496,1244,True,binary,0.014396161023727,0.1191172177794038,0.0141889115715059,0.985603838976273,0.014396161023727,0.014396161023727,2,True,1
D1544,1292,True,binary,0.014396161023727,0.1191172177794038,0.0141889115715059,0.985603838976273,0.014396161023727,0.014396161023727,2,True,1
D1558,1306,True,binary,0.014396161023727,0.1191172177794038,0.0141889115715059,0.985603838976273,0.014396161023727,0.014396161023727,2,True,1
D1576,1324,True,binary,0.014396161023727,0.1191172177794038,0.0141889115715059,0.985603838976273,0.014396161023727,0.014396161023727,2,True,1
D1631,1378,True,binary,0.014396161023727,0.1191172177794038,0.0141889115715059,0.985603838976273,0.014396161023727,0.014396161023727,2,True,1
D1726,1472,True,binary,0.014396161023727,0.1191172177794038,0.0141889115715059,0.985603838976273,0.014396161023727,0.014396161023727,2,True,1
D1754,1500,True,binary,0.014396161023727,0.1191172177794038,0.0141889115715059,0.985603838976273,0.014396161023727,0.014396161023727,2,True,1
D1763,1509,True,binary,0.014396161023727,0.1191172177794038,0.0141889115715059,0.985603838976273,0.014396161023727,0.014396161023727,2,True,1
D1510,1258,True,binary,0.0141295654492135,0.1180250855938259,0.0139299208294299,0.9858704345507864,0.0141295654492135,0.0141295654492135,2,True,1
D1592,1340,True,binary,0.0141295654492135,0.1180250855938259,0.0139299208294299,0.9858704345507864,0.0141295654492135,0.0141295654492135,2,True,1
D1606,1353,True,binary,0.0141295654492135,0.1180250855938259,0.0139299208294299,0.9858704345507864,0.0141295654492135,0.0141295654492135,2,True,1
D1711,1457,True,binary,0.0141295654492135,0.1180250855938259,0.0139299208294299,0.9858704345507864,0.0141295654492135,0.0141295654492135,2,True,1
D1738,1484,True,binary,0.0141295654492135,0.1180250855938259,0.0139299208294299,0.9858704345507864,0.0141295654492135,0.0141295654492135,2,True,1
D1525,1273,True,binary,0.0138629698747,0.1169221447842676,0.0136707879409532,0.9861370301253,0.0138629698747,0.0138629698747,2,True,1
D1553,1301,True,binary,0.0138629698747,0.1169221447842676,0.0136707879409532,0.9861370301253,0.0138629698747,0.0138629698747,2,True,1
D1628,1375,True,binary,0.0138629698747,0.1169221447842676,0.0136707879409532,0.9861370301253,0.0138629698747,0.0138629698747,2,True,1
D1633,1380,True,binary,0.0138629698747,0.1169221447842676,0.0136707879409532,0.9861370301253,0.0138629698747,0.0138629698747,2,True,1
D1746,1492,True,binary,0.0138629698747,0.1169221447842676,0.0136707879409532,0.9861370301253,0.0138629698747,0.0138629698747,2,True,1
D1769,1515,True,binary,0.0138629698747,0.1169221447842676,0.0136707879409532,0.9861370301253,0.0138629698747,0.0138629698747,2,True,1
D1491,1239,True,binary,0.0135963743001866,0.1158080865314501,0.0134115129060758,0.9864036256998134,0.0135963743001866,0.0135963743001866,2,True,1
D1493,1241,True,binary,0.0135963743001866,0.1158080865314501,0.0134115129060758,0.9864036256998134,0.0135963743001866,0.0135963743001866,2,True,1
D1526,1274,True,binary,0.0135963743001866,0.1158080865314501,0.0134115129060758,0.9864036256998134,0.0135963743001866,0.0135963743001866,2,True,1
D1625,1372,True,binary,0.0135963743001866,0.1158080865314501,0.0134115129060758,0.9864036256998134,0.0135963743001866,0.0135963743001866,2,True,1
D1626,1373,True,binary,0.0135963743001866,0.1158080865314501,0.0134115129060758,0.9864036256998134,0.0135963743001866,0.0135963743001866,2,True,1
D1712,1458,True,binary,0.0135963743001866,0.1158080865314501,0.0134115129060758,0.9864036256998134,0.0135963743001866,0.0135963743001866,2,True,1
D1730,1476,True,binary,0.0135963743001866,0.1158080865314501,0.0134115129060758,0.9864036256998134,0.0135963743001866,0.0135963743001866,2,True,1
D1529,1277,True,binary,0.0133297787256731,0.1146825868421084,0.0131520957247977,0.9866702212743268,0.0133297787256731,0.0133297787256731,2,True,1
D1542,1290,True,binary,0.0133297787256731,0.1146825868421084,0.0131520957247977,0.9866702212743268,0.0133297787256731,0.0133297787256731,2,True,1
D1571,1319,True,binary,0.0133297787256731,0.1146825868421084,0.0131520957247977,0.9866702212743268,0.0133297787256731,0.0133297787256731,2,True,1
D1629,1376,True,binary,0.0133297787256731,0.1146825868421084,0.0131520957247977,0.9866702212743268,0.0133297787256731,0.0133297787256731,2,True,1
D1750,1496,True,binary,0.0133297787256731,0.1146825868421084,0.0131520957247977,0.9866702212743268,0.0133297787256731,0.0133297787256731,2,True,1
D1463,1213,True,binary,0.0130631831511596,0.1135453054825207,0.0128925363971189,0.9869368168488404,0.0130631831511596,0.0130631831511596,2,True,1
D1516,1264,True,binary,0.0130631831511596,0.1135453054825207,0.0128925363971189,0.9869368168488404,0.0130631831511596,0.0130631831511596,2,True,1
D1521,1269,True,binary,0.0130631831511596,0.1135453054825207,0.0128925363971189,0.9869368168488404,0.0130631831511596,0.0130631831511596,2,True,1
D1572,1320,True,binary,0.0130631831511596,0.1135453054825207,0.0128925363971189,0.9869368168488404,0.0130631831511596,0.0130631831511596,2,True,1
D1591,1339,True,binary,0.0130631831511596,0.1135453054825207,0.0128925363971189,0.9869368168488404,0.0130631831511596,0.0130631831511596,2,True,1
D1638,1385,True,binary,0.0130631831511596,0.1135453054825207,0.0128925363971189,0.9869368168488404,0.0130631831511596,0.0130631831511596,2,True,1
D1658,1405,True,binary,0.0130631831511596,0.1135453054825207,0.0128925363971189,0.9869368168488404,0.0130631831511596,0.0130631831511596,2,True,1
D1704,1451,True,binary,0.0130631831511596,0.1135453054825207,0.0128925363971189,0.9869368168488404,0.0130631831511596,0.0130631831511596,2,True,1
D1742,1488,True,binary,0.0130631831511596,0.1135453054825207,0.0128925363971189,0.9869368168488404,0.0130631831511596,0.0130631831511596,2,True,1
D1508,1256,True,binary,0.0127965875766462,0.1123958848136329,0.0126328349230394,0.9872034124233536,0.0127965875766462,0.0127965875766462,2,True,1
D1530,1278,True,binary,0.0127965875766462,0.1123958848136329,0.0126328349230394,0.9872034124233536,0.0127965875766462,0.0127965875766462,2,True,1
D1549,1297,True,binary,0.0127965875766462,0.1123958848136329,0.0126328349230394,0.9872034124233536,0.0127965875766462,0.0127965875766462,2,True,1
D1555,1303,True,binary,0.0127965875766462,0.1123958848136329,0.0126328349230394,0.9872034124233536,0.0127965875766462,0.0127965875766462,2,True,1
D1573,1321,True,binary,0.0127965875766462,0.1123958848136329,0.0126328349230394,0.9872034124233536,0.0127965875766462,0.0127965875766462,2,True,1
D1575,1323,True,binary,0.0127965875766462,0.1123958848136329,0.0126328349230394,0.9872034124233536,0.0127965875766462,0.0127965875766462,2,True,1
D1639,1386,True,binary,0.0127965875766462,0.1123958848136329,0.0126328349230394,0.9872034124233536,0.0127965875766462,0.0127965875766462,2,True,1
D1692,1439,True,binary,0.0127965875766462,0.1123958848136329,0.0126328349230394,0.9872034124233536,0.0127965875766462,0.0127965875766462,2,True,1
D1694,1441,True,binary,0.0127965875766462,0.1123958848136329,0.0126328349230394,0.9872034124233536,0.0127965875766462,0.0127965875766462,2,True,1
D1697,1444,True,binary,0.0127965875766462,0.1123958848136329,0.0126328349230394,0.9872034124233536,0.0127965875766462,0.0127965875766462,2,True,1
D1760,1506,True,binary,0.0127965875766462,0.1123958848136329,0.0126328349230394,0.9872034124233536,0.0127965875766462,0.0127965875766462,2,True,1
D568,456,True,binary,0.0127965875766462,0.1123958848136329,0.0126328349230394,0.9872034124233536,0.0127965875766462,0.0127965875766462,2,True,1
D1451,1201,True,binary,0.0125299920021327,0.1112339485164455,0.0123729913025592,0.9874700079978672,0.0125299920021327,0.0125299920021327,2,True,1
D1541,1289,True,binary,0.0125299920021327,0.1112339485164455,0.0123729913025592,0.9874700079978672,0.0125299920021327,0.0125299920021327,2,True,1
D1568,1316,True,binary,0.0125299920021327,0.1112339485164455,0.0123729913025592,0.9874700079978672,0.0125299920021327,0.0125299920021327,2,True,1
D1581,1329,True,binary,0.0125299920021327,0.1112339485164455,0.0123729913025592,0.9874700079978672,0.0125299920021327,0.0125299920021327,2,True,1
D1660,1407,True,binary,0.0125299920021327,0.1112339485164455,0.0123729913025592,0.9874700079978672,0.0125299920021327,0.0125299920021327,2,True,1
D1666,1413,True,binary,0.0125299920021327,0.1112339485164455,0.0123729913025592,0.9874700079978672,0.0125299920021327,0.0125299920021327,2,True,1
D1758,1504,True,binary,0.0125299920021327,0.1112339485164455,0.0123729913025592,0.9874700079978672,0.0125299920021327,0.0125299920021327,2,True,1
D1515,1263,True,binary,0.0122633964276193,0.1100591001947515,0.0121130055356783,0.9877366035723808,0.0122633964276193,0.0122633964276193,2,True,1
D1649,1396,True,binary,0.0122633964276193,0.1100591001947515,0.0121130055356783,0.9877366035723808,0.0122633964276193,0.0122633964276193,2,True,1
D1683,1430,True,binary,0.0122633964276193,0.1100591001947515,0.0121130055356783,0.9877366035723808,0.0122633964276193,0.0122633964276193,2,True,1
D1688,1435,True,binary,0.0122633964276193,0.1100591001947515,0.0121130055356783,0.9877366035723808,0.0122633964276193,0.0122633964276193,2,True,1
D1773,1519,True,binary,0.0122633964276193,0.1100591001947515,0.0121130055356783,0.9877366035723808,0.0122633964276193,0.0122633964276193,2,True,1
D1480,1229,True,binary,0.0119968008531058,0.1088709218404839,0.0118528776223967,0.9880031991468942,0.0119968008531058,0.0119968008531058,2,True,1
D1663,1410,True,binary,0.0119968008531058,0.1088709218404839,0.0118528776223967,0.9880031991468942,0.0119968008531058,0.0119968008531058,2,True,1
D1680,1427,True,binary,0.0119968008531058,0.1088709218404839,0.0118528776223967,0.9880031991468942,0.0119968008531058,0.0119968008531058,2,True,1
D1701,1448,True,binary,0.0119968008531058,0.1088709218404839,0.0118528776223967,0.9880031991468942,0.0119968008531058,0.0119968008531058,2,True,1
D1745,1491,True,binary,0.0119968008531058,0.1088709218404839,0.0118528776223967,0.9880031991468942,0.0119968008531058,0.0119968008531058,2,True,1
D1475,1224,True,binary,0.0117302052785923,0.1076689721447848,0.0115926075627144,0.9882697947214076,0.0117302052785923,0.0117302052785923,2,True,1
D1632,1379,True,binary,0.0117302052785923,0.1076689721447848,0.0115926075627144,0.9882697947214076,0.0117302052785923,0.0117302052785923,2,True,1
D1687,1434,True,binary,0.0117302052785923,0.1076689721447848,0.0115926075627144,0.9882697947214076,0.0117302052785923,0.0117302052785923,2,True,1
D1722,1468,True,binary,0.0117302052785923,0.1076689721447848,0.0115926075627144,0.9882697947214076,0.0117302052785923,0.0117302052785923,2,True,1
D1740,1486,True,binary,0.0117302052785923,0.1076689721447848,0.0115926075627144,0.9882697947214076,0.0117302052785923,0.0117302052785923,2,True,1
D1774,1520,True,binary,0.0117302052785923,0.1076689721447848,0.0115926075627144,0.9882697947214076,0.0117302052785923,0.0117302052785923,2,True,1
D1560,1308,True,binary,0.0114636097040789,0.1064527846354028,0.0113321953566314,0.9885363902959212,0.0114636097040789,0.0114636097040789,2,True,1
D1600,1347,True,binary,0.0114636097040789,0.1064527846354028,0.0113321953566314,0.9885363902959212,0.0114636097040789,0.0114636097040789,2,True,1
D1655,1402,True,binary,0.0114636097040789,0.1064527846354028,0.0113321953566314,0.9885363902959212,0.0114636097040789,0.0114636097040789,2,True,1
D1707,1454,True,binary,0.0114636097040789,0.1064527846354028,0.0113321953566314,0.9885363902959212,0.0114636097040789,0.0114636097040789,2,True,1
D1485,1234,True,binary,0.0111970141295654,0.1052218656180727,0.0110716410041477,0.9888029858704346,0.0111970141295654,0.0111970141295654,2,True,1
D1617,1364,True,binary,0.0111970141295654,0.1052218656180727,0.0110716410041477,0.9888029858704346,0.0111970141295654,0.0111970141295654,2,True,1
D1647,1394,True,binary,0.0111970141295654,0.1052218656180727,0.0110716410041477,0.9888029858704346,0.0111970141295654,0.0111970141295654,2,True,1
D1756,1502,True,binary,0.0111970141295654,0.1052218656180727,0.0110716410041477,0.9888029858704346,0.0111970141295654,0.0111970141295654,2,True,1
D1776,1522,True,binary,0.0111970141295654,0.1052218656180727,0.0110716410041477,0.9888029858704346,0.0111970141295654,0.0111970141295654,2,True,1
D1490,1238,True,binary,0.0109304185550519,0.103975691896055,0.0108109445052633,0.989069581444948,0.0109304185550519,0.0109304185550519,2,True,1
D1522,1270,True,binary,0.0109304185550519,0.103975691896055,0.0108109445052633,0.989069581444948,0.0109304185550519,0.0109304185550519,2,True,1
D1615,1362,True,binary,0.0109304185550519,0.103975691896055,0.0108109445052633,0.989069581444948,0.0109304185550519,0.0109304185550519,2,True,1
D1635,1382,True,binary,0.0109304185550519,0.103975691896055,0.0108109445052633,0.989069581444948,0.0109304185550519,0.0109304185550519,2,True,1
D1667,1414,True,binary,0.0109304185550519,0.103975691896055,0.0108109445052633,0.989069581444948,0.0109304185550519,0.0109304185550519,2,True,1
D1721,1467,True,binary,0.0109304185550519,0.103975691896055,0.0108109445052633,0.989069581444948,0.0109304185550519,0.0109304185550519,2,True,1
D1557,1305,True,binary,0.0106638229805385,0.1027137082378893,0.0105501058599782,0.9893361770194616,0.0106638229805385,0.0106638229805385,2,True,1
D1719,1465,True,binary,0.0106638229805385,0.1027137082378893,0.0105501058599782,0.9893361770194616,0.0106638229805385,0.0106638229805385,2,True,1
D1748,1494,True,binary,0.0106638229805385,0.1027137082378893,0.0105501058599782,0.9893361770194616,0.0106638229805385,0.0106638229805385,2,True,1
D1570,1318,True,binary,0.010397227406025,0.1014353245585208,0.0102891250682924,0.9896027725939748,0.010397227406025,0.010397227406025,2,True,1
D1621,1368,True,binary,0.010397227406025,0.1014353245585208,0.0102891250682924,0.9896027725939748,0.010397227406025,0.010397227406025,2,True,1
D1670,1417,True,binary,0.010397227406025,0.1014353245585208,0.0102891250682924,0.9896027725939748,0.010397227406025,0.010397227406025,2,True,1
D1671,1418,True,binary,0.010397227406025,0.1014353245585208,0.0102891250682924,0.9896027725939748,0.010397227406025,0.010397227406025,2,True,1
D1685,1432,True,binary,0.010397227406025,0.1014353245585208,0.0102891250682924,0.9896027725939748,0.010397227406025,0.010397227406025,2,True,1
D186,180,False,numeric,0.0813912266606238,0.0847025516847953,0.0071745222619154,0.0,1.0,0.0002665955745134,190,False,1
D233,223,False,numeric,0.016934987927486,0.0408524441011541,0.0016689221890379,0.0,1.0,0.0002665955745134,93,False,1
D221,213,False,numeric,0.051772729309784,0.0998873560864096,0.0099774839059331,0.0002665955745134,0.9997334044254864,0.0002665955745134,109,False,1
D101,99,False,numeric,0.0818253804372167,0.1185749592208528,0.0140600209542269,0.0005331911490269,0.999466808850973,0.0005331911490269,447,False,1
D21,20,False,numeric,0.012048941516129,0.0156238915222322,0.0002441059862984,0.0007997867235403,0.9992002132764596,0.0,1033,False,1
D95,93,False,numeric,0.0032978380301253,0.0231986283169855,0.0005381763557896,0.0007997867235403,0.9992002132764596,0.0,1333,False,1
D20,19,False,numeric,0.0820160651167688,0.078929714617436,0.0062298998495898,0.0111970141295654,0.9888029858704346,0.0,1531,False,1
D950,700,False,numeric,0.0926209658392428,0.0772057930225109,0.0059607344762347,0.0306584910690482,0.9693415089309516,0.0002665955745134,23,False,1
D84,82,False,numeric,0.0671456145945081,0.0649766322609635,0.0042219627399764,0.0415889096241002,0.9584110903758998,0.0002665955745134,1347,False,1
D86,84,False,numeric,0.0514530672458011,0.0557199380083452,0.0031047114916538,0.0479872034124233,0.9520127965875766,0.0,1293,False,1
D69,68,False,numeric,0.0817440786491602,0.0682373525989798,0.0046563362897174,0.0738469741402292,0.9261530258597708,0.0,989,False,1
D38,37,False,numeric,0.0873397380109304,0.0753724082554054,0.0056809999262195,0.119168221807518,0.880831778192482,0.0002665955745134,647,False,1
D76,74,False,numeric,0.0707955631079712,0.07334118239153,0.0053789290345876,0.1354305518528392,0.8645694481471607,0.0,475,False,1
D505,402,False,numeric,0.0742881204153559,0.077602862509649,0.0060222042696914,0.1399626766195681,0.8600373233804319,0.0,43,False,1
D78,76,False,numeric,0.0310414844337509,0.0499976381654867,0.0024997638221269,0.1636896827512663,0.8363103172487337,0.0002665955745134,46,False,1
D128,126,False,numeric,0.0839796143004532,0.0739137445363966,0.0054632416313917,0.1772860570514529,0.822713942948547,0.0002665955745134,20,False,1
D1,0,False,numeric,0.0769479249805385,0.0799781671124075,0.0063965072146601,0.1783524393495068,0.8216475606504932,0.0002665955745134,24,False,1
D947,697,False,numeric,0.0733121000378565,0.0892530054969083,0.0079660989902311,0.2210077312716609,0.7789922687283392,0.0002665955745134,31,False,1
D504,401,False,numeric,0.070127653754732,0.0796345629113911,0.0063416636100883,0.2218075179952013,0.7781924820047987,0.0002665955745134,31,False,1
D65,64,False,numeric,0.0539107997016795,0.0697848672174598,0.0048699276925584,0.2348707011463609,0.765129298853639,0.0,513,False,1
D479,387,False,numeric,0.0692527859050919,0.0728413034909898,0.0053058554942664,0.2476672887230072,0.7523327112769927,0.0,22,False,1
D54,53,False,numeric,0.0549665033404425,0.0747682716163193,0.0055902944404917,0.2921887496667555,0.7078112503332444,0.0,461,False,1
D927,680,False,numeric,0.0804757764358837,0.09445976039171,0.0089226463332592,0.302852572647294,0.697147427352706,0.0002665955745134,32,False,1
D926,679,False,numeric,0.0516062383364436,0.0661267967081022,0.0043727532428746,0.3263129832044788,0.6736870167955212,0.0,24,False,1
D49,48,False,numeric,0.0595231381245001,0.0701138667146835,0.0049159543056844,0.3308451079712077,0.6691548920287923,0.0,345,False,1
D137,135,False,numeric,0.0839942681951479,0.0904172355992267,0.008175276493406,0.3324446814182885,0.6675553185817116,0.0,14,False,1
D44,43,False,numeric,0.0527831168184484,0.0773340045459425,0.0059805482591118,0.3396427619301519,0.660357238069848,0.0,200,False,1
D80,78,False,numeric,0.0325482554948013,0.0691523604224251,0.0047820489519929,0.3431085043988269,0.656891495601173,0.0002665955745134,1379,False,1
D71,70,False,numeric,0.0748013021604905,0.0860893120814698,0.0074113696546607,0.3444414822713943,0.6555585177286057,0.0002665955745134,213,False,1
D92,90,False,numeric,0.0654606210746467,0.0707084847924113,0.0049996898216386,0.3460410557184751,0.6539589442815249,0.0,13,False,1
D151,149,False,numeric,0.0622849868320447,0.0813613092358361,0.0066196626405693,0.3471074380165289,0.6528925619834711,0.0002665955745134,27,False,1
D12,11,False,numeric,0.0795287923220474,0.0863353262604498,0.0074537885604983,0.3484404158890962,0.6515595841109038,0.0002665955745134,12,False,1
D512,404,False,numeric,0.0878729938896294,0.0991203728950099,0.0098248483228458,0.3564382831245001,0.6435617168754999,0.0002665955745134,15,False,1
D802,610,False,numeric,0.0516528925619834,0.0728732992681946,0.0053105177462318,0.3607038123167155,0.6392961876832844,0.0,28,False,1
D62,61,False,numeric,0.0704394784134897,0.0874630571241429,0.007649786361501,0.3617701946147694,0.6382298053852306,0.0002665955745134,149,False,1
D143,141,False,numeric,0.0558300269277525,0.0731389905705829,0.0053493119416838,0.3705678485737136,0.6294321514262863,0.0002665955745134,21,False,1
D3,2,False,numeric,0.0681418288456411,0.0784037437881875,0.0061471470400037,0.3750999733404425,0.6249000266595575,0.0,15,False,1
D43,42,False,numeric,0.0749592340538523,0.0979510794049716,0.009594413956599,0.3772327379365502,0.6227672620634498,0.0002665955745134,156,False,1
D93,91,False,numeric,0.0488891952612636,0.0581603140181639,0.0033826221266914,0.3950946414289523,0.6049053585710478,0.0,15,False,1
D68,67,False,numeric,0.0511271673633697,0.0744049386368371,0.0055360948935514,0.400159957344708,0.5998400426552919,0.0,382,False,1
D739,565,False,numeric,0.0733912799008264,0.0943335551149107,0.0088988196206179,0.4030925086643562,0.5969074913356438,0.0,32,False,1
D66,65,False,numeric,0.0472378375198613,0.069121929213914,0.0047778410982533,0.4129565449213543,0.5870434550786457,0.0,273,False,1
D63,62,False,numeric,0.0517361494062916,0.0736894467778816,0.0054301345664302,0.4182884564116235,0.5817115435883764,0.0,322,False,1
D167,165,False,numeric,0.0760957632306051,0.0880223821611878,0.0077479397613301,0.418555051986137,0.5814449480138629,0.0002665955745134,11,False,1
D22,21,False,numeric,0.0453682466155691,0.060147939477783,0.003617774623423,0.4238869634764063,0.5761130365235937,0.0,17,False,1
D53,52,False,numeric,0.043350912191149,0.062846711351331,0.0039497091276775,0.4356171687549987,0.5643828312450013,0.0,202,False,1
D57,56,False,numeric,0.0481075051916822,0.0855273012090601,0.0073149192521053,0.440415889096241,0.559584110903759,0.0,108,False,1
D660,512,False,numeric,0.0677674296065049,0.0961631259706519,0.0092473467964474,0.4649426819514796,0.5350573180485204,0.0002665955745134,24,False,1
D173,170,False,numeric,0.0680349517195414,0.094326396885956,0.0088974691494868,0.4660090642495335,0.5339909357504665,0.0,1435,False,1
D925,678,False,numeric,0.0559061337248733,0.0811753164728858,0.0065894320044731,0.4662756598240469,0.533724340175953,0.0002665955745134,21,False,1
D159,157,False,numeric,0.0315285584065582,0.0407374893385746,0.0016595430376104,0.4668088509730738,0.5331911490269261,0.0,13,False,1
D55,54,False,numeric,0.0489493448344441,0.0768919349749723,0.0059123696641953,0.469208211143695,0.530791788856305,0.0,356,False,1
D64,63,False,numeric,0.0642008515209277,0.0973436833965696,0.0094757926972115,0.469208211143695,0.530791788856305,0.0002665955745134,307,False,1
