plot_position,original_row_id,row_cluster,Activity
1548,2527,1,1
1549,2528,1,1
1550,2530,1,1
1551,2531,1,0
1552,2532,1,0
1553,2534,1,1
1554,2535,1,1
1555,2538,1,1
1556,2540,1,0
1557,2541,1,1
1558,2544,1,1
1559,2547,1,0
1560,2549,1,1
1561,2554,1,1
1562,2555,1,1
1563,2560,1,0
1564,2564,1,0
1565,2566,1,0
1566,2567,1,0
1567,2568,1,1
1568,2569,1,0
1569,2571,1,1
1570,2577,1,1
1571,2579,1,0
1572,2580,1,1
1573,2584,1,0
1574,2585,1,1
1575,2588,1,1
1576,2591,1,0
1577,2601,1,0
1578,2602,1,0
1579,2604,1,0
1580,2606,1,1
1581,2607,1,0
1582,2617,1,0
1583,2619,1,0
1584,2622,1,1
1585,2623,1,1
1586,2626,1,1
1587,2634,1,1
1588,2635,1,0
1589,2643,1,0
1590,2644,1,0
1591,2645,1,1
1592,2650,1,1
1593,2654,1,0
1594,2659,1,1
1595,2661,1,0
1596,2662,1,1
1597,2663,1,1
1598,2666,1,1
1599,2667,1,1
1600,2671,1,1
1601,2672,1,1
1602,2673,1,1
1603,2676,1,1
1604,2678,1,1
1605,2684,1,0
1606,2690,1,1
1607,2691,1,0
1608,2693,1,0
1609,2695,1,1
1610,2696,1,0
1611,2698,1,1
1612,2699,1,1
1613,2704,1,1
1614,2707,1,0
1615,2709,1,1
1616,2713,1,0
1617,2714,1,1
1618,2717,1,0
1619,2718,1,1
1620,2719,1,1
1621,2723,1,0
1622,2725,1,1
1623,2726,1,1
1624,2736,1,0
1625,2737,1,0
1626,2738,1,0
1627,2739,1,0
1628,2742,1,1
1629,2745,1,0
1630,2746,1,0
1631,2748,1,0
1632,2749,1,1
1633,2750,1,1
1634,2764,1,0
1635,2768,1,1
1636,2769,1,0
1637,2770,1,1
1638,2779,1,0
1639,2781,1,1
1640,2784,1,1
1641,2786,1,0
1642,2791,1,1
1643,2792,1,0
1644,2793,1,0
1645,2794,1,0
1646,2795,1,1
1647,2798,1,0
1648,2803,1,0
1649,2805,1,0
1650,2809,1,1
1651,2814,1,1
1652,2816,1,1
1653,2818,1,1
1654,2819,1,0
1655,2826,1,1
1656,2831,1,0
1657,2832,1,1
1658,2835,1,0
1659,2839,1,0
1660,2843,1,1
1661,2845,1,1
1662,2847,1,1
1663,2849,1,1
1664,2852,1,0
1665,2854,1,0
1666,2859,1,1
1667,2861,1,0
1668,2869,1,0
1669,2874,1,0
1670,2882,1,1
1671,2885,1,1
1672,2893,1,0
1673,2894,1,0
1674,2897,1,0
1675,2900,1,0
1676,2906,1,1
1677,2922,1,1
1678,2925,1,0
1679,2929,1,1
1680,2932,1,0
1681,2936,1,0
1682,2940,1,0
1683,2948,1,0
1684,2949,1,1
1685,2954,1,0
1686,2955,1,1
1687,2958,1,1
1688,2962,1,0
1689,2964,1,0
1690,2970,1,0
1691,2971,1,1
1692,2975,1,0
1693,2978,1,1
1694,2981,1,1
1695,2982,1,1
1696,2985,1,1
1697,2993,1,1
1698,2999,1,0
1699,3004,1,1
1700,3010,1,1
1701,3011,1,0
1702,3012,1,1
1703,3015,1,0
1704,3017,1,0
1705,3024,1,1
1706,3025,1,0
1707,3026,1,1
1708,3029,1,1
1709,3031,1,0
1710,3037,1,0
1711,3039,1,0
1712,3044,1,0
1713,3045,1,0
1714,3050,1,1
1715,3059,1,1
1716,3061,1,0
1717,3062,1,0
1718,3063,1,1
1719,3068,1,1
1720,3070,1,1
1721,3072,1,0
1722,3074,1,0
1723,3079,1,1
1724,3082,1,0
1725,3083,1,0
1726,3085,1,0
1727,3087,1,0
1728,3088,1,1
1729,3091,1,1
1730,3094,1,1
1731,3095,1,1
1732,3097,1,1
1733,3101,1,1
1734,3111,1,1
1735,3113,1,0
1736,3115,1,0
1737,3116,1,1
1738,3121,1,1
1739,3122,1,1
1740,3124,1,0
1741,3125,1,0
1742,3127,1,1
1743,3128,1,1
1744,3130,1,0
1745,3134,1,0
1746,3136,1,1
1747,3141,1,1
1748,3142,1,1
1749,3151,1,0
1750,3157,1,1
1751,3161,1,0
1752,3164,1,0
1753,3166,1,1
1754,3167,1,1
1755,3169,1,1
1756,3172,1,0
1757,3178,1,1
1758,3182,1,1
1759,3184,1,1
1760,3189,1,1
1761,3202,1,1
1762,3211,1,1
1763,3214,1,0
1764,3217,1,1
1765,3218,1,1
1766,3219,1,1
1767,3221,1,1
1768,3223,1,1
1769,3224,1,1
1770,3226,1,0
1771,3228,1,1
1772,3230,1,0
1773,3231,1,0
1774,3233,1,1
1775,3234,1,0
1776,3235,1,1
1777,3236,1,0
1778,3237,1,1
1779,3239,1,0
1780,3241,1,0
1781,3245,1,0
1782,3250,1,1
1783,3253,1,0
1784,3254,1,1
1785,3258,1,1
1786,3262,1,1
1787,3264,1,1
1788,3268,1,0
1789,3270,1,1
1790,3272,1,0
1791,3277,1,1
1792,3280,1,0
1793,3281,1,1
1794,3283,1,0
1795,3285,1,1
1796,3291,1,0
1797,3292,1,1
1798,3294,1,0
1799,3296,1,1
1800,3304,1,0
1801,3311,1,1
1802,3312,1,0
1803,3313,1,1
1804,3315,1,1
1805,3317,1,1
1806,3318,1,1
1807,3320,1,1
1808,3321,1,1
1809,3325,1,1
1810,3326,1,0
1811,3328,1,1
1812,3337,1,0
1813,3340,1,1
1814,3345,1,1
1815,3347,1,0
1816,3350,1,1
1817,3358,1,1
1818,3359,1,1
1819,3366,1,1
1820,3367,1,1
1821,3369,1,1
1822,3370,1,1
1823,3371,1,1
1824,3376,1,1
1825,3378,1,1
1826,3379,1,0
1827,3381,1,0
1828,3382,1,0
1829,3385,1,1
1830,3387,1,1
1831,3388,1,0
1832,3391,1,1
1833,3396,1,1
1834,3398,1,0
1835,3399,1,1
1836,3401,1,0
1837,3403,1,0
1838,3406,1,1
1839,3408,1,1
1840,3409,1,0
1841,3411,1,0
1842,3413,1,1
1843,3417,1,1
1844,3422,1,1
1845,3425,1,0
1846,3426,1,1
1847,3432,1,0
1848,3433,1,0
1849,3435,1,0
1850,3438,1,0
1851,3444,1,1
1852,3447,1,0
1853,3448,1,1
1854,3449,1,1
1855,3450,1,0
1856,3452,1,1
1857,3456,1,1
1858,3457,1,0
1859,3460,1,1
1860,3467,1,0
1861,3473,1,0
1862,3478,1,1
1863,3480,1,1
1864,3481,1,0
1865,3485,1,1
1866,3487,1,1
1867,3492,1,1
1868,3493,1,0
1869,3498,1,0
1870,3499,1,0
1871,3501,1,1
1872,3503,1,0
1873,3507,1,0
1874,3511,1,1
1875,3518,1,1
1876,3519,1,1
1877,3522,1,1
1878,3525,1,1
1879,3527,1,1
1880,3528,1,1
1881,3529,1,1
1882,3530,1,1
1883,3534,1,1
1884,3536,1,0
1885,3539,1,1
1886,3545,1,1
1887,3548,1,1
1888,3551,1,0
1889,3559,1,0
1890,3563,1,0
1891,3567,1,0
1892,3570,1,1
1893,3573,1,0
1894,3575,1,0
1895,3577,1,0
1896,3578,1,0
1897,3580,1,0
1898,3584,1,1
1899,3590,1,0
1900,3591,1,1
1901,3597,1,1
1902,3600,1,1
1903,3601,1,1
1904,3602,1,0
1905,3607,1,1
1906,3608,1,1
1907,3614,1,0
1908,3617,1,1
1909,3618,1,1
1910,3628,1,1
1911,3630,1,1
1912,3631,1,0
1913,3636,1,1
1914,3639,1,1
1915,3643,1,0
1916,3645,1,1
1917,3650,1,0
1918,3651,1,1
1919,3652,1,0
1920,3657,1,0
1921,3664,1,0
1922,3666,1,0
1923,3667,1,0
1924,3668,1,1
1925,3669,1,1
1926,3673,1,0
1927,3674,1,1
1928,3676,1,0
1929,3681,1,0
1930,3686,1,1
1931,3687,1,0
1932,3689,1,1
1933,3690,1,1
1934,3697,1,0
1935,3698,1,1
1936,3700,1,1
1937,3701,1,1
1938,3703,1,1
1939,3709,1,1
1940,3712,1,1
1941,3714,1,1
1942,3715,1,1
1943,3716,1,0
1944,3721,1,1
1945,3726,1,0
1946,3735,1,1
1947,3737,1,0
1948,3740,1,1
1949,3741,1,0
1950,3745,1,1
1951,3746,1,1
1952,0,2,1
1953,2,2,1
1954,3,2,1
1955,4,2,0
1956,8,2,1
1957,10,2,1
1958,14,2,1
1959,15,2,1
1960,17,2,1
1961,18,2,1
1962,24,2,0
1963,25,2,1
1964,26,2,1
1965,32,2,0
1966,34,2,1
1967,38,2,1
1968,41,2,0
1969,42,2,0
1970,44,2,1
1971,46,2,1
1972,48,2,0
1973,52,2,0
1974,56,2,0
1975,57,2,0
1976,61,2,1
1977,66,2,0
1978,68,2,0
1979,69,2,1
1980,70,2,0
1981,72,2,1
1982,76,2,1
1983,77,2,1
1984,78,2,1
1985,79,2,0
1986,81,2,0
1987,82,2,1
1988,85,2,1
1989,86,2,0
1990,91,2,1
1991,93,2,1
1992,96,2,1
1993,97,2,1
1994,99,2,0
1995,100,2,0
1996,101,2,1
1997,103,2,1
1998,108,2,0
1999,110,2,0
2000,111,2,0
2001,115,2,0
2002,120,2,0
2003,132,2,1
2004,135,2,0
2005,136,2,0
2006,137,2,0
2007,144,2,1
2008,149,2,0
2009,150,2,0
2010,156,2,1
2011,159,2,1
2012,161,2,0
2013,162,2,1
2014,163,2,0
2015,165,2,0
2016,166,2,0
2017,167,2,1
2018,169,2,0
2019,171,2,0
2020,178,2,0
2021,181,2,1
2022,183,2,1
2023,185,2,1
2024,186,2,1
2025,188,2,0
2026,191,2,1
2027,192,2,1
2028,193,2,1
2029,195,2,1
2030,201,2,1
2031,204,2,1
2032,205,2,0
2033,206,2,0
2034,208,2,1
2035,213,2,0
2036,214,2,1
2037,216,2,1
2038,217,2,0
2039,218,2,1
2040,220,2,0
2041,221,2,0
2042,222,2,1
2043,227,2,0
2044,230,2,0
2045,233,2,1
2046,238,2,1
2047,241,2,0
2048,244,2,0
2049,245,2,1
2050,246,2,0
2051,251,2,1
2052,252,2,0
2053,255,2,1
2054,257,2,1
2055,258,2,1
2056,267,2,0
2057,269,2,0
2058,272,2,0
2059,275,2,1
2060,277,2,1
2061,279,2,1
2062,281,2,0
2063,287,2,1
2064,290,2,1
2065,298,2,0
2066,301,2,0
2067,304,2,1
2068,307,2,0
2069,308,2,0
2070,320,2,1
2071,322,2,0
2072,331,2,1
2073,334,2,0
2074,335,2,0
2075,337,2,1
2076,342,2,1
2077,346,2,1
2078,348,2,0
2079,349,2,1
2080,353,2,1
2081,355,2,0
2082,356,2,0
2083,359,2,1
2084,360,2,0
2085,371,2,0
2086,375,2,0
2087,376,2,1
2088,380,2,0
2089,382,2,0
2090,383,2,0
2091,386,2,0
2092,388,2,1
2093,389,2,1
2094,391,2,1
2095,393,2,0
2096,394,2,1
2097,396,2,0
2098,400,2,1
2099,401,2,1
2100,402,2,1
2101,405,2,1
2102,406,2,1
2103,407,2,0
2104,409,2,0
2105,410,2,1
2106,413,2,0
2107,414,2,1
2108,417,2,1
2109,419,2,1
2110,421,2,1
2111,426,2,1
2112,429,2,1
2113,443,2,0
2114,446,2,0
2115,447,2,0
2116,448,2,0
2117,451,2,0
2118,452,2,0
2119,453,2,0
2120,454,2,1
2121,457,2,1
2122,458,2,0
2123,459,2,0
2124,462,2,1
2125,467,2,0
2126,468,2,1
2127,469,2,0
2128,470,2,1
2129,474,2,1
2130,482,2,1
2131,494,2,0
2132,495,2,1
2133,497,2,1
2134,498,2,0
2135,499,2,0
2136,504,2,1
2137,510,2,0
2138,511,2,1
2139,512,2,1
2140,514,2,0
2141,515,2,1
2142,516,2,1
2143,517,2,0
2144,519,2,0
2145,520,2,1
2146,521,2,0
2147,522,2,0
2148,525,2,0
2149,533,2,0
2150,535,2,1
2151,536,2,1
2152,539,2,0
2153,541,2,1
2154,545,2,0
2155,546,2,0
2156,550,2,0
2157,551,2,0
2158,553,2,0
2159,554,2,1
2160,556,2,0
2161,557,2,0
2162,559,2,1
2163,560,2,1
2164,561,2,1
2165,562,2,1
2166,572,2,0
2167,573,2,0
2168,574,2,0
2169,576,2,1
2170,577,2,1
2171,578,2,0
2172,579,2,0
2173,580,2,0
2174,582,2,1
2175,587,2,1
2176,591,2,1
2177,593,2,0
2178,595,2,0
2179,601,2,1
2180,606,2,0
2181,612,2,1
2182,613,2,1
2183,619,2,1
2184,624,2,1
2185,627,2,1
2186,629,2,1
2187,631,2,0
2188,638,2,0
2189,642,2,0
2190,644,2,0
2191,646,2,1
2192,647,2,1
2193,649,2,1
2194,650,2,1
2195,652,2,1
2196,654,2,1
2197,656,2,1
2198,664,2,1
2199,667,2,1
2200,669,2,0
2201,670,2,1
2202,678,2,1
2203,680,2,1
2204,683,2,0
2205,684,2,0
2206,686,2,1
2207,690,2,1
2208,691,2,1
2209,693,2,1
2210,695,2,0
2211,697,2,1
2212,698,2,0
2213,699,2,0
2214,701,2,0
2215,706,2,1
2216,707,2,1
2217,711,2,0
2218,715,2,0
2219,719,2,1
2220,722,2,0
2221,741,2,0
2222,743,2,1
2223,747,2,0
2224,748,2,0
2225,751,2,1
2226,754,2,0
2227,755,2,1
2228,759,2,0
2229,760,2,0
2230,766,2,0
2231,773,2,1
2232,774,2,0
2233,779,2,1
2234,780,2,0
2235,781,2,1
2236,784,2,1
2237,787,2,0
2238,791,2,0
2239,792,2,0
2240,793,2,1
2241,794,2,0
2242,798,2,0
2243,799,2,1
2244,801,2,0
2245,803,2,1
2246,806,2,0
2247,810,2,1
2248,814,2,0
2249,816,2,0
2250,819,2,1
2251,821,2,1
2252,822,2,0
2253,824,2,1
2254,826,2,0
2255,831,2,1
2256,833,2,0
2257,834,2,0
2258,836,2,0
2259,838,2,1
2260,842,2,1
2261,845,2,0
2262,848,2,0
2263,850,2,0
2264,852,2,0
2265,853,2,1
2266,855,2,1
2267,858,2,0
2268,859,2,0
2269,860,2,1
2270,864,2,0
2271,869,2,0
2272,873,2,0
2273,875,2,0
2274,876,2,0
2275,878,2,0
2276,879,2,1
2277,880,2,0
2278,883,2,0
2279,893,2,0
2280,894,2,0
2281,896,2,1
2282,898,2,0
2283,904,2,0
2284,907,2,1
2285,909,2,1
2286,910,2,1
2287,911,2,1
2288,913,2,1
2289,915,2,1
2290,919,2,0
2291,921,2,0
2292,922,2,0
2293,924,2,0
2294,928,2,0
2295,929,2,0
2296,931,2,1
2297,932,2,1
2298,933,2,1
2299,936,2,1
2300,937,2,0
2301,943,2,0
2302,945,2,0
2303,946,2,1
2304,947,2,1
2305,951,2,1
2306,952,2,0
2307,954,2,1
2308,957,2,1
2309,958,2,1
2310,965,2,1
2311,968,2,1
2312,969,2,1
2313,974,2,1
2314,979,2,0
2315,980,2,1
2316,982,2,1
2317,983,2,1
2318,985,2,1
2319,989,2,0
2320,990,2,0
2321,991,2,0
2322,995,2,0
2323,996,2,0
2324,1000,2,0
2325,1001,2,0
2326,1005,2,1
2327,1006,2,0
2328,1007,2,1
2329,1011,2,1
2330,1013,2,0
2331,1014,2,0
2332,1018,2,1
2333,1022,2,0
2334,1023,2,0
2335,1025,2,0
2336,1035,2,0
2337,1038,2,0
2338,1039,2,1
2339,1041,2,1
2340,1044,2,1
2341,1046,2,0
2342,1049,2,0
2343,1050,2,1
2344,1055,2,0
2345,1060,2,0
2346,1066,2,0
2347,1067,2,0
2348,1068,2,1
2349,1070,2,1
2350,1071,2,0
2351,1079,2,1
2352,1083,2,0
2353,1089,2,0
2354,1090,2,1
2355,1095,2,1
2356,1096,2,0
2357,1098,2,1
2358,1099,2,0
2359,1100,2,1
2360,1101,2,1
2361,1104,2,1
2362,1109,2,1
2363,1110,2,1
2364,1114,2,0
2365,1115,2,0
2366,1116,2,1
2367,1118,2,0
2368,1121,2,0
2369,1124,2,0
2370,1130,2,1
2371,1131,2,0
2372,1134,2,1
2373,1135,2,0
2374,1137,2,1
2375,1139,2,0
2376,1140,2,0
2377,1143,2,0
2378,1144,2,0
2379,1145,2,0
2380,1149,2,0
2381,1152,2,0
2382,1156,2,1
2383,1162,2,0
2384,1163,2,1
2385,1166,2,0
2386,1168,2,0
2387,1169,2,1
2388,1170,2,1
2389,1171,2,1
2390,1175,2,1
2391,1177,2,1
2392,1178,2,0
2393,1179,2,0
2394,1180,2,1
2395,1181,2,0
2396,1184,2,0
2397,1185,2,1
2398,1186,2,0
2399,1187,2,0
2400,1191,2,0
2401,1192,2,0
2402,1196,2,1
2403,1200,2,0
2404,1201,2,1
2405,1203,2,1
2406,1206,2,0
2407,1209,2,0
2408,1210,2,1
2409,1211,2,0
2410,1212,2,0
2411,1213,2,0
2412,1214,2,1
2413,1216,2,1
2414,1217,2,1
2415,1219,2,0
2416,1221,2,0
2417,1222,2,1
2418,1227,2,0
2419,1230,2,0
2420,1231,2,0
2421,1236,2,1
2422,1240,2,0
2423,1244,2,0
2424,1247,2,0
2425,1249,2,0
2426,1254,2,0
2427,1255,2,1
2428,1256,2,0
2429,1257,2,0
2430,1263,2,1
2431,1272,2,0
2432,1273,2,1
2433,1274,2,0
2434,1278,2,0
2435,1281,2,1
2436,1285,2,0
2437,1287,2,0
2438,1291,2,1
2439,1294,2,0
2440,1297,2,1
2441,1298,2,0
2442,1299,2,0
2443,1301,2,1
2444,1308,2,0
2445,1314,2,0
2446,1315,2,0
2447,1317,2,0
2448,1318,2,1
2449,1319,2,0
2450,1320,2,1
2451,1321,2,0
2452,1326,2,1
2453,1328,2,0
2454,1333,2,0
2455,1334,2,1
2456,1335,2,0
2457,1336,2,1
2458,1337,2,0
2459,1338,2,1
2460,1345,2,1
2461,1347,2,0
2462,1350,2,0
2463,1351,2,1
2464,1354,2,1
2465,1356,2,0
2466,1357,2,1
2467,1358,2,0
2468,1359,2,0
2469,1360,2,1
2470,1363,2,1
2471,1365,2,0
2472,1366,2,0
2473,1379,2,1
2474,1386,2,0
2475,1390,2,1
2476,1392,2,0
2477,1400,2,0
2478,1401,2,1
2479,1403,2,0
2480,1404,2,0
2481,1405,2,1
2482,1409,2,1
2483,1410,2,0
2484,1416,2,0
2485,1417,2,1
2486,1419,2,1
2487,1420,2,1
2488,1425,2,0
2489,1426,2,0
2490,1435,2,1
2491,1437,2,1
2492,1440,2,1
2493,1443,2,1
2494,1445,2,0
2495,1446,2,1
2496,1447,2,0
2497,1448,2,0
2498,1450,2,1
2499,1452,2,0
2500,1453,2,0
2501,1454,2,1
2502,1456,2,0
2503,1459,2,0
2504,1461,2,0
2505,1478,2,0
2506,1479,2,0
2507,1480,2,0
2508,1483,2,0
2509,1485,2,1
2510,1486,2,1
2511,1487,2,0
2512,1488,2,0
2513,1492,2,1
2514,1493,2,0
2515,1499,2,1
2516,1501,2,1
2517,1509,2,1
2518,1511,2,0
2519,1513,2,0
2520,1517,2,0
2521,1520,2,0
2522,1521,2,1
2523,1522,2,0
2524,1523,2,0
2525,1524,2,0
2526,1529,2,0
2527,1530,2,1
2528,1531,2,0
2529,1532,2,1
2530,1533,2,1
2531,1534,2,1
2532,1542,2,1
2533,1545,2,0
2534,1547,2,1
2535,1548,2,1
2536,1558,2,0
2537,1559,2,1
2538,1562,2,1
2539,1566,2,1
2540,1568,2,1
2541,1571,2,0
2542,1572,2,0
2543,1577,2,0
2544,1583,2,1
2545,1587,2,0
2546,1588,2,1
2547,1589,2,1
2548,1590,2,1
2549,1598,2,1
2550,1599,2,1
2551,1600,2,0
2552,1609,2,0
2553,1610,2,0
2554,1612,2,0
2555,1617,2,0
2556,1618,2,1
2557,1619,2,1
2558,1620,2,1
2559,1622,2,0
2560,1624,2,0
2561,1625,2,1
2562,1626,2,0
2563,1627,2,1
2564,1634,2,0
2565,1637,2,0
2566,1641,2,1
2567,1645,2,1
2568,1647,2,0
2569,1654,2,1
2570,1657,2,0
2571,1662,2,1
2572,1664,2,0
2573,1665,2,0
2574,1668,2,1
2575,1671,2,1
2576,1681,2,1
2577,1686,2,0
2578,1688,2,0
2579,1691,2,1
2580,1694,2,0
2581,1695,2,1
2582,1697,2,0
2583,1699,2,0
2584,1703,2,0
2585,1705,2,1
2586,1708,2,0
2587,1709,2,0
2588,1710,2,1
2589,1711,2,1
2590,1714,2,0
2591,1717,2,0
2592,1718,2,0
2593,1721,2,1
2594,1723,2,0
2595,1725,2,0
2596,1726,2,1
2597,1727,2,1
2598,1728,2,0
2599,1729,2,1
2600,1733,2,1
2601,1741,2,0
2602,1743,2,0
2603,1745,2,0
2604,1746,2,1
2605,1751,2,1
2606,1753,2,1
2607,1755,2,0
2608,1756,2,0
2609,1758,2,1
2610,1766,2,1
2611,1768,2,0
2612,1769,2,1
2613,1771,2,0
2614,1774,2,1
2615,1775,2,0
2616,1777,2,0
2617,1782,2,0
2618,1783,2,1
2619,1784,2,0
2620,1788,2,1
2621,1789,2,1
2622,1794,2,1
2623,1797,2,0
2624,1802,2,0
2625,1803,2,0
2626,1807,2,0
2627,1812,2,1
2628,1815,2,1
2629,1818,2,0
2630,1823,2,1
2631,1825,2,0
2632,1826,2,0
2633,1828,2,1
2634,1830,2,0
2635,1832,2,1
2636,1833,2,0
2637,1834,2,1
2638,1836,2,0
2639,1842,2,0
2640,1844,2,1
2641,1845,2,0
2642,1847,2,1
2643,1848,2,0
2644,1855,2,0
2645,1859,2,0
2646,1862,2,0
2647,1863,2,1
2648,1864,2,1
2649,1867,2,1
2650,1869,2,0
2651,1871,2,0
2652,1874,2,1
2653,1879,2,0
2654,1881,2,1
2655,1885,2,0
2656,1886,2,1
2657,1887,2,0
2658,1890,2,1
2659,1896,2,1
2660,1905,2,0
2661,1914,2,0
2662,1920,2,0
2663,1926,2,0
2664,1927,2,0
2665,1930,2,0
2666,1931,2,0
2667,1932,2,0
2668,1933,2,0
2669,1934,2,0
2670,1935,2,1
2671,1936,2,0
2672,1938,2,0
2673,1940,2,0
2674,1941,2,1
2675,1944,2,1
2676,1945,2,0
2677,1948,2,0
2678,1955,2,1
2679,1959,2,0
2680,1960,2,0
2681,1963,2,1
2682,1970,2,1
2683,1971,2,1
2684,1973,2,1
2685,1977,2,1
2686,1978,2,1
2687,1979,2,0
2688,1987,2,1
2689,1988,2,1
2690,1992,2,1
2691,1994,2,1
2692,1995,2,0
2693,1999,2,1
2694,2000,2,0
2695,2009,2,0
2696,2012,2,1
2697,2013,2,1
2698,2017,2,1
2699,2018,2,1
2700,2025,2,0
2701,2033,2,0
2702,2035,2,1
2703,2037,2,0
2704,2038,2,0
2705,2039,2,0
2706,2040,2,0
2707,2042,2,0
2708,2047,2,1
2709,2048,2,1
2710,2054,2,0
2711,2055,2,1
2712,2056,2,1
2713,2057,2,1
2714,2059,2,0
2715,2061,2,0
2716,2062,2,1
2717,2064,2,0
2718,2065,2,0
2719,2067,2,0
2720,2069,2,1
2721,2070,2,1
2722,2074,2,1
2723,2076,2,1
2724,2080,2,1
2725,2081,2,1
2726,2089,2,0
2727,2090,2,1
2728,2097,2,0
2729,2110,2,0
2730,2111,2,1
2731,2115,2,1
2732,2116,2,1
2733,2118,2,0
2734,2122,2,1
2735,2126,2,0
2736,2128,2,0
2737,2129,2,1
2738,2130,2,1
2739,2133,2,0
2740,2134,2,0
2741,2135,2,0
2742,2136,2,0
2743,2139,2,1
2744,2143,2,0
2745,2152,2,0
2746,2155,2,0
2747,2158,2,0
2748,2160,2,1
2749,2161,2,1
2750,2166,2,0
2751,2168,2,0
2752,2169,2,0
2753,2170,2,1
2754,2173,2,1
2755,2176,2,1
2756,2179,2,0
2757,2182,2,0
2758,2183,2,1
2759,2188,2,1
2760,2192,2,0
2761,2193,2,0
2762,2194,2,1
2763,2195,2,1
2764,2203,2,0
2765,2204,2,1
2766,2205,2,1
2767,2207,2,0
2768,2210,2,1
2769,2212,2,0
2770,2214,2,0
2771,2215,2,1
2772,2217,2,1
2773,2218,2,1
2774,2220,2,1
2775,2222,2,1
2776,2224,2,1
2777,2230,2,0
2778,2235,2,0
2779,2237,2,1
2780,2242,2,1
2781,2244,2,1
2782,2248,2,1
2783,2249,2,0
2784,2250,2,1
2785,2252,2,1
2786,2254,2,0
2787,2255,2,0
2788,2257,2,0
2789,2260,2,1
2790,2261,2,0
2791,2262,2,0
2792,2266,2,1
2793,2267,2,0
2794,2273,2,1
2795,2278,2,0
2796,2282,2,1
2797,2284,2,0
2798,2287,2,1
2799,2288,2,1
2800,2289,2,1
2801,2290,2,1
2802,2292,2,0
2803,2294,2,0
2804,2298,2,1
2805,2299,2,1
2806,2300,2,0
2807,2302,2,1
2808,2307,2,1
2809,2308,2,0
2810,2309,2,1
2811,2314,2,0
2812,2315,2,0
2813,2318,2,0
2814,2330,2,1
2815,2331,2,0
2816,2332,2,1
2817,2339,2,1
2818,2340,2,1
2819,2344,2,1
2820,2346,2,1
2821,2347,2,0
2822,2348,2,1
2823,2349,2,1
2824,2352,2,0
2825,2353,2,1
2826,2354,2,0
2827,2355,2,0
2828,2356,2,1
2829,2360,2,0
2830,2363,2,0
2831,2364,2,1
2832,2365,2,1
2833,2366,2,0
2834,2372,2,1
2835,2375,2,0
2836,2376,2,1
2837,2377,2,1
2838,2381,2,0
2839,2386,2,0
2840,2387,2,1
2841,2390,2,1
2842,2391,2,0
2843,2393,2,1
2844,2397,2,0
2845,2403,2,0
2846,2404,2,1
2847,2407,2,1
2848,2409,2,0
2849,2413,2,0
2850,2414,2,1
2851,2415,2,1
2852,2416,2,1
2853,2420,2,1
2854,2423,2,1
2855,2433,2,1
2856,2435,2,1
2857,2440,2,0
2858,2441,2,1
2859,2442,2,0
2860,2447,2,1
2861,2450,2,0
2862,2452,2,0
2863,2458,2,1
2864,2466,2,0
2865,2468,2,1
2866,2469,2,0
2867,2473,2,0
2868,2475,2,0
2869,2486,2,1
2870,2489,2,0
2871,2491,2,1
2872,2492,2,1
2873,2493,2,0
2874,2494,2,0
2875,2495,2,1
2876,2497,2,1
2877,2499,2,1
2878,2504,2,0
2879,2511,2,1
2880,2513,2,0
2881,2514,2,1
2882,2517,2,1
2883,2519,2,1
2884,2520,2,0
2885,2521,2,0
2886,2533,2,1
2887,2536,2,0
2888,2537,2,0
2889,2539,2,0
2890,2543,2,1
2891,2545,2,0
2892,2546,2,0
2893,2548,2,0
2894,2551,2,0
2895,2552,2,1
2896,2553,2,1
2897,2556,2,0
2898,2557,2,0
2899,2559,2,1
2900,2561,2,1
2901,2563,2,1
2902,2565,2,1
2903,2570,2,1
2904,2572,2,1
2905,2578,2,0
2906,2586,2,0
2907,2587,2,1
2908,2590,2,0
2909,2592,2,1
2910,2593,2,1
2911,2595,2,0
2912,2596,2,0
2913,2597,2,1
2914,2598,2,0
2915,2599,2,1
2916,2603,2,0
2917,2605,2,0
2918,2608,2,0
2919,2609,2,0
2920,2611,2,1
2921,2612,2,1
2922,2614,2,1
2923,2616,2,1
2924,2620,2,1
2925,2621,2,0
2926,2627,2,0
2927,2628,2,0
2928,2630,2,0
2929,2631,2,0
2930,2632,2,0
2931,2633,2,1
2932,2640,2,0
2933,2642,2,0
2934,2646,2,0
2935,2647,2,1
2936,2648,2,0
2937,2649,2,0
2938,2652,2,0
2939,2655,2,1
2940,2656,2,0
2941,2657,2,1
2942,2658,2,1
2943,2664,2,1
2944,2665,2,1
2945,2670,2,0
2946,2675,2,0
2947,2677,2,0
2948,2679,2,0
2949,2680,2,0
2950,2681,2,0
2951,2682,2,0
2952,2685,2,0
2953,2686,2,0
2954,2687,2,0
2955,2688,2,1
2956,2689,2,0
2957,2692,2,1
2958,2694,2,1
2959,2697,2,0
2960,2700,2,1
2961,2702,2,1
2962,2703,2,0
2963,2708,2,0
2964,2711,2,1
2965,2712,2,0
2966,2715,2,0
2967,2716,2,1
2968,2721,2,0
2969,2724,2,0
2970,2729,2,1
2971,2730,2,1
2972,2731,2,1
2973,2732,2,1
2974,2733,2,0
2975,2734,2,0
2976,2735,2,0
2977,2740,2,0
2978,2744,2,0
2979,2747,2,1
2980,2751,2,1
2981,2753,2,1
2982,2754,2,0
