feature,correlation_with_target,abs_correlation_with_target
D82,0.042630291642836854,0.042630291642836854
D591,-0.04257348922811157,0.04257348922811157
D1735,0.04250873888024012,0.04250873888024012
D317,-0.042437385106005976,0.042437385106005976
D848,-0.042424686163297025,0.042424686163297025
D494,-0.042409575127290516,0.042409575127290516
D968,-0.04235583227046687,0.04235583227046687
D1380,0.04228670496244422,0.04228670496244422
D1523,0.04214881078935299,0.04214881078935299
D421,0.0421276497344574,0.0421276497344574
D178,0.04211818831711099,0.04211818831711099
D443,-0.0420188440237456,0.0420188440237456
D1756,0.041829600367572224,0.041829600367572224
D1607,0.04181007414178266,0.04181007414178266
D1574,0.041750272390055944,0.041750272390055944
D113,-0.041721973646988056,0.041721973646988056
D1764,0.04171306231415968,0.04171306231415968
D1145,0.0416835748783558,0.0416835748783558
D1369,0.04164369310553058,0.04164369310553058
D272,-0.04163665502849739,0.04163665502849739
D900,0.0415864745576407,0.0415864745576407
D974,-0.04150072605418422,0.04150072605418422
D1186,-0.04147315004042792,0.04147315004042792
D1570,0.041422149161762914,0.041422149161762914
D410,-0.04134761932920072,0.04134761932920072
D893,-0.041336641460343035,0.041336641460343035
D1636,0.04123036165241195,0.04123036165241195
D1527,0.041230361652411916,0.041230361652411916
D863,-0.041190177448317405,0.041190177448317405
D1623,0.04113007154653568,0.04113007154653568
D1008,0.04105235057796675,0.04105235057796675
D1492,0.04097468764706097,0.04097468764706097
D729,-0.04097418786746579,0.04097418786746579
D1762,0.040965999156858356,0.040965999156858356
D221,0.04094052890485805,0.04094052890485805
D1385,0.040868228789569944,0.040868228789569944
D1095,0.04081306295930946,0.04081306295930946
D1209,0.04065761513864115,0.04065761513864115
D1725,0.040368680110015036,0.040368680110015036
D1525,0.04028649243109688,0.04028649243109688
D1166,0.04022981023131272,0.04022981023131272
D1619,0.04014005644777036,0.04014005644777036
D1634,0.04014005644777033,0.04014005644777033
D105,0.040099597041835675,0.040099597041835675
D1020,0.039880975422763275,0.039880975422763275
D693,0.03985684575062772,0.03985684575062772
D1495,0.03983624924483585,0.03983624924483585
D374,0.039834417829343986,0.039834417829343986
D663,-0.03983189862256433,0.03983189862256433
D1425,0.03982222834436687,0.03982222834436687
D1662,0.03976796379992208,0.03976796379992208
D1771,0.03976796379992207,0.03976796379992207
D850,-0.039750410050915855,0.039750410050915855
D1638,0.03972567282382183,0.03972567282382183
D1340,0.03965187877370896,0.03965187877370896
D1319,0.039632826676542866,0.039632826676542866
D1254,0.03950702420057975,0.03950702420057975
D529,-0.03949757664132491,0.03949757664132491
D1025,-0.03949293054216664,0.03949293054216664
D1046,0.03937154078899242,0.03937154078899242
D1584,0.03936830902998343,0.03936830902998343
D1460,0.03936830902998339,0.03936830902998339
D1698,0.03933291299178834,0.03933291299178834
D1439,0.03930180628658754,0.03930180628658754
D1357,0.03923271822012537,0.03923271822012537
D705,0.039202057760228094,0.039202057760228094
D1437,0.03919350207425373,0.03919350207425373
D150,-0.03915785412626664,0.03915785412626664
D522,-0.03912203271427422,0.03912203271427422
D1478,0.03906301614072989,0.03906301614072989
D120,-0.03905909738751413,0.03905909738751413
D867,-0.03876216027815045,0.03876216027815045
D557,-0.038602910434408895,0.038602910434408895
D1256,0.03858682988821958,0.03858682988821958
D1761,0.03850472760036422,0.03850472760036422
D109,-0.03846168740538469,0.03846168740538469
D1696,0.03840960665311239,0.03840960665311239
D1184,0.038379528730790397,0.038379528730790397
D38,-0.03831042569558533,0.03831042569558533
D427,0.03824489313894395,0.03824489313894395
D521,-0.038169914423747425,0.038169914423747425
D1691,0.03816663887683315,0.03816663887683315
D1620,0.03816663887683314,0.03816663887683314
D1689,0.03809623391179367,0.03809623391179367
D462,0.03808248256559799,0.03808248256559799
D1692,0.03795265307289483,0.03795265307289483
D983,0.037899505599574224,0.037899505599574224
D338,0.03788084930913069,0.03788084930913069
D496,-0.037816483340437856,0.037816483340437856
D115,-0.037763876884486215,0.037763876884486215
D599,-0.03772215303202034,0.03772215303202034
D883,-0.037721252610793565,0.037721252610793565
D1105,0.03769348159091858,0.03769348159091858
D148,-0.03765076709401482,0.03765076709401482
D1227,0.037642271377618115,0.037642271377618115
D1192,0.03751874293015321,0.03751874293015321
D1727,0.037489468713982683,0.037489468713982683
D1711,0.037451523606066406,0.037451523606066406
D289,-0.037442094531518845,0.037442094531518845
D901,0.03738782451199436,0.03738782451199436
D755,0.03732841666640328,0.03732841666640328
D763,-0.03713454793082801,0.03713454793082801
D1559,0.03713165738235145,0.03713165738235145
D1627,0.03706064115007924,0.03706064115007924
D1498,0.03680190336699942,0.03680190336699942
D1690,0.036758969479116416,0.036758969479116416
D212,0.03670156434385285,0.03670156434385285
D1438,0.036698195490412346,0.036698195490412346
D1035,0.0366374099977264,0.0366374099977264
D1744,0.036588671902751516,0.036588671902751516
D1014,0.03657590571996854,0.03657590571996854
D1323,0.03654753796632427,0.03654753796632427
D40,0.036499277831677966,0.036499277831677966
D944,-0.03648046580889813,0.03648046580889813
D1465,0.0363979988291744,0.0363979988291744
D1467,0.036375443041084136,0.036375443041084136
D1517,0.03637544304108413,0.03637544304108413
D1755,0.03637544304108413,0.03637544304108413
D1524,0.03635130540652582,0.03635130540652582
D1468,0.03634830634394647,0.03634830634394647
D436,0.03634752864038661,0.03634752864038661
D123,-0.036336516405200255,0.036336516405200255
D1177,0.036294094614955814,0.036294094614955814
D686,0.03628580110077146,0.03628580110077146
D1300,0.036203794574088274,0.036203794574088274
D1671,0.03614681281212879,0.03614681281212879
D1604,0.03610348606199898,0.03610348606199898
D793,-0.0360716594056871,0.0360716594056871
D417,0.03603679241347205,0.03603679241347205
D1198,0.035898012071795805,0.035898012071795805
D1151,0.03576576443049063,0.03576576443049063
D1633,0.035709896134750986,0.035709896134750986
D1476,0.035668844411449456,0.035668844411449456
D1590,0.03562702081521903,0.03562702081521903
D905,-0.035605067687233954,0.035605067687233954
D1297,0.03554069443565094,0.03554069443565094
D382,0.035489733588693784,0.035489733588693784
D562,-0.03548050040630592,0.03548050040630592
D1700,0.035425006342596245,0.035425006342596245
D1126,0.035394926366427645,0.035394926366427645
D1743,0.03539374433439196,0.03539374433439196
D1290,0.03538406386499758,0.03538406386499758
D941,-0.03535474556251965,0.03535474556251965
D340,0.03533311344566298,0.03533311344566298
D1241,0.03525550122942063,0.03525550122942063
D1132,0.035231391475014286,0.035231391475014286
D420,0.035220585745899854,0.035220585745899854
D250,-0.035072026347875915,0.035072026347875915
D1562,0.03506718065742956,0.03506718065742956
D366,0.03505588589962989,0.03505588589962989
D1591,0.03501296847636761,0.03501296847636761
D709,-0.034938728436698846,0.034938728436698846
D776,-0.0349269393767669,0.0349269393767669
D1703,0.03492430126492541,0.03492430126492541
D933,0.03490819889028896,0.03490819889028896
D1668,0.03489224941924906,0.03489224941924906
D1458,0.03489224941924906,0.03489224941924906
D1173,0.034869952640271096,0.034869952640271096
D434,0.03472999443598557,0.03472999443598557
D327,0.03467726130845863,0.03467726130845863
D1726,0.03467219546060835,0.03467219546060835
D1558,0.03467219546060835,0.03467219546060835
D1098,0.034601967808016505,0.034601967808016505
D1614,0.0345906772832176,0.0345906772832176
D1291,0.034448561501895195,0.034448561501895195
D1678,0.034434652335956564,0.034434652335956564
D1564,0.034434652335956564,0.034434652335956564
D1723,0.03443465233595655,0.03443465233595655
D491,-0.034419925556726814,0.034419925556726814
D1749,0.03437509845190322,0.03437509845190322
D1205,0.034341185456897155,0.034341185456897155
D330,0.03432288002094093,0.03432288002094093
D1649,0.03430737440355341,0.03430737440355341
D1747,0.034277610709673584,0.034277610709673584
D1674,0.03427761070967357,0.03427761070967357
D1214,0.03418773525340376,0.03418773525340376
D1484,0.03414280269198793,0.03414280269198793
D1260,0.03405331381268559,0.03405331381268559
D282,-0.034012029266777724,0.034012029266777724
D542,-0.03401046321390619,0.03401046321390619
D1625,0.03393835552152477,0.03393835552152477
D704,0.03390787881198262,0.03390787881198262
D780,-0.03387426445060125,0.03387426445060125
D291,-0.033853652751145734,0.033853652751145734
D273,-0.0338285397854616,0.0338285397854616
D1452,0.03369346033866533,0.03369346033866533
D1753,0.033683728943347244,0.033683728943347244
D1586,0.03368372894334722,0.03368372894334722
D694,0.0336701967208508,0.0336701967208508
D539,-0.03358079571999909,0.03358079571999909
D894,-0.0335050120850048,0.0335050120850048
D1608,0.03348544209254899,0.03348544209254899
D1423,0.0334407614151461,0.0334407614151461
D1514,0.0334194563512103,0.0334194563512103
D1508,0.03319175408030474,0.03319175408030474
D1050,-0.03315797700787868,0.03315797700787868
D892,-0.03308619482287944,0.03308619482287944
D1084,0.03289904667045898,0.03289904667045898
D1321,-0.03287055426176315,0.03287055426176315
D1378,0.03279029617828068,0.03279029617828068
D756,0.032751556029189645,0.032751556029189645
D1312,0.032731676872434265,0.032731676872434265
D1641,0.03264010119208126,0.03264010119208126
D1420,0.03260728330050199,0.03260728330050199
D1482,0.03259805121913396,0.03259805121913396
D1342,0.03252110213402893,0.03252110213402893
D1203,0.03248529810075911,0.03248529810075911
D1330,0.03242890098856803,0.03242890098856803
D1605,0.03228097835681452,0.03228097835681452
D464,-0.03222581589788493,0.03222581589788493
D383,0.032158242523483205,0.032158242523483205
D1261,0.032142730376034656,0.032142730376034656
D12,0.03208040011286402,0.03208040011286402
D393,0.03205483260735363,0.03205483260735363
D1215,0.03205453233104231,0.03205453233104231
D778,-0.03194892076463032,0.03194892076463032
D528,-0.03193949415477021,0.03193949415477021
D1404,0.03192638690764541,0.03192638690764541
D1048,-0.03185513776992034,0.03185513776992034
D730,-0.0318428180032259,0.0318428180032259
D1599,0.0317939317523635,0.0317939317523635
D1504,0.031695733915253016,0.031695733915253016
D1325,0.031653238495483405,0.031653238495483405
D1081,0.031609070915726775,0.031609070915726775
D775,-0.03159897970492508,0.03159897970492508
D249,-0.03156307434038795,0.03156307434038795
D1049,-0.03155286924476281,0.03155286924476281
D1079,-0.03147627389722183,0.03147627389722183
D110,-0.03147254950235846,0.03147254950235846
D1396,0.03146547624053179,0.03146547624053179
D95,-0.03139251654932811,0.03139251654932811
D1171,0.031391816588194524,0.031391816588194524
D1417,-0.03131145277652688,0.03131145277652688
D219,-0.0312480379753757,0.0312480379753757
D650,0.031231520076486913,0.031231520076486913
D185,0.031151646375101802,0.031151646375101802
D475,0.031140847257625434,0.031140847257625434
D1769,0.031133299838405137,0.031133299838405137
D1239,-0.031100263825560828,0.031100263825560828
D337,0.031082167759180993,0.031082167759180993
D587,-0.031050450378489865,0.031050450378489865
D1119,-0.0310434846109138,0.0310434846109138
D1512,0.031019524868861857,0.031019524868861857
D1616,0.031019524868861854,0.031019524868861854
D1114,0.03093680676498659,0.03093680676498659
D1266,0.03091685607264846,0.03091685607264846
D668,-0.03089568320788818,0.03089568320788818
D1670,0.030871476462494735,0.030871476462494735
D1142,-0.030866341283127246,0.030866341283127246
D1265,-0.03069365588556131,0.03069365588556131
D1313,0.03067821278142811,0.03067821278142811
D774,-0.030653539873950086,0.030653539873950086
D812,0.030617985194019027,0.030617985194019027
D1648,0.030416466472217026,0.030416466472217026
D754,0.030414251572569575,0.030414251572569575
D764,-0.030300630895634135,0.030300630895634135
D1521,0.03030026412891336,0.03030026412891336
D1704,0.030300264128913356,0.030300264128913356
D1394,0.030289630651773803,0.030289630651773803
D1657,0.030202295051793455,0.030202295051793455
D1751,0.030202295051793452,0.030202295051793452
D1544,0.03017993594719805,0.03017993594719805
D326,0.030101236063319582,0.030101236063319582
D1118,0.030064753917320657,0.030064753917320657
D766,0.030024297177031575,0.030024297177031575
D1140,-0.029991227040361106,0.029991227040361106
D535,-0.029972721726797085,0.029972721726797085
D549,-0.029879079452644217,0.029879079452644217
D1165,0.02983864398287507,0.02983864398287507
D505,-0.02982500082394442,0.02982500082394442
D477,0.029787085079882664,0.029787085079882664
D1717,0.029735674752144624,0.029735674752144624
D53,-0.029734832518078253,0.029734832518078253
D1702,0.029718839426801303,0.029718839426801303
D666,-0.02970700716943681,0.02970700716943681
D1615,0.02968228428940916,0.02968228428940916
D957,0.029649232346679946,0.029649232346679946
D281,-0.02948289495621789,0.02948289495621789
D1773,0.029445391579474168,0.029445391579474168
D1515,0.02944539157947416,0.02944539157947416
D1461,0.02934944398843788,0.02934944398843788
D1491,0.029317732982914953,0.029317732982914953
D1550,0.0292712239749008,0.0292712239749008
D1429,0.029260951567959943,0.029260951567959943
D565,-0.029035279820309453,0.029035279820309453
D1228,-0.02897588129246066,0.02897588129246066
D104,-0.028958419261865948,0.028958419261865948
D1489,0.0289008835818656,0.0289008835818656
D1583,0.02889012356423668,0.02889012356423668
D1063,0.028885980199773204,0.028885980199773204
D621,-0.028800338778474203,0.028800338778474203
D1471,0.028724412173231063,0.028724412173231063
D589,-0.02871631403392854,0.02871631403392854
D1339,0.028707259449458476,0.028707259449458476
D433,0.028611810681956253,0.028611810681956253
D1694,0.028430855087714698,0.028430855087714698
D1575,0.02843085508771469,0.02843085508771469
D1459,0.02840338986900161,0.02840338986900161
D1520,0.0284033898690016,0.0284033898690016
D1606,0.02838386731777498,0.02838386731777498
D1656,0.028334022631157953,0.028334022631157953
D1250,0.028329263063831656,0.028329263063831656
D514,0.028291575455458264,0.028291575455458264
D1101,0.028146876434383118,0.028146876434383118
D628,0.028127641495868567,0.028127641495868567
D180,0.028072624832728345,0.028072624832728345
D1329,0.028054677743429575,0.028054677743429575
D1561,0.027814146088679905,0.027814146088679905
D1147,0.027805296524683065,0.027805296524683065
D1534,0.027762291380428857,0.027762291380428857
D669,-0.027756014237752414,0.027756014237752414
D918,0.027721248038918997,0.027721248038918997
D1748,0.027662270807509874,0.027662270807509874
D419,0.027574177088680523,0.027574177088680523
D1386,0.027531555737762434,0.027531555737762434
D1306,0.027515133629262563,0.027515133629262563
D1714,0.027494327666514107,0.027494327666514107
D1464,0.0274943276665141,0.0274943276665141
D498,-0.027395230940717216,0.027395230940717216
D1292,0.027392544660879193,0.027392544660879193
D1249,0.027330308239296497,0.027330308239296497
D446,-0.02718017773683704,0.02718017773683704
D1383,0.02717749646130499,0.02717749646130499
D381,0.02713638947356378,0.02713638947356378
D1612,0.027134102597315895,0.027134102597315895
D1710,0.027134102597315888,0.027134102597315888
D920,0.02711577108674345,0.02711577108674345
D429,0.02703322470175405,0.02703322470175405
D1413,0.027024958492193715,0.027024958492193715
D1360,-0.02687739543225794,0.02687739543225794
D1547,0.026777387287354328,0.026777387287354328
D1377,-0.0267684128116966,0.0267684128116966
D348,-0.026699084706669745,0.026699084706669745
D990,-0.026686303743335513,0.026686303743335513
D1485,0.026573110141782486,0.026573110141782486
D1553,0.02655670354205926,0.02655670354205926
D1026,0.026528104897989728,0.026528104897989728
D1568,0.02652580008008058,0.02652580008008058
D845,-0.026375126199661102,0.026375126199661102
D667,-0.026212837927271734,0.026212837927271734
D42,-0.026062973439149383,0.026062973439149383
D652,0.026050926696979712,0.026050926696979712
D1199,0.025913735667188787,0.025913735667188787
D818,-0.02589378194046584,0.02589378194046584
D236,0.02587711889444173,0.02587711889444173
D1024,-0.025868368565227305,0.025868368565227305
D1503,0.02583344164725891,0.02583344164725891
D1754,0.025687676433787734,0.025687676433787734
D1594,0.025646966251751595,0.025646966251751595
D342,0.025637559382399627,0.025637559382399627
D1685,0.025596140112860644,0.025596140112860644
D1516,0.0255875597814591,0.0255875597814591
D1722,0.02554914364898542,0.02554914364898542
D1475,0.025549143648985417,0.025549143648985417
D1501,0.02552335781255442,0.02552335781255442
D325,0.02538627469286679,0.02538627469286679
D205,0.025383032894232986,0.025383032894232986
D1609,0.02514014593639212,0.02514014593639212
D223,-0.025023879188157717,0.025023879188157717
D343,0.024986812807344976,0.024986812807344976
D1352,0.024932706459851028,0.024932706459851028
D777,-0.02489765148907304,0.02489765148907304
D536,-0.024880926109094988,0.024880926109094988
D1455,0.02485871900645436,0.02485871900645436
D1724,0.02485077312732815,0.02485077312732815
D497,-0.024699929302553686,0.024699929302553686
D1730,0.024697110444305132,0.024697110444305132
D1493,0.02469711044430512,0.02469711044430512
D195,0.02458500873711863,0.02458500873711863
D1766,0.02457270602940325,0.02457270602940325
D1007,-0.024552092194650474,0.024552092194650474
D1635,0.024535836643593607,0.024535836643593607
D1490,0.024535836643593593,0.024535836643593593
D1721,0.024535836643593593,0.024535836643593593
D1161,0.0244349211570054,0.0244349211570054
D1315,0.02440866790045948,0.02440866790045948
D982,0.02437984271531447,0.02437984271531447
D664,-0.024323930904947933,0.024323930904947933
D486,-0.02428008952314583,0.02428008952314583
D1000,0.024262414316763518,0.024262414316763518
D1220,0.024256032986434674,0.024256032986434674
D1474,0.02420080137824827,0.02420080137824827
D1765,0.024200801378248264,0.024200801378248264
D1148,0.024115090332177083,0.024115090332177083
D351,-0.02411013702252082,0.02411013702252082
D568,-0.023939033830776186,0.023939033830776186
D1654,0.023914156182241568,0.023914156182241568
D1511,0.02390837371756457,0.02390837371756457
D673,0.023811345779617212,0.023811345779617212
D1362,0.02374793301792981,0.02374793301792981
D58,0.023687716335563522,0.023687716335563522
D1549,0.02366995609512461,0.02366995609512461
D1697,0.023669956095124588,0.023669956095124588
D431,0.023630779248102373,0.023630779248102373
D329,0.02355960392802449,0.02355960392802449
D1600,0.023540092552033324,0.023540092552033324
D319,-0.023447847748968458,0.023447847748968458
D757,0.023397937478049736,0.023397937478049736
D251,-0.02326092102147903,0.02326092102147903
D1669,0.023234186172971814,0.023234186172971814
D435,0.02323263664580918,0.02323263664580918
D679,-0.02315750982056843,0.02315750982056843
D1216,0.02306212464872432,0.02306212464872432
D1646,0.023042492085183938,0.023042492085183938
D362,0.023031597057014245,0.023031597057014245
D1507,0.02300951853062726,0.02300951853062726
D1518,0.022963115778943402,0.022963115778943402
D1473,0.022913104109990676,0.022913104109990676
D1494,0.022848894399469383,0.022848894399469383
D518,0.022841144283357363,0.022841144283357363
D1750,0.02280366655737114,0.02280366655737114
D1343,-0.022786155312872456,0.022786155312872456
D601,-0.022766283199052037,0.022766283199052037
D1593,0.022759844919958375,0.022759844919958375
D814,0.022641476697637677,0.022641476697637677
D1367,0.022634481731243664,0.022634481731243664
D151,0.022620936319476793,0.022620936319476793
D1346,-0.022551638179796555,0.022551638179796555
D772,-0.022519554966620003,0.022519554966620003
D493,-0.022513695292112987,0.022513695292112987
D142,-0.022499336715977942,0.022499336715977942
D1416,0.022436302162007035,0.022436302162007035
D1453,0.022372910477585616,0.022372910477585616
D1399,-0.022364214216700214,0.022364214216700214
D1044,0.022337190808069323,0.022337190808069323
D1563,0.022271085937801645,0.022271085937801645
D1566,0.02223795122675375,0.02223795122675375
D91,-0.022233713647691958,0.022233713647691958
D208,0.02218696653844438,0.02218696653844438
D344,-0.021961810715079553,0.021961810715079553
D1686,0.021881622879357146,0.021881622879357146
D466,-0.02187127417934775,0.02187127417934775
D635,-0.02185904489452334,0.02185904489452334
D1661,0.021800309319779453,0.021800309319779453
D28,-0.02173772366904254,0.02173772366904254
D218,0.02172877653683203,0.02172877653683203
D1707,-0.02170014338466785,0.02170014338466785
D1617,0.021487613399852615,0.021487613399852615
D1776,0.02148761339985258,0.02148761339985258
D748,0.02148613184768308,0.02148613184768308
D1278,-0.021350644807175148,0.021350644807175148
D1267,0.021289624906714967,0.021289624906714967
D1298,0.02125508004909905,0.02125508004909905
D1624,0.021209419262893076,0.021209419262893076
D169,0.021141015198500732,0.021141015198500732
D665,-0.02105940416438322,0.02105940416438322
D819,-0.020942860825785063,0.020942860825785063
D1658,0.02087485543400487,0.02087485543400487
D1643,0.02082509872906264,0.02082509872906264
D1538,0.02082509872906263,0.02082509872906263
D1320,-0.02082287203107674,0.02082287203107674
D832,0.020783591701334727,0.020783591701334727
D1200,0.02072516872057324,0.02072516872057324
D246,0.020708556490815214,0.020708556490815214
D1033,0.020611332508822664,0.020611332508822664
D1316,0.02060882170926716,0.02060882170926716
D1611,0.02056190491908205,0.02056190491908205
D1736,0.02044621403800789,0.02044621403800789
D1305,0.020324995178937884,0.020324995178937884
D1283,0.020320811279497447,0.020320811279497447
D1358,0.020320811279497437,0.020320811279497437
D336,0.02031153947996248,0.02031153947996248
D1091,0.020253980430742367,0.020253980430742367
D731,0.020212782993633722,0.020212782993633722
D1602,0.020145768243442084,0.020145768243442084
D1183,-0.020139101679506877,0.020139101679506877
D1752,0.02013041155578791,0.02013041155578791
D1626,0.020076487905695304,0.020076487905695304
D915,-0.02003298662911946,0.02003298662911946
D189,-0.019970401491884816,0.019970401491884816
D1221,0.01989173035247213,0.01989173035247213
D1470,0.019826760857515488,0.019826760857515488
D39,-0.01981562714336658,0.01981562714336658
D1130,0.01974310347554423,0.01974310347554423
D1107,0.019732382883426394,0.019732382883426394
D1688,0.019721425931315734,0.019721425931315734
D220,-0.019671994581960523,0.019671994581960523
D1432,0.019598124400008257,0.019598124400008257
D157,0.019449995028559874,0.019449995028559874
D1667,0.019389388997778027,0.019389388997778027
D170,-0.019389325768952168,0.019389325768952168
D470,0.01937797939983107,0.01937797939983107
D1395,0.01934076004418382,0.01934076004418382
D1443,0.019316794373065847,0.019316794373065847
D1331,-0.019251153543216083,0.019251153543216083
D409,-0.01920683042643971,0.01920683042643971
D1284,0.019150568178595593,0.019150568178595593
D919,0.019091209583943863,0.019091209583943863
D1588,0.019042709869934702,0.019042709869934702
D1080,0.019015273264666094,0.019015273264666094
D418,0.01883134815921455,0.01883134815921455
D1015,0.018823333457990945,0.018823333457990945
D1374,0.01879584385321579,0.01879584385321579
D1021,-0.018746877462977374,0.018746877462977374
D280,-0.018697332973985528,0.018697332973985528
D392,0.018487213879144038,0.018487213879144038
D1433,-0.018405878630895288,0.018405878630895288
D395,0.018284215737388403,0.018284215737388403
D1235,-0.018276567600778344,0.018276567600778344
D1554,0.018255779314233903,0.018255779314233903
D1457,0.0182557793142339,0.0182557793142339
D45,0.018245030106433816,0.018245030106433816
D706,0.018220544554349197,0.018220544554349197
D1388,0.018101267374562975,0.018101267374562975
D224,0.01808553823659636,0.01808553823659636
D341,0.018072590952404984,0.018072590952404984
D946,-0.018067795023519743,0.018067795023519743
D1405,-0.018031890008353965,0.018031890008353965
D985,-0.017991349546964793,0.017991349546964793
D1537,0.017896866472271535,0.017896866472271535
D914,-0.017817581618600198,0.017817581618600198
D508,-0.017814767834988827,0.017814767834988827
D1713,0.017749626935918326,0.017749626935918326
D128,-0.017690445038079095,0.017690445038079095
D1701,0.017686823321407336,0.017686823321407336
D22,-0.01763526253289094,0.01763526253289094
D1146,0.017611240011280418,0.017611240011280418
D817,-0.01751744513094287,0.01751744513094287
D765,-0.01734524230362161,0.01734524230362161
D359,-0.01734093579641445,0.01734093579641445
D925,-0.01733764254732918,0.01733764254732918
D1233,0.017335848326778137,0.017335848326778137
D1719,0.017242912691431193,0.017242912691431193
D441,-0.017194735609094056,0.017194735609094056
D949,0.017108946863309743,0.017108946863309743
D1610,0.017103495035522297,0.017103495035522297
D643,0.017078022871850066,0.017078022871850066
D192,-0.01706853520053483,0.01706853520053483
D1207,-0.01700628320681987,0.01700628320681987
D614,0.01681663692486948,0.01681663692486948
D552,-0.01673388234449983,0.01673388234449983
D1655,-0.01667345050281216,0.01667345050281216
D798,0.016623652098294833,0.016623652098294833
D906,-0.01659827850491868,0.01659827850491868
D1770,0.016595427357569914,0.016595427357569914
D1578,0.01659443661182294,0.01659443661182294
D248,0.01658727747613819,0.01658727747613819
D1462,0.016555439356114157,0.016555439356114157
D1647,0.016402116657922697,0.016402116657922697
D567,-0.01632069624670006,0.01632069624670006
D743,-0.01620958828226318,0.01620958828226318
D520,-0.016179004946165046,0.016179004946165046
D653,-0.0161013435116485,0.0161013435116485
D1039,-0.01608875990986459,0.01608875990986459
D1477,0.015981424417704542,0.015981424417704542
D471,0.015877239734224752,0.015877239734224752
D1124,0.015865398811466078,0.015865398811466078
D1548,0.015860058982931385,0.015860058982931385
D538,-0.015688311312055288,0.015688311312055288
D550,-0.01566779461519164,0.01566779461519164
D29,0.01563293429692985,0.01563293429692985
D1740,0.015609317083892372,0.015609317083892372
D678,-0.015538635044291295,0.015538635044291295
D1535,0.015509765085669784,0.015509765085669784
D1483,0.015509765085669779,0.015509765085669779
D1156,-0.015507378853631619,0.015507378853631619
D1526,0.01545586536708547,0.01545586536708547
D1488,0.01543435332428365,0.01543435332428365
D1693,0.015434353324283643,0.015434353324283643
D1577,0.015392588509566818,0.015392588509566818
D1642,0.015392588509566804,0.015392588509566804
D1350,-0.015383581248577706,0.015383581248577706
D891,-0.015326304030704833,0.015326304030704833
D1288,0.015257808125164831,0.015257808125164831
D1436,0.015235457066169881,0.015235457066169881
D1293,0.015233132926677316,0.015233132926677316
D1019,0.01521471812733804,0.01521471812733804
D54,-0.015153586000076404,0.015153586000076404
D796,-0.015120648131846548,0.015120648131846548
D1621,0.015045467413592483,0.015045467413592483
D389,0.014977120439786287,0.014977120439786287
D895,-0.014931020029643131,0.014931020029643131
D958,-0.014852996801967524,0.014852996801967524
D1601,0.014822577151448243,0.014822577151448243
D1618,0.014822577151448236,0.014822577151448236
D1072,0.01481606428078533,0.01481606428078533
D1706,0.014777515821918628,0.014777515821918628
D166,0.014760349551744994,0.014760349551744994
D590,-0.014702327277294196,0.014702327277294196
D1099,-0.014660099089280999,0.014660099089280999
D363,0.014643852958327847,0.014643852958327847
D917,0.014415051497974077,0.014415051497974077
D1274,-0.014285464201153536,0.014285464201153536
D394,0.014269083950367318,0.014269083950367318
D975,0.01424206967801191,0.01424206967801191
D1159,0.014202906150669735,0.014202906150669735
D519,-0.014198065545484962,0.014198065545484962
D1760,0.014148158109944435,0.014148158109944435
D1555,0.01414815810994442,0.01414815810994442
D102,0.014102679388811466,0.014102679388811466
D1153,-0.014071607333253919,0.014071607333253919
D1411,0.01390373570322348,0.01390373570322348
D1100,-0.01379333692940739,0.01379333692940739
D813,0.013768621181578851,0.013768621181578851
D1097,0.013709525787742498,0.013709525787742498
D111,-0.013683030055043554,0.013683030055043554
D916,0.013582316809617597,0.013582316809617597
D547,-0.013371631776624785,0.013371631776624785
D1218,-0.01333991721504963,0.01333991721504963
D37,0.01328831253428539,0.01328831253428539
D1372,0.01321545468719618,0.01321545468719618
D1229,0.013146780189659273,0.013146780189659273
D1328,0.013045765904728487,0.013045765904728487
D1006,0.01296744959648243,0.01296744959648243
D1389,0.012886113892860686,0.012886113892860686
D1236,-0.01285663506821586,0.01285663506821586
D1428,0.012828623758831178,0.012828623758831178
D940,-0.012678686035613613,0.012678686035613613
D1270,0.012672011426828963,0.012672011426828963
D1279,0.012660248219714806,0.012660248219714806
D279,-0.01265172504280474,0.01265172504280474
D396,0.0126163811543644,0.0126163811543644
D927,0.012572891192639634,0.012572891192639634
D424,-0.012566814973337136,0.012566814973337136
D199,-0.01244848060700548,0.01244848060700548
D1225,0.012390941586824755,0.012390941586824755
D1138,0.012373515780851456,0.012373515780851456
D213,0.012368342671176353,0.012368342671176353
D907,-0.012349651803311221,0.012349651803311221
D662,0.012253414748382058,0.012253414748382058
D773,-0.012187721631416633,0.012187721631416633
D47,-0.012164777480840147,0.012164777480840147
D499,-0.012105024838652943,0.012105024838652943
D1666,0.012093907786837504,0.012093907786837504
D1581,0.0120939077868375,0.0120939077868375
D71,0.012011373939012982,0.012011373939012982
D1158,-0.012006877916374234,0.012006877916374234
D457,0.011998583161355967,0.011998583161355967
D143,-0.011991251630804979,0.011991251630804979
D1551,0.01187178928158633,0.01187178928158633
D1435,-0.0118508509792805,0.0118508509792805
D165,0.011850015217667056,0.011850015217667056
D1772,0.011817328627845562,0.011817328627845562
D841,-0.011767000093279701,0.011767000093279701
D216,0.011739222346021103,0.011739222346021103
D1304,-0.011661448110547437,0.011661448110547437
D903,-0.011639317781515036,0.011639317781515036
D759,-0.01159230551561371,0.01159230551561371
