row_index,kmeans_cluster,Activity,zero_count,zero_fraction,nonzero_count,nonzero_fraction,positive_count,positive_fraction,raw_sum,raw_mean,raw_max,positive_mean,l1_norm_raw,l2_norm_raw,l1_norm_standardized,l2_norm_standardized,distance_to_global_centroid_pca,distance_to_own_centroid_pca,PC1,PC2
1150,0,1,509,0.7323741007194244,186,0.26762589928057556,186,0.26762589928057556,48.987530975999995,0.07048565608057553,1.0,0.2633738224516129,48.987530975999995,4.890165913060039,313.8045191132289,23.302816566848943,22.716110802715384,22.740302046565187,0.9772865321831284,5.7503567864084175
1151,0,0,549,0.7899280575539568,146,0.21007194244604316,146,0.21007194244604316,38.78791720799998,0.05580995281726616,1.0,0.2656706658082191,38.78791720799998,4.628194375245651,220.03401368185442,12.197731873595215,11.464538818207815,11.076596804512556,-4.889967276594673,2.6199597918935447
1152,0,0,588,0.8460431654676259,107,0.1539568345323741,107,0.1539568345323741,33.001591991,0.04748430502302158,1.0,0.30842609337383176,33.001591991,4.3796853069701935,215.07843690307814,11.30976612865627,10.685145339370866,10.135165394576976,-6.525793378213207,1.6714682802423428
1153,0,1,509,0.7323741007194244,186,0.26762589928057556,186,0.26762589928057556,43.15500704499999,0.06209353531654675,1.0,0.2320161669086021,43.15500704499999,4.500689968126391,269.6335308441107,16.15054660733213,14.027857478396937,14.039775881276958,0.6436010874150263,-1.262040977017158
1154,0,1,478,0.6877697841726619,217,0.3122302158273381,217,0.3122302158273381,53.723339351999996,0.07729976885179855,1.0,0.24757299240552993,53.723339351999996,4.969855363456407,362.4000184683606,25.38324513701233,24.003043163157486,24.13476209635367,4.426379838018428,-2.476449617012942
1155,0,0,448,0.6446043165467625,247,0.3553956834532374,247,0.3553956834532374,65.00512629199999,0.09353255581582731,1.0,0.26317864895546556,65.00512629199999,5.585278656038431,481.87130782655083,37.44366259038763,35.26271092675324,35.499751939115775,8.796483926398954,14.504767308832818
1156,0,1,510,0.7338129496402878,185,0.26618705035971224,185,0.26618705035971224,43.363620766,0.062393698943884884,1.0,0.23439795008648648,43.363620766,4.625402085920931,268.3969049478804,16.80032315489991,16.098617503803812,16.026819110001686,-1.4015712449002304,-1.8057517330592063
1157,0,1,550,0.7913669064748201,145,0.20863309352517986,145,0.20863309352517986,38.33886968599999,0.05516384127482013,1.0,0.26440599783448265,38.33886968599999,4.610638223111476,209.99883860916623,12.054418631154197,10.974261434843813,10.558348031935886,-5.1276799047338955,0.6632176651239826
1158,0,0,511,0.7352517985611511,184,0.2647482014388489,184,0.2647482014388489,44.30026269399999,0.063741385171223,1.0,0.24076229724999995,44.30026269399999,4.728504602910645,250.62677758638222,19.0288389263293,17.85621765902766,17.711416878046304,-2.835129000094449,-2.6723909417689016
1159,0,1,577,0.8302158273381295,118,0.1697841726618705,118,0.1697841726618705,36.95795103899999,0.05317690796978415,1.0,0.31320297490677956,36.95795103899999,4.573073726342294,227.36730931209667,13.236844382426744,11.835084404811335,11.397417245364606,-5.763002106046654,1.815491956363699
1160,0,0,513,0.7381294964028777,182,0.26187050359712233,182,0.26187050359712233,43.82417475399999,0.06305636655251798,1.0,0.24079216897802191,43.82417475399999,4.634421508244453,289.2706979270083,24.967541597300603,22.42619364519069,22.3600145878553,-1.5101379164885964,-1.8660629001692712
1161,0,1,413,0.5942446043165468,282,0.40575539568345326,282,0.40575539568345326,66.26115390499997,0.09533978979136687,1.0,0.23496863086879421,66.26115390499997,5.435802770925763,451.1428637867376,28.933520422095565,25.481347487162473,25.87809124192316,10.572980835830396,2.9134537644531036
1162,0,0,559,0.8043165467625899,136,0.19568345323741007,136,0.19568345323741007,33.42737659100002,0.04809694473525183,1.0,0.24578953375735307,33.42737659100002,4.230647975594863,229.60796315799905,12.79373122812929,12.351764409814852,11.951913816535962,-5.481130064959148,-3.4850603064746437
1163,0,1,567,0.8158273381294964,128,0.1841726618705036,128,0.1841726618705036,42.12294237399999,0.06060855017841725,1.0,0.3290854872968749,42.12294237399999,4.849542514550231,281.9821186275204,19.42236906324994,18.768584033340144,18.528166587729785,-5.360154054638891,3.891492567363166
1164,0,1,487,0.7007194244604317,208,0.2992805755395683,208,0.2992805755395683,55.387789772,0.07969466154244605,1.0,0.26628745082692307,55.387789772,5.168682491252702,507.64932404525837,46.20153494003774,44.44643602403474,44.45162083076238,0.0310741965367033,-1.9059439436149936
1165,0,1,526,0.7568345323741007,169,0.24316546762589927,169,0.24316546762589927,38.97863739299999,0.056084370349640277,1.0,0.23064282481065085,38.97863739299999,4.423869060588272,264.410715261634,16.14043578366811,15.515899556304486,15.31906666947922,-3.0981331584997354,-1.0778260646959714
1166,0,0,540,0.7769784172661871,155,0.22302158273381295,155,0.22302158273381295,37.49920027599997,0.05395568385035967,1.0,0.2419303243612901,37.49920027599997,4.426871289045509,213.34241290960242,11.721172706235516,11.020409784164462,10.731121026790937,-3.633499939657885,-0.0659871087140977
1167,0,1,492,0.7079136690647482,203,0.2920863309352518,203,0.2920863309352518,50.58156430999997,0.07277922922302153,1.0,0.24917026753694566,50.58156430999997,4.915574473215243,384.12153958625896,28.489816514716075,25.84871442070699,25.90319880328159,2.4547574656654856,0.0876335935898944
1168,0,0,523,0.7525179856115108,172,0.2474820143884892,172,0.2474820143884892,52.25784203799998,0.07519113962302156,1.0,0.3038246630116278,52.25784203799998,5.203443780770962,505.92735020780015,45.77545417649989,44.07726217816185,44.272107609583855,6.181160293213061,-13.354554514049926
1169,0,1,544,0.7827338129496403,151,0.21726618705035972,151,0.21726618705035972,42.07332414299998,0.06053715704028774,1.0,0.27863128571523166,42.07332414299998,4.658027673903398,233.23369474898152,14.042644380276993,13.173234189435064,12.918788141065871,-3.552493028666082,3.652623222346992
1170,0,1,456,0.6561151079136691,239,0.34388489208633094,239,0.34388489208633094,52.11474888199999,0.07498525018992803,1.0,0.2180533426025104,52.11474888199999,4.849809551524291,402.1088416623528,27.179276345368056,25.141112533574706,25.418216118403844,5.545745926676176,-8.518326415752362
1171,0,1,562,0.8086330935251799,133,0.19136690647482013,133,0.19136690647482013,41.714759013000005,0.06002123598992806,1.0,0.3136448046090226,41.714759013000005,4.798567960713046,263.89897860029026,16.50870723410428,16.038758768729924,15.83581946451128,-3.972994280906943,5.4050905504601285
1172,0,1,481,0.6920863309352518,214,0.3079136690647482,214,0.3079136690647482,54.951732315,0.0790672407410072,1.0,0.25678379586448596,54.951732315,5.096232906196466,369.31323718317236,30.023835669148312,28.37689149128738,28.453081689442946,2.2114461412484734,3.710666531250548
1173,0,1,535,0.7697841726618705,160,0.2302158273381295,160,0.2302158273381295,43.36034281499997,0.06238898246762585,1.0,0.2710021425937498,43.36034281499997,4.646548132926314,242.4939452665394,14.071370103390839,13.452651978628634,13.277677069274775,-2.6164748706475165,4.397180222818535
1174,0,1,526,0.7568345323741007,169,0.24316546762589927,169,0.24316546762589927,42.790370364999994,0.061568878223021574,1.0,0.25319745778106506,42.790370364999994,4.579595924690741,236.8899024648479,14.589134704845753,13.163390079670778,13.026756771407117,-2.4774553538497206,3.099218448157649
1175,0,1,570,0.8201438848920863,125,0.17985611510791366,125,0.17985611510791366,34.344654884,0.04941676961726619,1.0,0.274757239072,34.344654884,4.365854953167153,211.96629623208906,10.857164407825616,10.485024710787501,9.97712907039129,-5.840257704891058,0.6045048477775412
1176,0,1,484,0.6964028776978417,211,0.3035971223021583,211,0.3035971223021583,47.33831781699998,0.0681126875064748,1.0,0.22435221714218,47.33831781699998,4.727217084040555,242.94714779100835,15.199842099177289,13.107251068494097,13.206479333127493,0.9820376160647842,0.4839511302271464
1177,0,1,533,0.7669064748201438,162,0.23309352517985613,162,0.23309352517985613,45.480278832999986,0.06543925011942443,1.0,0.2807424619320987,45.480278832999986,4.803612897835833,284.71858846124337,18.977847263453416,18.16507811813434,18.072578349941992,-1.9115946783477695,6.3009321740292155
1178,0,0,571,0.8215827338129497,124,0.17841726618705037,124,0.17841726618705037,36.034705286,0.05184849681438849,1.0,0.29060246198387096,36.034705286,4.458829911456105,253.85211377120547,15.557641524663937,14.772348505765239,14.417159121299706,-5.998974180122358,0.1954137205221878
1179,0,0,599,0.8618705035971223,96,0.1381294964028777,96,0.1381294964028777,31.504798697000005,0.04533064560719425,1.0,0.32817498642708337,31.504798697000005,4.113548152411262,320.64233458334496,24.82912216430185,22.718289623105747,22.477394321449832,-6.750549442685429,-2.922528749385711
1180,0,1,596,0.8575539568345324,99,0.14244604316546763,99,0.14244604316546763,38.214943575999996,0.05498553032517985,1.0,0.386009531070707,38.214943575999996,4.646561762239683,281.1096936317487,17.820189330047707,17.337756418935967,17.080804741830754,-5.292689207924381,6.242120699026308
1181,0,0,580,0.8345323741007195,115,0.16546762589928057,115,0.16546762589928057,34.740406799999995,0.04998619683453237,1.0,0.30209049391304343,34.740406799999995,4.417271612053781,231.8130661397687,13.317640870309514,11.945702707042495,11.458867345207066,-6.490959717816955,2.608204000708675
1182,0,1,413,0.5942446043165468,282,0.40575539568345326,282,0.40575539568345326,65.63244113899997,0.09443516710647477,1.0,0.2327391529751772,65.63244113899997,5.358547776346049,559.0928985731532,37.87953982738047,35.75904008001151,36.22192630983913,15.64481604387851,-13.968879539982362
1183,0,0,494,0.7107913669064748,201,0.2892086330935252,201,0.2892086330935252,47.272511298999994,0.06801800186906475,1.0,0.23518662337810942,47.272511298999994,4.822972390379631,302.2505706312028,21.766161885079825,18.854191103511635,18.88625369229646,0.8565269808887518,1.485973808894925
1184,0,0,541,0.7784172661870503,154,0.22158273381294963,154,0.22158273381294963,36.599699956,0.05266143878561151,1.0,0.23766038932467534,36.599699956,4.33565818692114,253.6180114092717,15.382172679633989,14.235892531094951,13.950887276260708,-4.3965113464578955,-1.7506610459497172
1185,0,1,499,0.7179856115107913,196,0.2820143884892086,196,0.2820143884892086,53.754229038,0.07734421444316547,1.0,0.27425627060204083,53.754229038,5.173868159833106,505.7927631085596,46.13841465913181,43.679729108339195,43.81873650087374,6.900062126049369,7.478294053301703
1186,0,0,525,0.7553956834532374,170,0.2446043165467626,170,0.2446043165467626,41.19587337299997,0.05927463794676255,1.0,0.24232866689999982,41.19587337299997,4.5412750361667396,269.34357036500563,19.172044039691716,18.31174261887864,18.30009455081035,-1.538107653338475,-1.9925221115204164
1187,0,0,570,0.8201438848920863,125,0.17985611510791366,125,0.17985611510791366,33.232600859000016,0.04781669188345326,1.0,0.26586080687200014,33.232600859000016,4.304814630155766,241.8882238215561,13.089275668897209,12.11824848140892,11.752780707326632,-5.348327011119182,-3.599986869029908
1188,0,1,571,0.8215827338129497,124,0.17841726618705037,124,0.17841726618705037,42.778499624000005,0.06155179802014389,1.0,0.3449879001935484,42.778499624000005,4.9817596965712765,268.47476677845464,16.67822474307271,15.511149487758887,15.285070356532021,-4.171110214876651,6.6403543819848725
1189,0,0,516,0.7424460431654676,179,0.25755395683453236,179,0.25755395683453236,41.338950745000005,0.05948050466906476,1.0,0.23094385891061456,41.338950745000005,4.597647239586466,269.2752454906851,17.766941972911457,15.95097617054907,15.824651562158332,-2.2975155151328956,1.653477607562509
1190,0,1,525,0.7553956834532374,170,0.2446043165467626,170,0.2446043165467626,42.81551655000002,0.06160505978417269,1.0,0.25185597970588247,42.81551655000002,4.540547433973377,365.84149779609777,29.71233210046545,27.82319495292088,27.742221385896,-2.663458449911996,-6.141981440018225
1191,0,0,611,0.879136690647482,84,0.12086330935251799,84,0.12086330935251799,27.197872663000012,0.03913362973093527,1.0,0.32378419836904776,27.197872663000012,4.1001859592152,258.3813564233623,15.181868643932724,14.483574304405119,14.010867548636979,-7.789215338352517,-1.0427497598603983
1192,0,0,562,0.8086330935251799,133,0.19136690647482013,133,0.19136690647482013,35.328994738,0.05083308595395683,1.0,0.2656315393834586,35.328994738,4.367347572380375,244.5153743123371,13.260319634462789,12.170569348999962,11.936241481997834,-3.796291875191819,-4.7977094072578925
1193,0,0,511,0.7352517985611511,184,0.2647482014388489,184,0.2647482014388489,46.86128930699998,0.06742631554964025,1.0,0.254680920146739,46.86128930699998,4.873354796390626,256.4753223615808,16.634487060451438,15.660242692266813,15.68696826984846,0.221684542007799,-2.4820003321943505
1194,0,1,522,0.7510791366906475,173,0.2489208633093525,173,0.2489208633093525,46.19599590299998,0.06646905885323738,1.0,0.267028878052023,46.19599590299998,4.80328928073246,261.9418347583364,15.47186307441891,14.564678322217494,14.438796478969621,-1.929381272104012,4.8214037354563235
1195,0,0,484,0.6964028776978417,211,0.3035971223021583,211,0.3035971223021583,46.63014709599999,0.06709373682877696,1.0,0.2209959578009478,46.63014709599999,4.782964635752513,257.6734089685896,17.373191998442795,14.675145808258362,14.588594733687453,-1.3470453926611097,-0.6214258091282013
1196,0,1,564,0.8115107913669065,131,0.1884892086330935,131,0.1884892086330935,44.176423399000015,0.06356319913525182,1.0,0.33722460609923677,44.176423399000015,5.01410422450114,310.9347408849658,21.849991346067423,20.60698781903188,20.39102441960669,-5.263095956737907,5.297341695233359
1197,0,1,511,0.7352517985611511,184,0.2647482014388489,184,0.2647482014388489,43.568564248999984,0.06268858165323739,1.0,0.23678567526630426,43.568564248999984,4.555529831708746,251.7778607608785,16.289658852333318,15.262492932482338,15.245738674560359,-0.513280630346051,2.140639599712002
1198,0,1,518,0.7453237410071942,177,0.25467625899280577,177,0.25467625899280577,52.39829570799999,0.07539323123453236,1.0,0.2960355689717514,52.39829570799999,5.30128551194476,365.0646827103621,28.363040567305855,26.45326199309865,26.54218870176148,1.958559810899937,-3.355895812490248
1199,0,1,540,0.7769784172661871,155,0.22302158273381295,155,0.22302158273381295,43.60100025199998,0.06273525216115104,1.0,0.2812967758193547,43.60100025199998,4.627951635598866,264.9167432723245,19.007892449282,18.251695094941038,18.226151282691053,-0.3286679571799906,1.659122583953842
1200,0,0,593,0.8532374100719424,102,0.14676258992805755,102,0.14676258992805755,36.990368908,0.05322355238561151,1.0,0.36265067556862746,36.990368908,4.647703680629173,341.19385045182065,29.86316955835731,27.86836469164191,27.78807795286055,-2.905973212066072,-3.3087961387083418
1201,0,1,565,0.8129496402877698,130,0.18705035971223022,130,0.18705035971223022,43.96695735900001,0.0632618091496403,1.0,0.3382073643000001,43.96695735900001,4.999246644945083,306.61421087164047,20.893619639641592,19.60545377018778,19.375217828456023,-5.337200477618481,5.24087390817421
1202,0,1,532,0.7654676258992805,163,0.23453237410071942,163,0.23453237410071942,43.61715334699997,0.06275849402446039,1.0,0.26758989783435566,43.61715334699997,4.798237367545152,237.8169152919982,16.691010478885758,15.026188801295435,14.864192855387175,-2.93152889389959,0.6851086096570461
1203,0,1,567,0.8158273381294964,128,0.1841726618705036,128,0.1841726618705036,34.14895598499999,0.04913518846762589,1.0,0.26678871863281245,34.14895598499999,4.156754930310356,280.2812425373041,20.717442625095735,18.688535445304506,18.52592947157582,-3.818078710302636,-2.553724267120675
1204,0,1,545,0.7841726618705036,150,0.2158273381294964,150,0.2158273381294964,40.159839818,0.05778394218417266,1.0,0.26773226545333334,40.159839818,4.637315436266463,222.90319255673182,12.830593639545018,11.90051851042191,11.669159765678225,-3.1200746958887464,2.508496356961719
1205,0,0,452,0.6503597122302158,243,0.3496402877697842,243,0.3496402877697842,58.90960821399999,0.08476202620719422,1.0,0.24242637125102875,58.90960821399999,5.30749037832625,352.8842858895997,25.191639284759148,23.27315015791194,23.547716121050676,6.136726040047043,-5.722540833735489
1206,0,0,527,0.758273381294964,168,0.24172661870503598,168,0.24172661870503598,45.502549270999985,0.06547129391510789,1.0,0.2708485075654761,45.502549270999985,4.7206265873538165,273.4917098460091,20.149760546272432,18.282274171899125,18.28923959141178,-0.534553528183057,-0.3380501911251393
1207,0,0,554,0.7971223021582734,141,0.20287769784172663,141,0.20287769784172663,38.39795995,0.05524886323741007,1.0,0.2723259570921986,38.39795995,4.6270070908521,222.92700192374787,13.608193713509985,12.515086525868076,12.097718827663453,-5.781209114015509,2.1029712449029496
1208,0,1,526,0.7568345323741007,169,0.24316546762589927,169,0.24316546762589927,39.20060926599997,0.056403754339568304,1.0,0.23195626784615367,39.20060926599997,4.469826586561327,203.8010910899691,10.634812810270214,10.072075063600838,9.772721232191163,-3.105488216672269,-0.7538900106462384
1209,0,0,483,0.6949640287769784,212,0.30503597122302156,212,0.30503597122302156,55.912633228,0.08044983198273381,1.0,0.26373883598113207,55.912633228,5.218430490851928,532.1211485034937,42.018195273461174,40.22552603432492,40.54116785796729,10.01112491338076,-17.139498230605316
1210,0,1,579,0.8330935251798561,116,0.1669064748201439,116,0.1669064748201439,29.863809103999994,0.04296950950215826,1.0,0.2574466302068965,29.863809103999994,4.054522678299101,231.51810274904176,12.459792637768922,12.032940106184629,11.579072142169398,-6.202160288795672,-2.078981254439984
1211,0,0,590,0.8489208633093526,105,0.1510791366906475,105,0.1510791366906475,32.170674735999995,0.04628874062733812,1.0,0.3063873784380952,32.170674735999995,4.347047814240699,217.93649842905072,11.40476882294511,10.850194508444323,10.276581298973035,-6.867748672220449,2.1569998732697355
1212,0,0,543,0.781294964028777,152,0.218705035971223,152,0.218705035971223,41.74981291799999,0.06007167326330934,1.0,0.2746698218289473,41.74981291799999,4.807417103840432,268.8742524099513,17.62205428142255,16.978432129029922,16.93427485172682,-2.1568708668222647,-2.448509579121886
1213,0,0,578,0.8316546762589928,117,0.1683453237410072,117,0.1683453237410072,36.796544774,0.052944668739568344,1.0,0.3145003826837607,36.796544774,4.605787044950374,232.06996924413974,12.945726547689228,12.039529211515923,11.629366141783244,-5.564933717214388,2.832480760137793
1214,0,1,622,0.8949640287769784,73,0.10503597122302158,73,0.10503597122302158,25.435821627000003,0.03659830449928058,1.0,0.34843591269863017,25.435821627000003,3.969843854809172,275.227704568089,17.092014513307806,16.024762728416952,15.544353544460217,-8.761357979874289,-0.4040256542283108
1215,0,0,496,0.7136690647482015,199,0.28633093525179854,199,0.28633093525179854,44.98816130699997,0.06473116734820139,1.0,0.22607116234673352,44.98816130699997,4.671549843840152,330.92283587694385,24.845124558745198,21.827660758372875,21.88060470319461,0.4672411239675332,-3.551402274185827
1216,0,1,566,0.814388489208633,129,0.1856115107913669,129,0.1856115107913669,37.60905007599999,0.054113741116546744,1.0,0.29154302384496117,37.60905007599999,4.577403042168661,227.9592450694473,12.318648928881395,11.689006834084783,11.252794187507456,-5.662663719682587,2.9335765971300347
1217,0,1,554,0.7971223021582734,141,0.20287769784172663,141,0.20287769784172663,41.78155422700001,0.060117344211510805,1.0,0.29632307962411353,41.78155422700001,4.709387933969165,259.5729500780418,19.721341081453616,17.899802740545958,17.72574210450254,-3.706586432311161,2.400308135157089
1218,0,1,536,0.7712230215827338,159,0.22877697841726619,159,0.22877697841726619,43.801583085000004,0.06302386055395684,1.0,0.2754816546226415,43.801583085000004,4.80494076184485,243.08559668962786,13.727009747507843,12.930223450802943,12.808648842808202,-2.1589979276906224,-0.5493898145639348
1219,0,0,562,0.8086330935251799,133,0.19136690647482013,133,0.19136690647482013,34.44854532200001,0.049566252261870516,1.0,0.2590116189624061,34.44854532200001,4.2793158041156865,292.3768591209316,21.17590867274372,19.29037579086712,19.04009264189463,-5.608266747469491,-4.078490737838275
1220,0,1,453,0.6517985611510791,242,0.34820143884892085,242,0.34820143884892085,54.78789335800002,0.0788315012345324,1.0,0.22639625354545462,54.78789335800002,4.959289033319272,396.42737226210335,26.544213953413283,24.95551912595253,25.05987645201404,2.951267871845238,-4.443572993963545
1221,0,0,584,0.8402877697841726,111,0.15971223021582734,111,0.15971223021582734,32.93589031800001,0.047389770241726636,1.0,0.2967197325945947,32.93589031800001,4.237656645875479,274.0262328023242,16.545990905261363,14.70630145857506,14.51207242424829,-4.193465909361086,-1.7759004083052623
1222,0,1,506,0.7280575539568346,189,0.2719424460431655,189,0.2719424460431655,43.05994723899997,0.06195675861726614,1.0,0.2278304086719575,43.05994723899997,4.632732865182204,297.1084849422998,18.331369262889513,17.232196409905786,17.250662302260057,-0.4492535236452714,-3.990700515655726
1223,0,0,520,0.7482014388489209,175,0.2517985611510791,175,0.2517985611510791,42.905400627,0.061734389391366905,1.0,0.24517371786857142,42.905400627,4.690088175300934,247.59794676401594,15.681778111265027,14.714183056097186,14.51420214696402,-3.132353827038274,2.99281619465287
1224,0,1,522,0.7510791366906475,173,0.2489208633093525,173,0.2489208633093525,43.250677477,0.0622311906143885,1.0,0.25000391605202316,43.250677477,4.663603902740968,223.18979337319408,12.863241424324823,12.209533465976186,12.13987077573386,-1.1111381674487355,-0.8456224758294624
1225,0,1,535,0.7697841726618705,160,0.2302158273381295,160,0.2302158273381295,40.242456615000016,0.05790281527338132,1.0,0.2515153538437501,40.242456615000016,4.554847364071663,282.9832259100657,20.272168833247886,19.204735289392847,18.975718283214377,-4.931408467206572,-3.837318094100488
1226,0,1,471,0.6776978417266187,224,0.32230215827338127,224,0.32230215827338127,58.515652676,0.08419518370647483,1.0,0.26123059230357143,58.515652676,5.252899852607545,381.95467967112194,26.306692229925417,23.662390544917912,23.898067534953334,5.490681323445162,-4.522137359780204
1227,0,0,572,0.823021582733813,123,0.17697841726618704,123,0.17697841726618704,33.14830684,0.047695405525179854,1.0,0.2694984295934959,33.14830684,4.211628458839044,250.61581751754417,14.422950854342057,13.71319488664752,13.411390150092796,-4.674927948567066,-4.226705742628429
1228,0,1,533,0.7669064748201438,162,0.23309352517985613,162,0.23309352517985613,38.98466221899997,0.05609303916402874,1.0,0.24064606308024675,38.98466221899997,4.581421894608757,191.84790777070197,10.162752810515391,9.14652863546028,8.754616871575447,-3.915266798515343,-1.779677154337702
1229,0,1,510,0.7338129496402878,185,0.26618705035971224,185,0.26618705035971224,45.24678488799998,0.06510328760863307,1.0,0.2445772156108107,45.24678488799998,4.838657695299677,232.66267910067,14.423647187154954,12.810188349430868,12.635041462325955,-2.5190038801303944,1.4604032738648431
1230,0,0,560,0.8057553956834532,135,0.19424460431654678,135,0.19424460431654678,35.267654474999986,0.05074482658273379,1.0,0.2612418849999999,35.267654474999986,4.47955804950544,200.00332762678485,9.91158364833272,9.402856998864292,8.864404364638077,-5.597675632332372,0.4124496544472121
1231,0,0,593,0.8532374100719424,102,0.14676258992805755,102,0.14676258992805755,30.95219431099999,0.0445355313827338,1.0,0.3034528854019607,30.95219431099999,4.164426700541599,233.6772699697796,12.303023720939603,11.88594586936816,11.313047648672582,-7.533105591319148,1.3134070253901058
1232,0,0,529,0.7611510791366907,166,0.23884892086330936,166,0.23884892086330936,45.285745308999964,0.06515934576834527,1.0,0.2728056946325299,45.285745308999964,4.837414380379331,315.6047879309824,21.52031825511251,20.374882463333993,20.366128665133047,-0.9435685651390652,-4.589185609485793
1233,0,1,531,0.7640287769784173,164,0.23597122302158274,164,0.23597122302158274,42.25414510099997,0.060797331080575494,1.0,0.2576472262256096,42.25414510099997,4.6894001314401335,206.22428383044632,11.786782573899337,11.185050309839863,11.020120547067295,-2.1303301991578456,0.1172508740318911
1234,0,0,559,0.8043165467625899,136,0.19568345323741007,136,0.19568345323741007,36.14493027699999,0.052007093923741,1.0,0.26577154615441173,36.14493027699999,4.467138347055947,220.44676746871775,11.954314081060895,11.273149164929219,10.819660456052294,-5.563812262438399,1.1691680585953297
1235,0,1,527,0.758273381294964,168,0.24172661870503598,168,0.24172661870503598,38.88392563999998,0.05594809444604314,1.0,0.23145193833333322,38.88392563999998,4.4408242499486485,203.60323950390446,10.59611448860118,9.847304927687835,9.526380637247538,-3.2638113690332813,-0.6476169288084036
1236,0,1,558,0.8028776978417266,137,0.1971223021582734,137,0.1971223021582734,35.512294484,0.05109682659568346,1.0,0.259213828350365,35.512294484,4.221914063573286,261.247730003715,17.091587867700422,16.000633070358244,15.837757203543468,-3.5806768908042175,-2.953794473573935
1237,0,1,511,0.7352517985611511,184,0.2647482014388489,184,0.2647482014388489,42.799015501999975,0.06158131726906471,1.0,0.23260334511956507,42.799015501999975,4.516443574625334,204.83911354569673,11.642739703001585,10.549142973804848,10.387792547029324,-1.805899607708428,-2.2650954104540353
1238,0,0,440,0.6330935251798561,255,0.3669064748201439,255,0.3669064748201439,61.63513946400001,0.08868365390503599,1.0,0.24170642927058827,61.63513946400001,5.279852196052048,412.82007757696323,31.69461337681241,29.87046986140537,30.07473022644142,6.597552179485396,4.556348014634534
1239,0,1,524,0.753956834532374,171,0.2460431654676259,171,0.2460431654676259,48.16824223499999,0.06930682335971221,1.0,0.28168562710526307,48.16824223499999,4.860211729788676,319.43013820463847,23.878393633802368,21.489949885133015,21.46784142268325,-0.7452761571618727,-3.31644904348577
1240,0,0,540,0.7769784172661871,155,0.22302158273381295,155,0.22302158273381295,44.34072114000001,0.06379959876258993,1.0,0.28606916864516135,44.34072114000001,4.7843335763901695,256.40291713648537,17.011573317275836,15.968706927336003,15.821750235929748,-2.7179605732181695,5.594073990590967
1241,0,0,579,0.8330935251798561,116,0.1669064748201439,116,0.1669064748201439,33.610605099,0.04836058287625899,1.0,0.28974659568103445,33.610605099,4.422332312646614,216.71252204375034,11.226757949076074,10.414504931708684,9.84108709682782,-6.497724879848209,1.4253640588541487
1242,0,1,525,0.7553956834532374,170,0.2446043165467626,170,0.2446043165467626,43.16877874599999,0.062113350713669045,1.0,0.25393399262352934,43.16877874599999,4.715446868939992,251.05359063245672,15.88519716774734,14.491099920786244,14.319166383632451,-2.38870890585724,1.979306435409596
1243,0,1,496,0.7136690647482015,199,0.28633093525179854,199,0.28633093525179854,49.80746905300002,0.07166542309784175,1.0,0.25028878921105535,49.80746905300002,4.8747531419672105,364.0038743690297,28.085921265546773,26.553385481665597,26.567357413560792,0.8141062276349309,7.7566870198881235
1244,0,0,590,0.8489208633093526,105,0.1510791366906475,105,0.1510791366906475,31.052972770000007,0.04468053635971224,1.0,0.2957425978095239,31.052972770000007,4.147297679103706,276.218455228173,17.71898342959282,15.93431257152134,15.57763867536895,-6.3343500737851155,0.1679553431211171
1245,0,1,542,0.7798561151079136,153,0.22014388489208633,153,0.22014388489208633,40.553993293,0.05835106948633093,1.0,0.26505877969281044,40.553993293,4.628135799089214,234.19922653092274,14.02495061009053,13.118979411982032,12.88539110678998,-3.346434160698271,3.1707587324470192
1246,0,0,491,0.7064748201438849,204,0.2935251798561151,204,0.2935251798561151,52.38506635600001,0.07537419619568347,1.0,0.2567895409607844,52.38506635600001,5.082702840572807,299.3962359448511,21.25836655015069,17.6924945787693,17.79741048484523,1.649691210855709,2.951762838491194
1247,0,0,548,0.7884892086330936,147,0.21151079136690648,147,0.21151079136690648,35.761129880999995,0.05145486313812949,1.0,0.24327299238775507,35.761129880999995,4.288668486072017,213.76521719893782,12.417807626166912,11.634019039380094,11.233191556063257,-5.247068122937043,1.837304333014694
1248,1,1,381,0.5482014388489208,314,0.45179856115107914,314,0.45179856115107914,82.97895002700005,0.1193941727007195,1.0,0.2642641720605097,82.97895002700005,5.986649171844558,769.2548028741429,56.48010588878992,54.78423433150571,50.69660349829035,27.29817322435945,13.60698887251086
1249,0,0,573,0.8244604316546763,122,0.17553956834532375,122,0.17553956834532375,33.963717985000024,0.048868658971223056,1.0,0.27839113102459034,33.963717985000024,4.4580746243053175,221.27806729313508,12.175811948171452,11.084862399162901,10.523997607294165,-6.710290832233431,-0.0186778210842539
1250,0,1,452,0.6503597122302158,243,0.3496402877697842,243,0.3496402877697842,67.586260815,0.09724641843884893,1.0,0.2781327605555556,67.586260815,5.7699557724702695,495.53945312900134,40.45250547926387,37.09402082497357,37.35691716442343,9.7504494287289,6.5759523362099905
1251,0,0,501,0.720863309352518,194,0.27913669064748203,194,0.27913669064748203,47.355478628999975,0.06813737932230213,1.0,0.24410040530412358,47.355478628999975,4.843023793993558,281.8549479603227,20.980428408815495,19.14744963948928,19.150912829089886,-0.9740296031915844,1.8662282017816525
