feature,dtype,is_numeric,is_binary_01,missing_count,missing_pct,n_unique,unique_ratio,dominant_value_pct,constant,quasi_constant_99,quasi_constant_995,mean,std,variance,min,q1,median,q3,max,skewness,zero_pct,one_pct,outlier_iqr_count,outlier_iqr_pct
D407,float64,True,False,0,0.0,3,0.0007997867235403892,99.46680885097308,False,True,False,0.0038656358304452144,0.05584251255201792,0.003118386208122279,0.0,0.0,0.0,0.0,1.0,15.688096239952523,99.46680885097308,0.23993601706211676,0.0,0.0
D408,float64,True,False,0,0.0,4,0.0010663822980538523,99.52012796587577,False,True,True,0.0017995201279658757,0.029099155722626408,0.0008467608637696613,0.0,0.0,0.0,0.0,1.0,20.624728280571954,99.52012796587577,0.026659557451346308,0.0,0.0
D409,float64,True,False,0,0.0,4,0.0010663822980538523,98.85363902959212,False,False,False,0.0035990402559317515,0.03679279986281708,0.0013537101217453126,0.0,0.0,0.0,0.0,1.0,13.265049395716112,98.85363902959212,0.026659557451346308,0.0,0.0
D410,float64,True,False,0,0.0,4,0.0010663822980538523,98.77366035723807,False,False,False,0.003732338043188483,0.0367795133822997,0.0013527326046387628,0.0,0.0,0.0,0.0,1.0,12.933488171136375,98.77366035723807,0.026659557451346308,0.0,0.0
D411,float64,True,False,0,0.0,3,0.0007997867235403892,99.06691548920288,False,True,False,0.002799253532391362,0.03042195627244635,0.0009254954234426378,0.0,0.0,0.0,0.0,0.5,12.16067811549372,99.06691548920288,0.0,0.0,0.0
D412,float64,True,False,0,0.0,4,0.0010663822980538523,99.12023460410558,False,True,False,0.002865902426019728,0.033790300576428886,0.0011417844130454102,0.0,0.0,0.0,0.0,1.0,15.412762135798241,99.12023460410558,0.026659557451346308,0.0,0.0
D413,float64,True,False,0,0.0,4,0.0010663822980538523,99.36017062116768,False,True,False,0.002665955743801653,0.036008255827498815,0.0012965944877386024,0.0,0.0,0.0,0.0,1.0,16.286521841241647,99.36017062116768,0.026659557451346308,0.0,0.0
D414,float64,True,False,0,0.0,3,0.0007997867235403892,99.52012796587577,False,True,True,0.0015995734470807784,0.024442599748894775,0.0005974406824846709,0.0,0.0,0.0,0.0,0.5,16.932187484985725,99.52012796587577,0.0,0.0,0.0
D415,float64,True,False,0,0.0,12,0.003199146894161557,70.94108237803253,False,False,False,0.0505841819640096,0.09738938437679026,0.0094846921892902,0.0,0.0,0.0,0.0667,1.0,2.4520892673472487,70.94108237803253,0.026659557451346308,394.0,10.503865635830445
D416,float64,True,False,0,0.0,22,0.005865102639296188,70.75446547587309,False,False,False,0.037020407891229005,0.07959428126907264,0.006335249610740248,0.0,0.0,0.0,0.0313,1.0,3.484074281128552,70.75446547587309,0.026659557451346308,682.0,18.181818181818183
D417,float64,True,False,0,0.0,16,0.004265529192215409,76.32631298320447,False,False,False,0.030302692616635565,0.07284423172145689,0.005306282095089305,0.0,0.0,0.0,0.0,0.625,3.5256363679803355,76.32631298320447,0.0,0.0,0.0
D418,float64,True,False,0,0.0,16,0.004265529192215409,81.01839509464142,False,False,False,0.026006398293788324,0.07255448682921628,0.005264153559050919,0.0,0.0,0.0,0.0,0.8,4.390316981138857,81.01839509464142,0.0,0.0,0.0
D419,float64,True,False,0,0.0,16,0.004265529192215409,86.21700879765396,False,False,False,0.023106596755531856,0.076655087695215,0.0058760024695611,0.0,0.0,0.0,0.0,1.0,5.211316533111766,86.21700879765396,0.026659557451346308,0.0,0.0
D420,float64,True,False,0,0.0,18,0.004798720341242335,89.36283657691281,False,False,False,0.015249266862170086,0.0612813009772342,0.0037553978494623656,0.0,0.0,0.0,0.0,1.0,7.194312581299766,89.36283657691281,0.026659557451346308,0.0,0.0
D421,float64,True,False,0,0.0,15,0.0039989336177019465,92.80191948813649,False,False,False,0.009380271927219408,0.04924990955567444,0.0024255535912421126,0.0,0.0,0.0,0.0,1.0,9.537559275753448,92.80191948813649,0.026659557451346308,0.0,0.0
D422,float64,True,False,0,0.0,15,0.0039989336177019465,95.20127965875767,False,False,False,0.006374743704345508,0.04280981066493177,0.001832679889167306,0.0,0.0,0.0,0.0,1.0,12.64481150975577,95.20127965875767,0.026659557451346308,0.0,0.0
D423,float64,True,False,0,0.0,14,0.003732338043188483,96.10770461210343,False,False,False,0.005555907901892829,0.040441964370648,0.0016355524821567622,0.0,0.0,0.0,0.0,1.0,13.452113758211272,96.10770461210343,0.026659557451346308,0.0,0.0
D424,float64,True,False,0,0.0,14,0.003732338043188483,97.84057584644094,False,False,False,0.0038583675950413223,0.03836747391816353,0.001472063054860959,0.0,0.0,0.0,0.0,1.0,15.792059505241596,97.84057584644094,0.026659557451346308,0.0,0.0
D425,float64,True,False,0,0.0,4,0.0010663822980538523,99.76006398293788,False,True,True,0.0006664889362836577,0.01869640805188199,0.00034955567404247774,0.0,0.0,0.0,0.0,1.0,43.58842414575964,99.76006398293788,0.026659557451346308,0.0,0.0
D426,float64,True,False,0,0.0,7,0.0018661690215942416,83.12450013329779,False,False,False,0.031158357771260997,0.08118742420758504,0.006591397849462366,0.0,0.0,0.0,0.0,1.0,3.57568119150365,83.12450013329779,0.026659557451346308,0.0,0.0
D427,float64,True,False,0,0.0,5,0.0013329778725673154,95.6811516928819,False,False,False,0.014062916555585177,0.0720105198827558,0.0051855149737847685,0.0,0.0,0.0,0.0,1.0,6.049138742512967,95.6811516928819,0.026659557451346308,0.0,0.0
D428,float64,True,False,0,0.0,7,0.0018661690215942416,91.68221807517996,False,False,False,0.020883320016528924,0.08069646088530363,0.006511918799413339,0.0,0.0,0.0,0.0,1.0,5.091836996600295,91.68221807517996,0.026659557451346308,0.0,0.0
D429,float64,True,False,0,0.0,6,0.0015995734470807784,92.32204745401226,False,False,False,0.020572291841109036,0.08227551606499077,0.006769260543760553,0.0,0.0,0.0,0.0,1.0,5.1577427691232405,92.32204745401226,0.053319114902692616,0.0,0.0
D430,float64,True,False,0,0.0,6,0.0015995734470807784,92.37536656891496,False,False,False,0.01741757754945348,0.06986939445954687,0.00488173228214376,0.0,0.0,0.0,0.0,0.833333333,5.436201557527274,92.37536656891496,0.0,0.0,0.0
D431,float64,True,False,0,0.0,7,0.0018661690215942416,94.2415355905092,False,False,False,0.015418110733404424,0.07487765297988128,0.005606662915775522,0.0,0.0,0.0,0.0,1.0,6.926136874656144,94.2415355905092,0.10663822980538523,0.0,0.0
D432,float64,True,False,0,0.0,8,0.0021327645961077045,95.65449213543054,False,False,False,0.006882765810717141,0.04226320813864576,0.0017861787621704928,0.0,0.0,0.0,0.0,1.0,10.712687291353266,95.65449213543054,0.026659557451346308,0.0,0.0
D433,float64,True,False,0,0.0,8,0.0021327645961077045,97.04078912290056,False,False,False,0.006364969341508931,0.04542733789829343,0.002063643028525727,0.0,0.0,0.0,0.0,1.0,10.87765825365926,97.04078912290056,0.026659557451346308,0.0,0.0
D434,float64,True,False,0,0.0,5,0.0013329778725673154,97.52066115702479,False,False,False,0.005179571165555851,0.037980951073910946,0.0014425526444788173,0.0,0.0,0.0,0.0,0.714285714,10.292962310801595,97.52066115702479,0.0,0.0,0.0
D435,float64,True,False,0,0.0,6,0.0015995734470807784,97.8672354038923,False,False,False,0.006504932018128498,0.049963399027041555,0.002496341242335377,0.0,0.0,0.0,0.0,1.0,10.011903196187687,97.8672354038923,0.026659557451346308,0.0,0.0
D436,float64,True,False,0,0.0,5,0.0013329778725673154,98.32044788056518,False,False,False,0.006398293788323114,0.05500652312609295,0.0030257175864213982,0.0,0.0,0.0,0.0,1.0,10.770715784825372,98.32044788056518,0.07997867235403892,0.0,0.0
D437,float64,True,False,0,0.0,5,0.0013329778725673154,99.30685150626499,False,True,False,0.001466275659824047,0.02035966917786873,0.000414516129032258,0.0,0.0,0.0,0.0,0.5,17.690183207656883,99.30685150626499,0.0,0.0,0.0
D438,float64,True,False,0,0.0,6,0.0015995734470807784,99.41348973607037,False,True,False,0.002665955745134631,0.04017740805493772,0.0016142241180129744,0.0,0.0,0.0,0.0,1.0,17.83591166749486,99.41348973607037,0.026659557451346308,0.0,0.0
D439,float64,True,False,0,0.0,7,0.0018661690215942416,99.44014929352173,False,True,False,0.0020994401492935217,0.03265615575997605,0.0010664245090198168,0.0,0.0,0.0,0.0,1.0,18.885315099280092,99.44014929352173,0.026659557451346308,0.0,0.0
D440,float64,True,False,0,0.0,5,0.0013329778725673154,90.93575046654226,False,False,False,0.025126632897893894,0.0841733367908128,0.0070851506264996,0.0,0.0,0.0,0.0,1.0,3.809812627973891,90.93575046654226,0.026659557451346308,0.0,0.0
D441,float64,True,False,0,0.0,12,0.003199146894161557,55.39856038389763,False,False,False,0.031276992801919486,0.05283075670977732,0.0027910888545276814,0.0,0.0,0.0,0.04,1.0,4.415868898406431,55.39856038389763,0.026659557451346308,269.0,7.171420954412157
D442,float64,True,False,0,0.0,23,0.006131698213809651,71.98080511863503,False,False,False,0.0164387896566249,0.04441306458719504,0.0019725203060263576,0.0,0.0,0.0,0.0263,1.0,7.9753038921885535,71.98080511863503,0.026659557451346308,222.0,5.918421754198881
D443,float64,True,False,0,0.0,19,0.005065315915755798,74.11356971474274,False,False,False,0.019465394333511066,0.04997823391178088,0.0024978238649406843,0.0,0.0,0.0,0.0294,1.0,5.763611047598626,74.11356971474274,0.026659557451346308,318.0,8.477739269528126
D444,float64,True,False,0,0.0,22,0.005865102639296188,74.3268461743535,False,False,False,0.01846734625219941,0.05002880638444145,0.0025028814682519296,0.0,0.0,0.0,0.0263,0.789473684,5.6823902224145,74.3268461743535,0.0,317.0,8.45107971207678
D445,float64,True,False,0,0.0,22,0.005865102639296188,75.20661157024794,False,False,False,0.02596641783551053,0.07028060918638619,0.004939364027609551,0.0,0.0,0.0,0.0,1.0,5.332783810096755,75.20661157024794,0.026659557451346308,0.0,0.0
D446,float64,True,False,0,0.0,19,0.005065315915755798,82.64462809917356,False,False,False,0.018047872357238072,0.057824193454389335,0.003343637348650642,0.0,0.0,0.0,0.0,1.0,6.417151657186395,82.64462809917356,0.026659557451346308,0.0,0.0
D447,float64,True,False,0,0.0,21,0.005598507064782724,85.92375366568915,False,False,False,0.015249151333244467,0.05890675610311758,0.00347000591459218,0.0,0.0,0.0,0.0,0.8,6.998519003282482,85.92375366568915,0.0,0.0,0.0
D448,float64,True,False,0,0.0,15,0.0039989336177019465,95.73447080778459,False,False,False,0.006005007356971474,0.04074096776843019,0.0016598264547082679,0.0,0.0,0.0,0.0,0.956521739,12.682812212913433,95.73447080778459,0.0,0.0,0.0
D449,float64,True,False,0,0.0,15,0.0039989336177019465,83.79098906958144,False,False,False,0.029975339909357506,0.087715151057563,0.007693947725051097,0.0,0.0,0.0,0.0,0.875,4.366346933630924,83.79098906958144,0.0,0.0,0.0
D450,float64,True,False,0,0.0,4,0.0010663822980538523,99.41348973607037,False,True,False,0.0022216297859237537,0.031190396304552344,0.0009728408216350326,0.0,0.0,0.0,0.0,1.0,17.697531886663892,99.41348973607037,0.026659557451346308,0.0,0.0
D451,float64,True,False,0,0.0,20,0.005331911490269262,90.98906958144495,False,False,False,0.010557398023727006,0.04669833499936569,0.002180734491712982,0.0,0.0,0.0,0.0,0.833333333,7.666477502107329,90.98906958144495,0.0,0.0,0.0
D452,float64,True,False,0,0.0,19,0.005065315915755798,90.26926153025859,False,False,False,0.013320105941882165,0.05822616310413482,0.0033902860698293118,0.0,0.0,0.0,0.0,1.0,7.399409677141984,90.26926153025859,0.026659557451346308,0.0,0.0
D453,float64,True,False,0,0.0,22,0.005865102639296188,90.66915489202879,False,False,False,0.01192359370834444,0.057553349214925366,0.00331238800585515,0.0,0.0,0.0,0.0,0.8125,8.472773294103582,90.66915489202879,0.0,0.0,0.0
D454,float64,True,False,0,0.0,22,0.005865102639296188,91.62889896027725,False,False,False,0.005456226574780058,0.02963390999542963,0.0008781686216172242,0.0,0.0,0.0,0.0,1.0,14.919851796736783,91.62889896027725,0.026659557451346308,0.0,0.0
D455,float64,True,False,0,0.0,21,0.005598507064782724,94.26819514796054,False,False,False,0.005813390715275926,0.036794383304418476,0.001353826642752469,0.0,0.0,0.0,0.0,1.0,13.191199552525445,94.26819514796054,0.026659557451346308,0.0,0.0
D456,float64,True,False,0,0.0,16,0.004265529192215409,97.09410823780325,False,False,False,0.004072867924553453,0.033883593980506374,0.001148097941035808,0.0,0.0,0.0,0.0,0.793103448,13.663717037776312,97.09410823780325,0.0,0.0,0.0
D457,float64,True,False,0,0.0,11,0.002932551319648094,68.94161556918155,False,False,False,0.028468502366035726,0.054614848014007594,0.0029827816235931492,0.0,0.0,0.0,0.0476,0.523809524,2.751545121212495,68.94161556918155,0.0,247.0,6.5849106904825385
D458,float64,True,False,0,0.0,17,0.0045321247667288725,56.731538256464944,False,False,False,0.05609170887763263,0.09286305968416948,0.008623547853905624,0.0,0.0,0.0,0.1,0.95,3.1172747720353775,56.731538256464944,0.0,113.0,3.0125299920021327
D459,float64,True,False,0,0.0,10,0.002665955745134631,72.48733671021061,False,False,False,0.05450398407704612,0.11234007773517016,0.012620293065544075,0.0,0.0,0.0,0.111111111,1.0,2.9733397659673773,72.48733671021061,0.026659557451346308,167.0,4.452146094374833
D460,float64,True,False,0,0.0,12,0.003199146894161557,73.74033591042388,False,False,False,0.03507231596614237,0.07747050959649786,0.006001679857141066,0.0,0.0,0.0,0.0714,1.0,3.592234082055979,73.74033591042388,0.026659557451346308,178.0,4.745401226339642
D461,float64,True,False,0,0.0,10,0.002665955745134631,85.2039456145028,False,False,False,0.022258215601173022,0.06641858143478047,0.004411427959808565,0.0,0.0,0.0,0.0,1.0,4.660206577620052,85.2039456145028,0.026659557451346308,0.0,0.0
D462,float64,True,False,0,0.0,9,0.0023993601706211675,89.1229005598507,False,False,False,0.013669341498267129,0.049668692748026766,0.0024669790392978863,0.0,0.0,0.0,0.0,0.666666667,5.634066960734503,89.1229005598507,0.0,0.0,0.0
D463,float64,True,False,0,0.0,7,0.0018661690215942416,93.52172753932285,False,False,False,0.010462916562783257,0.04818526434568697,0.002321819700063732,0.0,0.0,0.0,0.0,0.666666667,6.62893358240668,93.52172753932285,0.0,0.0,0.0
D464,float64,True,False,0,0.0,11,0.002932551319648094,96.0810450546521,False,False,False,0.006816810758197814,0.04404376694546667,0.0019398534067465824,0.0,0.0,0.0,0.0,1.0,10.188383928674655,96.0810450546521,0.026659557451346308,0.0,0.0
D465,float64,True,False,0,0.0,9,0.0023993601706211675,97.70727805918422,False,False,False,0.003010723416422287,0.026553567251271757,0.000705091933767812,0.0,0.0,0.0,0.0,0.705882353,14.625075588805329,97.70727805918422,0.0,0.0,0.0
D466,float64,True,False,0,0.0,8,0.0021327645961077045,97.89389496134365,False,False,False,0.002278565716608904,0.019953520314168773,0.0003981429729279459,0.0,0.0,0.0,0.0,0.363636364,12.152422489827252,97.89389496134365,0.0,0.0,0.0
D467,float64,True,False,0,0.0,6,0.0015995734470807784,98.90695814449481,False,False,False,0.0011996800853105837,0.013059876871457375,0.00017056038389762728,0.0,0.0,0.0,0.0,0.3,13.198710038737362,98.90695814449481,0.0,0.0,0.0
D468,float64,True,False,0,0.0,9,0.0023993601706211675,99.04025593175153,False,True,False,0.0018470426939482805,0.02567412291138573,0.0006591605872689418,0.0,0.0,0.0,0.0,1.0,23.71370511683858,99.04025593175153,0.026659557451346308,0.0,0.0
D469,float64,True,False,0,0.0,10,0.002665955745134631,72.46067715275927,False,False,False,0.054050804277259404,0.10455234945333082,0.010931193776211406,0.0,0.0,0.0,0.0833,1.0,2.5959939058457557,72.46067715275927,0.053319114902692616,223.0,5.945081311650227
D470,float64,True,False,0,0.0,14,0.003732338043188483,72.62063449746734,False,False,False,0.024673402649693418,0.05600791259905021,0.0031368862737028475,0.0,0.0,0.0,0.0417,0.583333333,3.7464802683581735,72.62063449746734,0.0,261.0,6.958144494801386
D471,float64,True,False,0,0.0,13,0.00346574246867502,76.1663556384964,False,False,False,0.022128818984004265,0.05593419894600438,0.0031286346117311977,0.0,0.0,0.0,0.0,1.0,5.551046559182616,76.1663556384964,0.026659557451346308,0.0,0.0
D472,float64,True,False,0,0.0,13,0.00346574246867502,76.00639829378832,False,False,False,0.04103300250973074,0.09464936305234066,0.008958501926213789,0.0,0.0,0.0,0.0,0.923076923,3.4204550650397247,76.00639829378832,0.0,0.0,0.0
D473,float64,True,False,0,0.0,19,0.005065315915755798,73.90029325513197,False,False,False,0.026127654851772864,0.068829005294886,0.0047374319698834455,0.0,0.0,0.0,0.0417,1.0,5.804191952211021,73.90029325513197,0.026659557451346308,268.0,7.144761396960811
D474,float64,True,False,0,0.0,17,0.0045321247667288725,80.61850173287124,False,False,False,0.02244524611383631,0.06342713515962133,0.004023001474556872,0.0,0.0,0.0,0.0,1.0,5.288404034595645,80.61850173287124,0.026659557451346308,0.0,0.0
D475,float64,True,False,0,0.0,17,0.0045321247667288725,86.61690215942416,False,False,False,0.013207997868301785,0.050313367752848046,0.0025314349746333297,0.0,0.0,0.0,0.0,1.0,8.712518573148115,86.61690215942416,0.026659557451346308,0.0,0.0
D476,float64,True,False,0,0.0,14,0.003732338043188483,89.62943215142629,False,False,False,0.009833985993868302,0.04214488292428036,0.0017761911567012983,0.0,0.0,0.0,0.0,0.962962963,9.706472883849363,89.62943215142629,0.0,0.0,0.0
D477,float64,True,False,0,0.0,12,0.003199146894161557,91.68221807517996,False,False,False,0.0069873405203945615,0.03527344689344723,0.0012442160557448421,0.0,0.0,0.0,0.0,0.928571429,13.174433338678115,91.68221807517996,0.0,0.0,0.0
D478,float64,True,False,0,0.0,11,0.002932551319648094,97.09410823780325,False,False,False,0.003280910596907491,0.030087547280882587,0.0009052605013793452,0.0,0.0,0.0,0.0,1.0,21.09176079792009,97.09410823780325,0.026659557451346308,0.0,0.0
D479,float64,True,False,0,0.0,22,0.005865102639296188,24.76672887230072,False,False,False,0.06925278590509197,0.0728510150173967,0.00530727038906496,0.0,0.0333,0.0667,0.1,0.766666667,2.4827152325298907,24.76672887230072,0.0,127.0,3.3857637963209815
D480,float64,True,False,0,0.0,4,0.0010663822980538523,94.2415355905092,False,False,False,0.017395361237003467,0.07514865743628518,0.00564732071447614,0.0,0.0,0.0,0.0,1.0,4.921520097951917,94.2415355905092,0.026659557451346308,0.0,0.0
D481,float64,True,False,0,0.0,7,0.0018661690215942416,94.40149293521728,False,False,False,0.012963209810717143,0.06002285991843192,0.003602743712787701,0.0,0.0,0.0,0.0,1.0,5.903534439886442,94.40149293521728,0.026659557451346308,0.0,0.0
D482,float64,True,False,0,0.0,9,0.0023993601706211675,93.148493735004,False,False,False,0.011529378841109038,0.0507192951195983,0.002572446897428908,0.0,0.0,0.0,0.0,0.833333333,6.218113562963198,93.148493735004,0.0,0.0,0.0
D483,float64,True,False,0,0.0,6,0.0015995734470807784,99.30685150626499,False,True,False,0.00173287123433751,0.02559940799824249,0.0006553296898604815,0.0,0.0,0.0,0.0,1.0,23.031481607123073,99.30685150626499,0.026659557451346308,0.0,0.0
D484,float64,True,False,0,0.0,3,0.0007997867235403892,99.57344708077845,False,True,True,0.0007664622767262064,0.012392701303099468,0.00015357904558784328,0.0,0.0,0.0,0.0,0.25,17.61107982955173,99.57344708077845,0.0,0.0,0.0
D485,float64,True,False,0,0.0,5,0.0013329778725673154,99.6534257531325,False,True,True,0.0009140419701412956,0.01864037618243982,0.0003474636242228697,0.0,0.0,0.0,0.0,0.714285714,27.235446942753047,99.6534257531325,0.0,0.0,0.0
D486,float64,True,False,0,0.0,10,0.002665955745134631,98.93361770194615,False,False,False,0.0009663378656358304,0.019448165355318577,0.00037823113568781377,0.0,0.0,0.0,0.0,1.0,40.30381295909686,98.93361770194615,0.026659557451346308,0.0,0.0
D487,float64,True,False,0,0.0,7,0.0018661690215942416,99.46680885097308,False,True,False,0.0007998311562250068,0.018517041960419454,0.0003428808429639347,0.0,0.0,0.0,0.0,1.0,44.045324065450544,99.46680885097308,0.026659557451346308,0.0,0.0
D488,float64,True,False,0,0.0,3,0.0007997867235403892,99.86670221274326,False,True,True,0.0007997867232737938,0.02493155415665134,0.0006215823926660387,0.0,0.0,0.0,0.0,1.0,36.2502442639398,99.86670221274326,0.053319114902692616,0.0,0.0
D489,float64,True,False,0,0.0,5,0.0013329778725673154,99.76006398293788,False,True,True,0.0008442193196480938,0.021585962346879185,0.0004659537704408859,0.0,0.0,0.0,0.0,1.0,34.6376688068029,99.76006398293788,0.026659557451346308,0.0,0.0
D490,float64,True,False,0,0.0,7,0.0018661690215942416,99.73340442548654,False,True,True,0.000764249533191149,0.020029845983154965,0.0004011947301089091,0.0,0.0,0.0,0.0,1.0,38.5574457434188,99.73340442548654,0.026659557451346308,0.0,0.0
D491,float64,True,False,0,0.0,6,0.0015995734470807784,98.72034124233538,False,False,False,0.003785657158091176,0.03887156173298626,0.0015109983115613617,0.0,0.0,0.0,0.0,1.0,14.279410255881006,98.72034124233538,0.026659557451346308,0.0,0.0
D492,float64,True,False,0,0.0,8,0.0021327645961077045,93.94828045854439,False,False,False,0.009330180676619568,0.04628615434253234,0.0021424080838207253,0.0,0.0,0.0,0.0,1.0,7.879678864440615,93.94828045854439,0.026659557451346308,0.0,0.0
D493,float64,True,False,0,0.0,9,0.0023993601706211675,95.38789656091708,False,False,False,0.010811931625166622,0.060545743101675036,0.0036657870077340298,0.0,0.0,0.0,0.0,1.0,8.064448675369118,95.38789656091708,0.026659557451346308,0.0,0.0
D494,float64,True,False,0,0.0,10,0.002665955745134631,94.21487603305785,False,False,False,0.007631298320447881,0.0397135294681873,0.001577164422820581,0.0,0.0,0.0,0.0,0.625,8.022989123542446,94.21487603305785,0.0,0.0,0.0
D495,float64,True,False,0,0.0,7,0.0018661690215942416,95.65449213543054,False,False,False,0.010363902959210877,0.05639202844956173,0.00318006087265618,0.0,0.0,0.0,0.0,0.75,6.866660071876366,95.65449213543054,0.0,0.0,0.0
D496,float64,True,False,0,0.0,10,0.002665955745134631,96.53425753132498,False,False,False,0.00701146360970408,0.04756917351132568,0.0022628262685506087,0.0,0.0,0.0,0.0,1.0,10.542440266276321,96.53425753132498,0.026659557451346308,0.0,0.0
D497,float64,True,False,0,0.0,7,0.0018661690215942416,97.25406558251133,False,False,False,0.004505465209277527,0.0317232097491756,0.0010063620367901896,0.0,0.0,0.0,0.0,0.8,10.9117672160676,97.25406558251133,0.0,0.0,0.0
D498,float64,True,False,0,0.0,8,0.0021327645961077045,97.57398027192748,False,False,False,0.006231671554252199,0.04981956691212628,0.0024819892473118277,0.0,0.0,0.0,0.0,1.0,11.890558140513653,97.57398027192748,0.07997867235403892,0.0,0.0
D499,float64,True,False,0,0.0,7,0.0018661690215942416,98.24046920821115,False,False,False,0.004698747000799787,0.0412158855592061,0.001698749222429574,0.0,0.0,0.0,0.0,1.0,11.780649883514648,98.24046920821115,0.026659557451346308,0.0,0.0
D500,float64,True,False,0,0.0,8,0.0021327645961077045,99.06691548920288,False,True,False,0.002799253532391362,0.03452770033044923,0.001192162090109304,0.0,0.0,0.0,0.0,1.0,16.694954257294828,99.06691548920288,0.026659557451346308,0.0,0.0
D501,float64,True,False,0,0.0,5,0.0013329778725673154,99.22687283391096,False,True,False,0.0021327645961077045,0.02878859905463104,0.0008287834355283033,0.0,0.0,0.0,0.0,0.875,17.817735122820743,99.22687283391096,0.0,0.0,0.0
D502,float64,True,False,0,0.0,4,0.0010663822980538523,99.73340442548654,False,True,True,0.0013329778725673154,0.02765663325201708,0.0007648893628365769,0.0,0.0,0.0,0.0,1.0,23.897865641945558,99.73340442548654,0.026659557451346308,0.0,0.0
D503,float64,True,False,0,0.0,6,0.0015995734470807784,99.54678752332711,False,True,True,0.0004950260885097307,0.00935408102208145,8.749883176766433e-05,0.0,0.0,0.0,0.0,0.428571429,30.90550599744559,99.54678752332711,0.0,0.0,0.0
D504,float64,True,False,0,0.0,31,0.008264462809917356,22.18075179952013,False,False,False,0.07012765375473207,0.07964518014534425,0.006343354720384337,0.0,0.0244,0.0488,0.0976,1.0,3.122230392407026,22.18075179952013,0.026659557451346308,191.0,5.091975473207145
D505,float64,True,False,0,0.0,43,0.011463609704078913,16.44894694748067,False,False,False,0.0742881204153559,0.07761320886827237,0.006023810190830073,0.0,0.0317,0.0635,0.0952,0.873015873,3.194612911075508,13.996267661956812,0.0,261.0,6.958144494801386
D506,float64,True,False,0,0.0,3,0.0007997867235403892,99.14689416155692,False,True,False,0.004932018128499067,0.055758425765971946,0.003109002043899404,0.0,0.0,0.0,0.0,1.0,12.623827904829067,99.14689416155692,0.13329778725673155,0.0,0.0
D507,float64,True,False,0,0.0,4,0.0010663822980538523,99.20021327645962,False,True,False,0.003199146894161557,0.03859744460373877,0.0014897627299386828,0.0,0.0,0.0,0.0,1.0,14.105864707006045,99.20021327645962,0.026659557451346308,0.0,0.0
D508,float64,True,False,0,0.0,5,0.0013329778725673154,98.96027725939749,False,False,False,0.0018661690215942416,0.023906410949639096,0.000571516484493024,0.0,0.0,0.0,0.0,1.0,25.014276297163082,98.96027725939749,0.026659557451346308,0.0,0.0
D509,float64,True,False,0,0.0,4,0.0010663822980538523,99.22687283391096,False,True,False,0.003910068426019728,0.0472922735807678,0.002236559140438188,0.0,0.0,0.0,0.0,1.0,13.391406917452912,99.22687283391096,0.026659557451346308,0.0,0.0
D510,float64,True,False,0,0.0,4,0.0010663822980538523,99.6001066382298,False,True,True,0.0020438994044254867,0.034794197451153176,0.001210636176269834,0.0,0.0,0.0,0.0,1.0,19.29474257338029,99.6001066382298,0.026659557451346308,0.0,0.0
D511,float64,True,False,0,0.0,3,0.0007997867235403892,99.44014929352173,False,True,False,0.0023993601706211675,0.03307932187319609,0.0010942415355905091,0.0,0.0,0.0,0.0,0.5,14.293696350366305,99.44014929352173,0.0,0.0,0.0
D512,float64,True,False,0,0.0,15,0.0039989336177019465,35.64382831245002,False,False,False,0.08787299388962944,0.09913358806377676,0.009827468282398583,0.0,0.0,0.0714,0.142857143,1.0,2.4383861498832835,35.64382831245002,0.026659557451346308,47.0,1.2529992002132764
D513,float64,True,False,0,0.0,13,0.00346574246867502,56.25166622234071,False,False,False,0.03387374922793922,0.060507690207899256,0.003661180574295107,0.0,0.0,0.0,0.0417,1.0,4.632767338781836,56.25166622234071,0.026659557451346308,278.0,7.411356971474274
D514,float64,True,False,0,0.0,11,0.002932551319648094,72.80725139962676,False,False,False,0.048227370496934145,0.10209210754908579,0.010422798423814099,0.0,0.0,0.0,0.0833,1.0,2.8973802721487125,72.80725139962676,0.026659557451346308,295.0,7.86456944814716
D515,float64,True,False,0,0.0,20,0.005331911490269262,72.11410290589177,False,False,False,0.024666582244734732,0.05914166152233551,0.0034977361276225007,0.0,0.0,0.0,0.0313,1.0,5.030186574436289,72.11410290589177,0.026659557451346308,399.0,10.637163423087177
D516,float64,True,False,0,0.0,20,0.005331911490269262,75.15329245534524,False,False,False,0.023124900026659557,0.061903826880815714,0.0038320837824900025,0.0,0.0,0.0,0.0,1.0,5.5243882934451705,75.15329245534524,0.026659557451346308,0.0,0.0
D517,float64,True,False,0,0.0,18,0.004798720341242335,80.56518261796855,False,False,False,0.017377646412689948,0.05152416414426604,0.00265473949076527,0.0,0.0,0.0,0.0,1.0,7.016575404314981,80.56518261796855,0.026659557451346308,0.0,0.0
D518,float64,True,False,0,0.0,12,0.003199146894161557,88.34977339376167,False,False,False,0.01386472455771794,0.051838134477492345,0.002687192186106581,0.0,0.0,0.0,0.0,0.909090909,6.638806145993881,88.34977339376167,0.0,0.0,0.0
D519,float64,True,False,0,0.0,16,0.004265529192215409,92.3487070114636,False,False,False,0.00899271224446814,0.046859172232284745,0.0021957820222949257,0.0,0.0,0.0,0.0,1.0,11.167140552821287,92.3487070114636,0.026659557451346308,0.0,0.0
