method,n_row_clusters,n_column_clusters,n_blocks,seed,model_id,column_cluster,n_features,feature_cluster_fraction,n_binary_features,n_numeric_features,binary_feature_fraction,numeric_feature_fraction,n_sparse_features,sparse_feature_fraction,mean_feature_zero_fraction,median_feature_zero_fraction,minimum_feature_zero_fraction,maximum_feature_zero_fraction,mean_feature_value,mean_feature_std,median_unique_values
bistochastic,5,5,25,42,bistochastic_r5_c5_seed42,3,44,0.028890347997373604,23,21,0.5227272727272727,0.4772727272727273,0,0.0,0.16227793800441095,0.10823780325246601,0.0,0.48627032791255664,0.712442617003199,0.2781084616147873,2.0
bistochastic,5,5,25,42,bistochastic_r5_c5_seed42,4,220,0.14445173998686803,219,1,0.9954545454545455,0.004545454545454545,0,0.0,0.8899566176292383,0.9048253798986937,0.754732071447614,0.9490802452679286,0.10991282079023774,0.3053789661624725,2.0
bistochastic,5,6,30,42,bistochastic_r5_c6_seed42,0,941,0.6178594878529219,341,600,0.36238044633368754,0.6376195536663124,619,0.6578108395324124,0.896110452728015,0.9725406558251133,0.0,0.9898693681684884,0.019621156982193622,0.08683086118670252,6.0
bistochastic,5,6,30,42,bistochastic_r5_c6_seed42,1,100,0.06565988181221274,79,21,0.79,0.21,0,0.0,0.4829832044788057,0.5781125033324447,0.0,0.7099440149293522,0.41324771714568376,0.4158464589122075,2.0
bistochastic,5,6,30,42,bistochastic_r5_c6_seed42,2,53,0.03479973736047275,53,0,1.0,0.0,0,0.0,0.8172411885132517,0.8288456411623567,0.6928818981604905,0.8890962410023994,0.18275881148674822,0.3820364598623235,2.0
bistochastic,5,6,30,42,bistochastic_r5_c6_seed42,3,214,0.14051214707813525,208,6,0.9719626168224299,0.028037383177570093,7,0.03271028037383177,0.8991097701049191,0.9157557984537457,0.00026659557451346307,0.9570781125033324,0.08805366076516045,0.275029395818205,2.0
bistochastic,5,6,30,42,bistochastic_r5_c6_seed42,4,44,0.028890347997373604,23,21,0.5227272727272727,0.4772727272727273,0,0.0,0.16227793800441095,0.10823780325246601,0.0,0.48627032791255664,0.712442617003199,0.2781084616147873,2.0
bistochastic,5,6,30,42,bistochastic_r5_c6_seed42,5,171,0.11227839789888379,124,47,0.7251461988304093,0.27485380116959063,0,0.0,0.6199204578584112,0.7573980271927486,0.0,0.8861636896827513,0.2096364758707666,0.33942906738900597,2.0
bistochastic,5,7,35,42,bistochastic_r5_c7_seed42,0,940,0.6172028890347997,340,600,0.3617021276595745,0.6382978723404256,619,0.6585106382978724,0.8960183667334101,0.9725406558251133,0.0,0.9898693681684884,0.019511655925388692,0.08662003493017724,6.0
bistochastic,5,7,35,42,bistochastic_r5_c7_seed42,1,86,0.056467498358502954,68,18,0.7906976744186046,0.20930232558139536,0,0.0,0.5050312164818064,0.6298320447880565,0.0,0.7400693148493735,0.3742354211880956,0.4029168081902363,2.0
bistochastic,5,7,35,42,bistochastic_r5_c7_seed42,2,51,0.0334865397242285,51,0,1.0,0.0,0,0.0,0.8211509610509093,0.8296454278858971,0.6928818981604905,0.8890962410023994,0.17884903894909074,0.3793648852369386,2.0
bistochastic,5,7,35,42,bistochastic_r5_c7_seed42,3,40,0.026263952724885097,19,21,0.475,0.525,0,0.0,0.13552386030391897,0.01999466808850973,0.0,0.42495334577446015,0.7266687502044521,0.2566424509146863,43.0
bistochastic,5,7,35,42,bistochastic_r5_c7_seed42,4,203,0.13328956007879186,199,4,0.9802955665024631,0.019704433497536946,7,0.034482758620689655,0.9085380187614995,0.9176219674753399,0.2708611037056785,0.9570781125033324,0.08516316341671121,0.2728950188289885,2.0
bistochastic,5,7,35,42,bistochastic_r5_c7_seed42,5,169,0.11096520026263952,124,45,0.7337278106508875,0.26627218934911245,0,0.0,0.63783701072219,0.7667288723007198,0.0,0.8861636896827513,0.1987562301826448,0.3363677259442068,2.0
bistochastic,5,7,35,42,bistochastic_r5_c7_seed42,6,34,0.02232435981615233,27,7,0.7941176470588235,0.20588235294117646,0,0.0,0.4467906597456364,0.5167955211943482,0.0,0.7126099706744868,0.4682974855386407,0.43367741620657857,2.0
bistochastic,5,8,40,42,bistochastic_r5_c8_seed42,0,24,0.015758371634931056,24,0,1.0,0.0,0,0.0,0.5470319026037501,0.5529192215409224,0.3681684884030925,0.7126099706744868,0.45296809739624994,0.4899908799355039,2.0
bistochastic,5,8,40,42,bistochastic_r5_c8_seed42,1,934,0.613263296126067,339,595,0.36295503211991437,0.6370449678800857,619,0.6627408993576017,0.8999972598313539,0.9726739536123701,0.0,0.9898693681684884,0.019000187750441423,0.08629670012012094,6.0
bistochastic,5,8,40,42,bistochastic_r5_c8_seed42,2,51,0.0334865397242285,51,0,1.0,0.0,0,0.0,0.8181975002744365,0.8288456411623567,0.6928818981604905,0.8890962410023994,0.1818024997255634,0.3816181764269797,2.0
bistochastic,5,8,40,42,bistochastic_r5_c8_seed42,3,35,0.02298095863427446,18,17,0.5142857142857142,0.4857142857142857,0,0.0,0.14272003656167878,0.10717142095441215,0.0,0.37509997334044254,0.7467209981349658,0.2678199735872657,2.0
bistochastic,5,8,40,42,bistochastic_r5_c8_seed42,4,193,0.12672357189757058,191,2,0.9896373056994818,0.010362694300518135,7,0.03626943005181347,0.9158801176335705,0.9192215409224207,0.7307384697414023,0.9570781125033324,0.08298617152527202,0.2719182488349861,2.0
bistochastic,5,8,40,42,bistochastic_r5_c8_seed42,5,44,0.028890347997373604,24,20,0.5454545454545454,0.45454545454545453,0,0.0,0.30328276096071344,0.44308184484137564,0.0,0.6307651292988536,0.4860564282252126,0.33901328432858757,2.0
bistochastic,5,8,40,42,bistochastic_r5_c8_seed42,6,152,0.09980302035456336,104,48,0.6842105263157895,0.3157894736842105,0,0.0,0.6288638819121918,0.7901892828579046,0.0,0.9104238869634764,0.1731635552065923,0.3081588663686315,2.0
bistochastic,5,8,40,42,bistochastic_r5_c8_seed42,7,90,0.05909389363099146,77,13,0.8555555555555555,0.14444444444444443,0,0.0,0.602911816108297,0.6814182884564116,0.0,0.786990135963743,0.3085005212728636,0.41379747614066714,2.0
bistochastic,6,3,18,42,bistochastic_r6_c3_seed42,0,1017,0.6677609980302035,405,612,0.39823008849557523,0.6017699115044248,626,0.615535889872173,0.892058151913341,0.9688083177819248,0.0,0.9898693681684884,0.0232869135892546,0.09693723721087308,6.0
bistochastic,6,3,18,42,bistochastic_r6_c3_seed42,1,379,0.24885095206828628,337,42,0.8891820580474934,0.11081794195250659,0,0.0,0.7608757277742647,0.8296454278858971,0.0,0.9368168488403092,0.17110689494937076,0.33735843559557177,2.0
bistochastic,6,3,18,42,bistochastic_r6_c3_seed42,2,127,0.08338804990151018,86,41,0.6771653543307087,0.3228346456692913,0,0.0,0.35285918505721314,0.436950146627566,0.0,0.6824846707544655,0.5274093627032518,0.364030195638566,2.0
bistochastic,6,4,24,42,bistochastic_r6_c4_seed42,0,188,0.12344057780695995,156,32,0.8297872340425532,0.1702127659574468,0,0.0,0.5916351384311702,0.6776859504132231,0.0,0.8331111703545722,0.3041859570451029,0.40138685801716883,2.0
bistochastic,6,4,24,42,bistochastic_r6_c4_seed42,1,995,0.6533158240315168,374,621,0.3758793969849246,0.6241206030150753,626,0.629145728643216,0.8844338997037977,0.9701412956544921,0.0,0.9898693681684884,0.02360962023537576,0.0935131230437366,6.0
bistochastic,6,4,24,42,bistochastic_r6_c4_seed42,2,63,0.04136572554169402,33,30,0.5238095238095238,0.47619047619047616,0,0.0,0.19050158053090605,0.1487603305785124,0.0,0.5491868834977339,0.6572942955480655,0.2961951905104061,2.0
bistochastic,6,4,24,42,bistochastic_r6_c4_seed42,3,277,0.1818778726198293,265,12,0.9566787003610109,0.04332129963898917,0,0.0,0.8562000794974531,0.8885630498533724,0.0,0.9490802452679286,0.12066866675519886,0.3086977200085787,2.0
bistochastic,6,5,30,42,bistochastic_r6_c5_seed42,0,975,0.6401838476690742,372,603,0.38153846153846155,0.6184615384615385,626,0.642051282051282,0.8963481874918825,0.9709410823780326,0.0,0.9898693681684884,0.020932104640592253,0.09137525219607606,6.0
bistochastic,6,5,30,42,bistochastic_r6_c5_seed42,1,105,0.06894287590282337,84,21,0.8,0.2,0,0.0,0.49552754186185277,0.5891762196747534,0.0,0.7126099706744868,0.40564476444718484,0.41749776628517843,2.0
bistochastic,6,5,30,42,bistochastic_r6_c5_seed42,2,45,0.02954694681549573,24,21,0.5333333333333333,0.4666666666666667,0,0.0,0.16892088035783048,0.10930418555051986,0.0,0.48627032791255664,0.7085836623162771,0.28300589784130287,2.0
bistochastic,6,5,30,42,bistochastic_r6_c5_seed42,3,215,0.14116874589625739,214,1,0.9953488372093023,0.004651162790697674,0,0.0,0.8894694748067182,0.905625166622234,0.7070114636097041,0.9490802452679286,0.11039692729693167,0.30554420059289905,2.0
bistochastic,6,5,30,42,bistochastic_r6_c5_seed42,4,183,0.12015758371634931,134,49,0.73224043715847,0.2677595628415301,0,0.0,0.6316989422128597,0.7640629165555852,0.0,0.8861636896827513,0.20158572079121195,0.3350844114690039,2.0
bistochastic,6,6,36,42,bistochastic_r6_c6_seed42,0,942,0.618516086671044,340,602,0.3609341825902335,0.6390658174097664,618,0.6560509554140127,0.8944802263628496,0.9724073580378565,0.0,0.9898693681684884,0.019782065528155264,0.08680969210829892,6.0
bistochastic,6,6,36,42,bistochastic_r6_c6_seed42,1,100,0.06565988181221274,77,23,0.77,0.23,0,0.0,0.4661183684350841,0.5666488936283658,0.0,0.6960810450546521,0.4218522625581898,0.4092840043215491,2.0
bistochastic,6,6,36,42,bistochastic_r6_c6_seed42,2,52,0.034143138542350626,52,0,1.0,0.0,0,0.0,0.8190636343129012,0.829245534524127,0.6928818981604905,0.8890962410023994,0.1809363656870988,0.3807721956322434,2.0
bistochastic,6,6,36,42,bistochastic_r6_c6_seed42,3,41,0.026920551543007223,22,19,0.5365853658536586,0.4634146341463415,0,0.0,0.16432040886657864,0.10930418555051986,0.0,0.48627032791255664,0.72138040780309,0.2808333590254359,2.0
bistochastic,6,6,36,42,bistochastic_r6_c6_seed42,4,173,0.11359159553512804,126,47,0.7283236994219653,0.27167630057803466,0,0.0,0.6192614532078536,0.7478005865102639,0.0,0.8861636896827513,0.21226592059381927,0.3418673338991681,2.0
bistochastic,6,6,36,42,bistochastic_r6_c6_seed42,5,215,0.14116874589625739,211,4,0.9813953488372092,0.018604651162790697,8,0.037209302325581395,0.9057454446256193,0.9157557984537457,0.2708611037056785,0.9605438549720074,0.08830729947752847,0.2768155866261833,2.0
bistochastic,6,7,42,42,bistochastic_r6_c7_seed42,0,940,0.6172028890347997,339,601,0.3606382978723404,0.6393617021276595,618,0.6574468085106383,0.8952846616788714,0.9725406558251133,0.0,0.9898693681684884,0.019579625024900595,0.08651833511740052,6.0
bistochastic,6,7,42,42,bistochastic_r6_c7_seed42,1,88,0.05778069599474721,70,18,0.7954545454545454,0.20454545454545456,0,0.0,0.513087419112479,0.6314316182351374,0.0,0.7523327112769927,0.3658249920345968,0.40150512631459245,2.0
bistochastic,6,7,42,42,bistochastic_r6_c7_seed42,2,201,0.1319763624425476,198,3,0.9850746268656716,0.014925373134328358,8,0.03980099502487562,0.9124770707910727,0.9184217541988803,0.4662756598240469,0.9605438549720074,0.08427482861142435,0.27260809332787383,2.0
bistochastic,6,7,42,42,bistochastic_r6_c7_seed42,3,167,0.10965200262639527,123,44,0.7365269461077845,0.2634730538922156,0,0.0,0.6426262377936741,0.769128232471341,0.0,0.8861636896827513,0.19641414034618473,0.3358906668562162,2.0
bistochastic,6,7,42,42,bistochastic_r6_c7_seed42,4,38,0.02495075508864084,19,19,0.5,0.5,0,0.0,0.14263564803771622,0.07038123167155425,0.0,0.42495334577446015,0.7340415488953471,0.26403825817989357,14.0
bistochastic,6,7,42,42,bistochastic_r6_c7_seed42,5,51,0.0334865397242285,51,0,1.0,0.0,0,0.0,0.8211509610509093,0.8296454278858971,0.6928818981604905,0.8890962410023994,0.17884903894909074,0.3793648852369386,2.0
bistochastic,6,7,42,42,bistochastic_r6_c7_seed42,6,38,0.02495075508864084,28,10,0.7368421052631579,0.2631578947368421,0,0.0,0.4121988522358949,0.49346840842442014,0.0,0.7126099706744868,0.47790959773182584,0.41439828874806134,2.0
bistochastic,6,8,48,42,bistochastic_r6_c8_seed42,0,193,0.12672357189757058,191,2,0.9896373056994818,0.010362694300518135,7,0.03626943005181347,0.9157848062623716,0.9192215409224207,0.7307384697414023,0.9570781125033324,0.08308148289647115,0.2720194781309181,2.0
bistochastic,6,8,48,42,bistochastic_r6_c8_seed42,1,928,0.6093237032173342,337,591,0.36314655172413796,0.6368534482758621,619,0.6670258620689655,0.902794312321312,0.9729405491868834,0.0,0.9898693681684884,0.01856074205238287,0.0858639744032752,6.0
bistochastic,6,8,48,42,bistochastic_r6_c8_seed42,2,96,0.06303348653972422,84,12,0.875,0.125,0,0.0,0.6335060650493202,0.7039456145027992,0.0,0.7947214076246334,0.2885990500769822,0.41167771570042994,2.0
bistochastic,6,8,48,42,bistochastic_r6_c8_seed42,3,35,0.02298095863427446,18,17,0.5142857142857142,0.4857142857142857,0,0.0,0.14272003656167878,0.10717142095441215,0.0,0.37509997334044254,0.7467209981349658,0.2678199735872657,2.0
bistochastic,6,8,48,42,bistochastic_r6_c8_seed42,4,58,0.03808273145108339,36,22,0.6206896551724138,0.3793103448275862,0,0.0,0.36275384035521563,0.4828045854438816,0.0,0.6526259664089576,0.4642928372685629,0.3658768233931374,2.0
bistochastic,6,8,48,42,bistochastic_r6_c8_seed42,5,139,0.0912672357189757,88,51,0.6330935251798561,0.3669064748201439,0,0.0,0.6062728596115377,0.800853105838443,0.0,0.9202879232204746,0.15992521491252212,0.2864715566742303,2.0
bistochastic,6,8,48,42,bistochastic_r6_c8_seed42,6,22,0.014445173998686802,22,0,1.0,0.0,0,0.0,0.5519982550107849,0.5567848573713676,0.3681684884030925,0.7126099706744868,0.448001744989215,0.4892625177520465,2.0
bistochastic,6,8,48,42,bistochastic_r6_c8_seed42,7,52,0.034143138542350626,52,0,1.0,0.0,0,0.0,0.8192533273178435,0.829245534524127,0.6928818981604905,0.8890962410023994,0.18074667268215652,0.38068052590212226,2.0
