feature,feature_index,is_binary,feature_type,mean,std,variance,zero_fraction,nonzero_fraction,one_fraction,n_unique,is_sparse,column_cluster
D423,337,False,numeric,0.005555907901892829,0.04043657318694469,0.0016351164511031347,0.9610770461210344,0.03892295387896561,0.00026659557451346307,14,True,0
D424,338,False,numeric,0.0038583675950413223,0.03836235927787977,0.0014716706093651282,0.9784057584644095,0.02159424153559051,0.00026659557451346307,14,True,0
D426,339,False,numeric,0.031158357771260997,0.08117660138220768,0.006589640611965842,0.8312450013329779,0.16875499866702212,0.00026659557451346307,7,False,0
D427,340,False,numeric,0.014062916555585177,0.07200092039995867,0.005184132538441184,0.9568115169288189,0.04318848307118102,0.00026659557451346307,5,True,0
D428,341,False,numeric,0.020883320016528924,0.08068570350861312,0.0065101827506798245,0.9168221807517996,0.08317781924820047,0.00026659557451346307,7,False,0
D429,342,False,numeric,0.020572291841109036,0.08226454818970842,0.006767455888856858,0.9232204745401227,0.07677952545987736,0.0005331911490269261,6,False,0
D430,343,False,numeric,0.01741757754945348,0.06986008040305551,0.0048804308339213814,0.9237536656891495,0.07624633431085044,0.0,6,False,0
D431,344,False,numeric,0.015418110733404424,0.07486767128911108,0.005605168204254388,0.942415355905092,0.05758464409490802,0.0010663822980538523,7,False,0
D432,345,False,numeric,0.006882765810717141,0.04225757417099576,0.001785702574817208,0.9565449213543055,0.04345507864569448,0.00026659557451346307,8,True,0
D433,346,False,numeric,0.006364969341508931,0.04542128213103354,0.0020630928704269465,0.9704078912290056,0.029592108770994403,0.00026659557451346307,8,True,0
D434,347,False,numeric,0.005179571165555851,0.037975887959701436,0.0014421680663277965,0.9752066115702479,0.024793388429752067,0.0,5,True,0
D435,348,False,numeric,0.006504932018128498,0.04995673857256591,0.002495675728807695,0.9786723540389229,0.021327645961077047,0.00026659557451346307,6,True,0
D436,349,False,numeric,0.006398293788323114,0.054999190389524194,0.0030249109435031307,0.9832044788056519,0.016795521194348174,0.0007997867235403892,5,True,0
D440,350,False,numeric,0.025126632897893894,0.08416211592336431,0.007083261756697813,0.9093575046654225,0.09064249533457745,0.00026659557451346307,5,False,0
D441,351,False,numeric,0.031276992801919486,0.05282371401738987,0.0027903447625909905,0.5539856038389763,0.44601439616102373,0.00026659557451346307,12,False,0
D442,352,False,numeric,0.0164387896566249,0.044407144029335335,0.001971994440842133,0.7198080511863503,0.28019194881364967,0.00026659557451346307,23,False,0
D443,353,False,numeric,0.019465394333511066,0.04997157147971611,0.002497157956152377,0.7411356971474273,0.25886430285257267,0.00026659557451346307,19,False,0
D444,354,False,numeric,0.01846734625219941,0.05002213721072863,0.002502214211128962,0.743268461743535,0.25673153825646494,0.0,22,False,0
D445,355,False,numeric,0.02596641783551053,0.07027124031222787,0.0049380472150188795,0.7520661157024794,0.24793388429752067,0.00026659557451346307,22,False,0
D446,356,False,numeric,0.018047872357238072,0.05781648510356466,0.003342745949730714,0.8264462809917356,0.17355371900826447,0.00026659557451346307,19,False,0
D447,357,False,numeric,0.015249151333244467,0.05889890343946833,0.0034690808263718145,0.8592375366568915,0.14076246334310852,0.0,21,False,0
D448,358,False,numeric,0.006005007356971474,0.040735536725578836,0.0016593839523209822,0.9573447080778459,0.042655291922154094,0.0,15,True,0
D449,359,False,numeric,0.029975339909357506,0.0877034580426397,0.00769189655263706,0.8379098906958145,0.16209010930418555,0.0,15,False,0
D451,360,False,numeric,0.010557398023727006,0.04669210979971137,0.0021801531175483025,0.9098906958144495,0.09010930418555052,0.0,20,False,0
D452,361,False,numeric,0.013320105941882165,0.05821840116807366,0.0033893822345667604,0.9026926153025859,0.09730738469741403,0.00026659557451346307,19,False,0
D453,362,False,numeric,0.01192359370834444,0.05754567696944504,0.0033115049378717176,0.9066915489202879,0.09330845107971207,0.0,22,False,0
D454,363,False,numeric,0.005456226574780058,0.029629959597492275,0.0008779345057490245,0.9162889896027726,0.0837110103972274,0.00026659557451346307,22,False,0
D455,364,False,numeric,0.005813390715275926,0.036789478367610116,0.0013534657185608526,0.9426819514796054,0.057318048520394564,0.00026659557451346307,21,False,0
D456,365,False,numeric,0.004072867924553453,0.0338790770713374,0.0011477918632056198,0.9709410823780326,0.029058917621967474,0.0,16,True,0
D457,366,False,numeric,0.028468502366035726,0.054607567490344774,0.0029819864272125594,0.6894161556918155,0.3105838443081845,0.0,11,False,0
D458,367,False,numeric,0.05609170887763263,0.09285068041867635,0.008621248854211169,0.5673153825646494,0.4326846174353506,0.0,17,False,0
D459,368,False,numeric,0.05450398407704612,0.11232510205320866,0.012616928551263739,0.7248733671021061,0.2751266328978939,0.00026659557451346307,10,False,0
D460,369,False,numeric,0.03507231596614237,0.0774601822606396,0.006000079835851505,0.7374033591042388,0.2625966408957611,0.00026659557451346307,12,False,0
D461,370,False,numeric,0.022258215601173022,0.06640972739469117,0.004410251892637195,0.852039456145028,0.147960543854972,0.00026659557451346307,10,False,0
D462,371,False,numeric,0.013669341498267129,0.04966207157986457,0.002466321353603592,0.891229005598507,0.10877099440149293,0.0,9,False,0
D463,372,False,numeric,0.010462916562783257,0.04817884092842912,0.0023212007132068766,0.9352172753932285,0.06478272460677152,0.0,7,False,0
D464,373,False,numeric,0.006816810758197814,0.04403789561744679,0.001939336250413139,0.9608104505465209,0.03918954945347907,0.00026659557451346307,11,True,0
D465,374,False,numeric,0.003010723416422287,0.026550027483576065,0.0007049039593786444,0.9770727805918422,0.022927219408157826,0.0,9,True,0
D466,375,False,numeric,0.002278565716608904,0.019950860376769207,0.0003980368297733396,0.9789389496134364,0.021061050386563585,0.0,8,True,0
D467,376,False,numeric,0.0011996800853105837,0.01305813590272719,0.00017051491325409285,0.989069581444948,0.010930418555051986,0.0,6,True,0
D469,377,False,numeric,0.054050804277259404,0.1045384119275136,0.010928279568326519,0.7246067715275927,0.2753932284724074,0.0005331911490269261,10,False,0
D470,378,False,numeric,0.024673402649693418,0.05600044637058285,0.0031360499937045263,0.7262063449746734,0.2737936550253266,0.0,14,False,0
D471,379,False,numeric,0.022128818984004265,0.05592674254405884,0.003127800531589441,0.761663556384964,0.238336443615036,0.00026659557451346307,13,False,0
D472,380,False,numeric,0.04103300250973074,0.09463674566068928,0.00895611362924599,0.7600639829378832,0.23993601706211676,0.0,13,False,0
D473,381,False,numeric,0.026127654851772864,0.06881982992921239,0.004736168991485716,0.7390029325513197,0.26099706744868034,0.00026659557451346307,19,False,0
D474,382,False,numeric,0.02244524611383631,0.06341867989928121,0.004021928960167494,0.8061850173287124,0.19381498267128766,0.00026659557451346307,17,False,0
D475,383,False,numeric,0.013207997868301785,0.05030666064520606,0.002530760105271924,0.8661690215942416,0.13383097840575847,0.00026659557451346307,17,False,0
D476,384,False,numeric,0.009833985993868302,0.042139264730170975,0.0017757176319994317,0.8962943215142629,0.10370567848573714,0.0,14,False,0
D477,385,False,numeric,0.0069873405203945615,0.035268744707611044,0.001243884353250642,0.9168221807517996,0.08317781924820047,0.0,12,False,0
D478,386,False,numeric,0.003280910596907491,0.030083536410068144,0.0009050191629358956,0.9709410823780326,0.029058917621967474,0.00026659557451346307,11,True,0
D479,387,False,numeric,0.06925278590509197,0.07284130349098984,0.005305855494266489,0.2476672887230072,0.7523327112769927,0.0,22,False,0
D480,388,False,numeric,0.017395361237003467,0.07513863961881265,0.0056458151637658015,0.942415355905092,0.05758464409490802,0.00026659557451346307,4,False,0
D481,389,False,numeric,0.012963209810717143,0.060014858470696784,0.003601783237257766,0.9440149293521728,0.05598507064782725,0.00026659557451346307,7,False,0
D482,390,False,numeric,0.011529378841109038,0.05071253389912973,0.0025717610944703826,0.93148493735004,0.06851506264996,0.0,9,False,0
D486,391,False,numeric,0.0009663378656358304,0.019445572785107057,0.0003781303009408962,0.9893361770194615,0.010663822980538524,0.00026659557451346307,10,True,0
D491,392,False,numeric,0.003785657158091176,0.03886637989443321,0.001510595486098402,0.9872034124233537,0.012796587576646227,0.00026659557451346307,6,True,0
D492,393,False,numeric,0.009330180676619568,0.04627998408930989,0.0021418369273067768,0.9394828045854439,0.06051719541455612,0.00026659557451346307,8,False,0
D493,394,False,numeric,0.010811931625166622,0.060537671950122586,0.0036648097251406587,0.9538789656091708,0.04612103439082911,0.00026659557451346307,9,True,0
D494,395,False,numeric,0.007631298320447881,0.039708235389717045,0.001576743957765177,0.9421487603305785,0.05785123966942149,0.0,10,False,0
D495,396,False,numeric,0.010363902959210877,0.056384511015888455,0.0031792130825008466,0.9565449213543055,0.04345507864569448,0.0,7,True,0
D496,397,False,numeric,0.00701146360970408,0.04756283222308697,0.00226222300908152,0.9653425753132499,0.0346574246867502,0.00026659557451346307,10,True,0
D497,398,False,numeric,0.004505465209277527,0.03171898083364002,0.001006093745124823,0.9725406558251133,0.027459344174886696,0.0,7,True,0
D498,399,False,numeric,0.006231671554252199,0.04981292563143129,0.0024813275599625045,0.9757398027192749,0.02426019728072514,0.0007997867235403892,8,True,0
D499,400,False,numeric,0.004698747000799787,0.041210391206644305,0.001698296343404666,0.9824046920821115,0.017595307917888565,0.00026659557451346307,7,True,0
D504,401,False,numeric,0.07012765375473207,0.07963456291139115,0.006341663610088314,0.2218075179952013,0.7781924820047987,0.00026659557451346307,31,False,0
D505,402,False,numeric,0.0742881204153559,0.07760286250964903,0.006022204269691489,0.13996267661956813,0.8600373233804319,0.0,43,False,0
D508,403,False,numeric,0.0018661690215942416,0.023903224065541802,0.0005713641207274967,0.9896027725939749,0.01039722740602506,0.00026659557451346307,5,True,0
D512,404,False,numeric,0.08787299388962944,0.09912037289500995,0.009824848322845824,0.35643828312450015,0.6435617168754999,0.00026659557451346307,15,False,0
D513,405,False,numeric,0.03387374922793922,0.06049962412905146,0.0036602045197565054,0.5625166622234071,0.43748333777659293,0.00026659557451346307,13,False,0
D514,406,False,numeric,0.048227370496934145,0.10207849798993059,0.010420019751880264,0.7280725139962677,0.27192748600373234,0.00026659557451346307,11,False,0
D515,407,False,numeric,0.024666582244734732,0.059133777544226454,0.0034968036466500605,0.7211410290589176,0.27885897094108236,0.00026659557451346307,20,False,0
D516,408,False,numeric,0.023124900026659557,0.06189557468763357,0.003831062165912426,0.7515329245534524,0.2484670754465476,0.00026659557451346307,20,False,0
D517,409,False,numeric,0.017377646412689948,0.05151729562938592,0.002654031748965546,0.8056518261796854,0.19434817382031458,0.00026659557451346307,18,False,0
D518,410,False,numeric,0.01386472455771794,0.05183122410827182,0.002686475792561898,0.8834977339376167,0.11650226606238337,0.0,12,False,0
D519,411,False,numeric,0.00899271224446814,0.04685292559195408,0.002195196636525186,0.923487070114636,0.0765129298853639,0.00026659557451346307,16,False,0
D520,412,False,numeric,0.008555346508131167,0.04956994468084196,0.002457179415661732,0.9373500399893362,0.06264996001066382,0.0,14,False,0
D521,413,False,numeric,0.005931751532924553,0.044372813243658625,0.001968946555156606,0.9634764062916555,0.03652359370834444,0.00026659557451346307,14,True,0
D522,414,False,numeric,0.0032463343116502265,0.031217372638766134,0.0009745243544675845,0.9706744868035191,0.02932551319648094,0.00026659557451346307,12,True,0
D523,415,False,numeric,0.007198080511863503,0.060667336187879665,0.0036805256801332137,0.9858704345507865,0.014129565449213543,0.00026659557451346307,3,True,0
D524,416,False,numeric,0.01572913889629432,0.07366193901667073,0.005426081259695717,0.9381498267128766,0.06185017328712343,0.0,8,False,0
D525,417,False,numeric,0.01086376966142362,0.06401188194966359,0.004097521030737667,0.960277259397494,0.039722740602505996,0.00026659557451346307,9,True,0
D526,418,False,numeric,0.008530569627832578,0.0553140663771194,0.0030596459391723707,0.9610770461210344,0.03892295387896561,0.0005331911490269261,11,True,0
D527,419,False,numeric,0.003925258449213543,0.03459272993960489,0.0011966569646744366,0.9754732071447614,0.024526792855238604,0.00026659557451346307,11,True,0
D528,420,False,numeric,0.003543606150359904,0.03488842705299902,0.001217202342232434,0.9768061850173287,0.023193814982671288,0.00026659557451346307,13,True,0
D529,421,False,numeric,0.0036323647027459343,0.031508533207202635,0.0009927876648693913,0.9784057584644095,0.02159424153559051,0.0,9,True,0
D530,422,False,numeric,0.002079623211143695,0.021589162812863445,0.00046609195096032586,0.9869368168488403,0.013063183151159691,0.0,8,True,0
D531,423,False,numeric,0.004265514652625966,0.045162552902163464,0.0020396561846407132,0.9864036256998134,0.013596374300186616,0.0005331911490269261,10,True,0
D532,424,False,numeric,0.004895647222607305,0.051357363256574896,0.002637578760667789,0.9866702212743268,0.013329778725673154,0.0005331911490269261,9,True,0
D534,425,False,numeric,0.014696081045054652,0.05812830551458699,0.003378899901997164,0.9232204745401227,0.07677952545987736,0.0,7,False,0
D535,426,False,numeric,0.009864036263396428,0.05979289964651075,0.0035751908481377053,0.9608104505465209,0.03918954945347907,0.0005331911490269261,7,True,0
D536,427,False,numeric,0.009529885368968274,0.05130670612987974,0.002632378093897839,0.9442815249266863,0.05571847507331378,0.0005331911490269261,9,False,0
D537,428,False,numeric,0.01039722741375633,0.05841273315055745,0.0034120473941182334,0.9568115169288189,0.04318848307118102,0.0,6,True,0
D538,429,False,numeric,0.005153621258597706,0.036398328981553166,0.0013248383526493733,0.9685417222074113,0.03145827779258864,0.0,7,True,0
D539,430,False,numeric,0.005162143430551853,0.038389548813764794,0.00147375745812443,0.9733404425486537,0.026659557451346308,0.0,8,True,0
D542,431,False,numeric,0.012337768979738735,0.04537816468883876,0.002059177830527373,0.8946947480671821,0.10530525193281791,0.0,9,False,0
D543,432,False,numeric,0.004998667022127433,0.040717292298458795,0.0016578978921181317,0.9826712876566249,0.0173287123433751,0.00026659557451346307,4,True,0
D544,433,False,numeric,0.008464409490802453,0.05270288393043259,0.00277759397458465,0.9629432151426286,0.03705678485737137,0.0,8,True,0
D545,434,False,numeric,0.012015489193015195,0.05346221742875064,0.0028582086923990085,0.9221540922420688,0.07784590775793122,0.00026659557451346307,12,False,0
D546,435,False,numeric,0.007824893756331644,0.042483934872364425,0.0018048847222393019,0.9442815249266863,0.05571847507331378,0.0,12,False,0
D547,436,False,numeric,0.008847640629165555,0.04986642428554786,0.0024866602710262777,0.9450813116502266,0.05491868834977339,0.00026659557451346307,13,False,0
D548,437,False,numeric,0.011196498714209543,0.06646642345214535,0.004417785446519896,0.9541455611836843,0.04585443881631565,0.00026659557451346307,12,True,0
D549,438,False,numeric,0.005331911490269262,0.040879304145047056,0.0016711175073832617,0.9682751266328979,0.031724873367102106,0.0,10,True,0
D550,439,False,numeric,0.0036324357947214074,0.033178967866615804,0.001100843908693924,0.9717408691015729,0.028259130898427087,0.00026659557451346307,12,True,0
D551,440,False,numeric,0.0031995023543055184,0.03152221803304756,0.0009936502297229891,0.9794721407624634,0.020527859237536656,0.0,10,True,0
D552,441,False,numeric,0.00196614236203679,0.02795248758646337,0.0007813415622713888,0.989069581444948,0.010930418555051986,0.0,8,True,0
D553,442,False,numeric,0.0019421005185283923,0.027474810181155704,0.0007548651944905371,0.9882697947214076,0.011730205278592375,0.00026659557451346307,10,True,0
D554,443,False,numeric,0.011024244964009595,0.047966147187818185,0.0023007512760434383,0.917088776326313,0.08291122367368702,0.0,11,False,0
D555,444,False,numeric,0.006797200748600373,0.04070483016463704,0.0016568831987319452,0.9536123700346574,0.046387629965342576,0.00026659557451346307,10,True,0
D556,445,False,numeric,0.0063270949960010665,0.03694940264651511,0.0013652583559342981,0.9392162090109304,0.06078379098906958,0.0,17,False,0
D557,446,False,numeric,0.008859254501199681,0.045609651012519827,0.0020802402654838507,0.9290855771794189,0.07091442282058118,0.0,15,False,0
D558,447,False,numeric,0.009641997691282324,0.04877989887260032,0.0023794785340211138,0.927486003732338,0.07251399626766196,0.00026659557451346307,17,False,0
D559,448,False,numeric,0.009904025593175153,0.052768124151579915,0.002784474926476551,0.9394828045854439,0.06051719541455612,0.0,15,False,0
D560,449,False,numeric,0.006813578599573447,0.04582105946641889,0.0020995694906250956,0.9576113036523594,0.04238869634764063,0.00026659557451346307,15,True,0
D561,450,False,numeric,0.00516795726019728,0.0410085368419697,0.0016817000939191864,0.9621434284190883,0.037856571580911755,0.0005331911490269261,16,True,0
D562,451,False,numeric,0.0041190900802452685,0.033245813965754975,0.0011052841462455883,0.9632098107171421,0.036790189282857905,0.0,14,True,0
D563,452,False,numeric,0.004443555792322047,0.03803371396186585,0.001446563397733029,0.9741402292721941,0.025859770727805917,0.0,14,True,0
D564,453,False,numeric,0.003059222302052786,0.03554042138580782,0.0012631215522807859,0.9834710743801653,0.01652892561983471,0.0005331911490269261,13,True,0
D565,454,False,numeric,0.002032702390829112,0.028589977883345535,0.0008173868353701868,0.9874700079978672,0.012529992002132765,0.00026659557451346307,10,True,0
D567,455,False,numeric,0.0009480489904025593,0.021093776320262,0.0004449473994492459,0.9880031991468942,0.011996800853105838,0.0,19,True,0
D568,456,True,binary,0.012796587576646227,0.11239588481363298,0.012632834923039453,0.9872034124233537,0.012796587576646227,0.012796587576646227,2,True,0
D569,457,False,numeric,0.008731005065315916,0.05640243103480386,0.0031812342266358054,0.9706744868035191,0.02932551319648094,0.00026659557451346307,8,True,0
D578,458,False,numeric,0.0016162356704878698,0.01915935448031285,0.00036708086410228407,0.9896027725939749,0.01039722740602506,0.0,6,True,0
D579,459,False,numeric,0.005531858171154359,0.055544885653859566,0.003085234322300334,0.9880031991468942,0.011996800853105838,0.0005331911490269261,5,True,0
D582,460,False,numeric,0.01523519704532125,0.04729988718216203,0.0022372793274452554,0.8413756331644895,0.15862436683551054,0.00026659557451346307,14,False,0
D583,461,False,numeric,0.026013322553719007,0.0692172958058825,0.004791034038679039,0.8056518261796854,0.19434817382031458,0.00026659557451346307,23,False,0
D584,462,False,numeric,0.019816937713676354,0.08409497647241128,0.007071965067895407,0.9301519594774726,0.06984804052252733,0.00026659557451346307,7,False,0
D585,463,False,numeric,0.0154329215782458,0.06436264240322927,0.004142549737125967,0.9194881364969342,0.08051186350306586,0.00026659557451346307,10,False,0
D586,464,False,numeric,0.015518772140495867,0.06852107712171505,0.004695138009920022,0.9149560117302052,0.08504398826979472,0.00026659557451346307,13,False,0
D587,465,False,numeric,0.004832434859770727,0.02884836207955943,0.0008322279946733626,0.9346840842442016,0.06531591575579845,0.00026659557451346307,14,False,0
D588,466,False,numeric,0.005121141029858704,0.03531334303048012,0.0012470321959883591,0.9504132231404959,0.049586776859504134,0.00026659557451346307,14,True,0
D589,467,False,numeric,0.0040845923449746736,0.03371302672862686,0.001136568171205109,0.9618768328445748,0.03812316715542522,0.00026659557451346307,16,True,0
D590,468,False,numeric,0.005381898160490536,0.03900850340646967,0.001521663338012556,0.9648093841642229,0.03519061583577713,0.0,11,True,0
D591,469,False,numeric,0.00311458839216209,0.03068286038191979,0.000941437921216383,0.9757398027192749,0.02426019728072514,0.0,10,True,0
D592,470,False,numeric,0.004194765839242868,0.04083297468149386,0.0016673318213395187,0.978139162889896,0.021860837110103972,0.0005331911490269261,11,True,0
D593,471,False,numeric,0.002088323114102906,0.028883154630794765,0.0008342366214264011,0.9882697947214076,0.011730205278592375,0.00026659557451346307,12,True,0
D594,472,False,numeric,0.00447880565182618,0.04431039803830852,0.001963411374313335,0.9866702212743268,0.013329778725673154,0.00026659557451346307,6,True,0
D595,473,False,numeric,0.04721407624633431,0.11811230427617354,0.013950516421427405,0.7917888563049853,0.20821114369501467,0.0,9,False,0
D596,474,False,numeric,0.031229767330311912,0.08028606307467345,0.006445851924030445,0.8368435083977606,0.1631564916022394,0.00026659557451346307,7,False,0
D597,475,False,numeric,0.04212210077312717,0.10994861755001105,0.0120886985011586,0.8523060517195414,0.14769394828045854,0.0005331911490269261,5,False,0
D598,476,False,numeric,0.036923487070114634,0.10645783361869975,0.011333270338786757,0.877366035723807,0.12263396427619301,0.00026659557451346307,5,False,0
D599,477,False,numeric,0.010263929618768328,0.05854095242720566,0.003427043111084356,0.9658757664622767,0.03412423353772327,0.00026659557451346307,4,True,0
D600,478,False,numeric,0.006398293788323114,0.04645939438191566,0.002158475326334376,0.9792055451879499,0.02079445481205012,0.0,3,True,0
D601,479,False,numeric,0.003998933615302586,0.042319429216711994,0.0017909340892282965,0.9898693681684884,0.010130631831511597,0.00026659557451346307,4,True,0
D602,480,False,numeric,0.003199146894161557,0.03350815797431716,0.0011227966508317944,0.9898693681684884,0.010130631831511597,0.0,3,True,0
D607,481,False,numeric,0.053541859325779796,0.08582803370512757,0.007366451369688515,0.6011730205278593,0.39882697947214074,0.0,10,False,0
D608,482,False,numeric,0.03901181903652359,0.09223166153013279,0.008506679388608976,0.7877899226872834,0.2122100773127166,0.00026659557451346307,10,False,0
D609,483,False,numeric,0.026492935217275394,0.06922783076235779,0.004792492552061652,0.8469741402292722,0.1530258597707278,0.0,6,False,0
D610,484,False,numeric,0.026748422663023196,0.08305002485292677,0.006897306628071755,0.881364969341509,0.11863503065849107,0.0005331911490269261,7,False,0
D611,485,False,numeric,0.012149995565449214,0.04066156182818158,0.001653362610307033,0.8968275126632897,0.10317248733671021,0.0,6,False,0
D612,486,False,numeric,0.014596107704612104,0.06029865045681774,0.0036359272469134864,0.9245534524126899,0.07544654758731005,0.00026659557451346307,7,False,0
D613,487,False,numeric,0.009630765129298854,0.04968968919066199,0.002469065211864591,0.9488136496934151,0.05118635030658491,0.0,7,False,0
D614,488,False,numeric,0.005598507069048254,0.04070743615203167,0.001657095358071735,0.9757398027192749,0.02426019728072514,0.00026659557451346307,5,True,0
D615,489,False,numeric,0.002932551319648094,0.02548642711989545,0.0006495579673377423,0.9842708611037057,0.01572913889629432,0.0,5,True,0
D616,490,False,numeric,0.0038656358304452144,0.03765644795564555,0.0014180080726362422,0.9882697947214076,0.011730205278592375,0.0,3,True,0
D621,491,False,numeric,0.01944426247880565,0.04664761222798946,0.0021759997265728714,0.779525459877366,0.22047454012263396,0.0,11,False,0
D622,492,False,numeric,0.04276392263902959,0.07458666011310658,0.005563169866828085,0.6507597973873633,0.3492402026126366,0.0,12,False,0
D623,493,False,numeric,0.047787256731538254,0.10818648087597321,0.011704314644327318,0.7739269528125833,0.2260730471874167,0.0005331911490269261,9,False,0
D624,494,False,numeric,0.04585443881631565,0.10871365184495306,0.011818658097465665,0.7867235403892295,0.21327645961077046,0.00026659557451346307,8,False,0
D625,495,False,numeric,0.01597790707704612,0.04648030645189332,0.002160418887861916,0.841109037589976,0.15889096241002398,0.0,10,False,0
D626,496,False,numeric,0.018741668888296453,0.06146800221655982,0.003778315296495003,0.8842975206611571,0.11570247933884298,0.0,8,False,0
D627,497,False,numeric,0.009776815063449748,0.03893655455021857,0.0015160552802421466,0.9128232471340976,0.08717675286590243,0.0,9,False,0
D628,498,False,numeric,0.007064000716875499,0.035766531034865066,0.0012792447422679658,0.9509464142895228,0.04905358571047721,0.0,6,True,0
D629,499,False,numeric,0.006631564916022394,0.04620181876551817,0.002134608057241787,0.9722740602505998,0.02772593974940016,0.00026659557451346307,7,True,0
D630,500,False,numeric,0.0015523703497733938,0.01386413158343823,0.00019221414456288945,0.9848040522527326,0.015195947747267395,0.0,5,True,0
D631,501,False,numeric,0.0012243474470807784,0.010916293200406909,0.00011916545723725011,0.9832044788056519,0.016795521194348174,0.0,4,True,0
D635,502,False,numeric,0.016351195231404957,0.08792329411859101,0.00773050564866426,0.9621434284190883,0.037856571580911755,0.00026659557451346307,4,True,0
D636,503,False,numeric,0.006487158979738736,0.056319397432254385,0.003171874527132222,0.9818715009330845,0.01812849906691549,0.0013329778725673154,6,True,0
D643,504,False,numeric,0.004265529192215409,0.035215570028240405,0.001240136372413904,0.9832044788056519,0.016795521194348174,0.0,4,True,0
D649,505,False,numeric,0.014194570343375101,0.05763136992921697,0.0033213747999182542,0.9093575046654225,0.09064249533457745,0.00026659557451346307,11,False,0
D650,506,False,numeric,0.004132231404958678,0.03161202763899291,0.0009993202914484515,0.9762729938683018,0.023727006131698213,0.00026659557451346307,5,True,0
D651,507,False,numeric,0.004398826981071714,0.04357358571011115,0.0018986573716364024,0.9853372434017595,0.01466275659824047,0.0005331911490269261,6,True,0
D652,508,False,numeric,0.007797920554518795,0.059342821533443064,0.003521570467550074,0.9792055451879499,0.02079445481205012,0.0007997867235403892,5,True,0
D653,509,False,numeric,0.003709624101839509,0.03201199292441657,0.0010247676909928966,0.9757398027192749,0.02426019728072514,0.00026659557451346307,9,True,0
D654,510,False,numeric,0.004265529192215409,0.03848902918168485,0.0014814053673485878,0.9864036256998134,0.013596374300186616,0.0,3,True,0
D659,511,False,numeric,0.17316464055638495,0.16109712057366876,0.02595228225712717,0.29298853639029593,0.7070114636097041,0.0,22,False,0
D660,512,False,numeric,0.06776742960650493,0.09616312597065199,0.009247346796447484,0.4649426819514796,0.5350573180485204,0.00026659557451346307,24,False,0
D661,513,False,numeric,0.05951395749773394,0.11082724671140923,0.012282678613631567,0.643028525726473,0.35697147427352705,0.00026659557451346307,20,False,0
D662,514,False,numeric,0.039240275320447875,0.08770417505663144,0.007692022322364253,0.7187416688882965,0.28125833111170356,0.00026659557451346307,19,False,0
D663,515,False,numeric,0.018857260627299387,0.05848500148111296,0.003420495398245785,0.8384430818448414,0.16155691815515863,0.0,15,False,0
D664,516,False,numeric,0.012144832482004798,0.04560364644431675,0.0020796925690182433,0.8864302852572647,0.11356971474273526,0.0,16,False,0
D665,517,False,numeric,0.005794134173553719,0.026756750693044177,0.00071592370764972,0.9264196214342842,0.07358037856571581,0.0,13,False,0
D666,518,False,numeric,0.004459104238069848,0.025235413296283676,0.000636826084234251,0.9488136496934151,0.05118635030658491,0.0,13,False,0
D667,519,False,numeric,0.004500133297787257,0.030075164657478556,0.0009045155291744471,0.9661423620367902,0.03385763796320981,0.0,11,True,0
D668,520,False,numeric,0.004932018128499067,0.03843641608870776,0.0014773580817442726,0.9757398027192749,0.02426019728072514,0.0,11,True,0
D669,521,False,numeric,0.0037132193340442547,0.031312837659156406,0.0009804938022686838,0.9818715009330845,0.01812849906691549,0.0,8,True,0
D672,522,False,numeric,0.055903111569714746,0.09315401428440313,0.008677670377298783,0.5891762196747534,0.4108237803252466,0.0,12,False,0
D673,523,False,numeric,0.04700968633990936,0.10971846594647632,0.012038141769648084,0.7997867235403893,0.20021327645961076,0.00026659557451346307,7,False,0
D674,524,False,numeric,0.027006131698213812,0.06895317119930501,0.004754539818440666,0.8117835243934951,0.18821647560650492,0.00026659557451346307,9,False,0
D675,525,False,numeric,0.019361503599040257,0.06392528838912723,0.004086442495633085,0.8874966675553185,0.11250333244468141,0.00026659557451346307,8,False,0
D676,526,False,numeric,0.013803726400959745,0.053144059286538016,0.002824291037451068,0.9114902692615302,0.08850973073846974,0.00026659557451346307,8,False,0
D677,527,False,numeric,0.011844460533990934,0.05345604539602087,0.002857548789381444,0.9400159957344708,0.05998400426552919,0.0,5,False,0
D678,528,False,numeric,0.007583163001866168,0.041391023906397005,0.0017132168600199284,0.9538789656091708,0.04612103439082911,0.0,7,True,0
D679,529,False,numeric,0.006031724873367102,0.04664256052516193,0.002175528452343394,0.9749400159957344,0.02505998400426553,0.00026659557451346307,7,True,0
D680,530,False,numeric,0.0029992002132764595,0.03522316785316932,0.0012406715536125406,0.9869368168488403,0.013063183151159691,0.00026659557451346307,7,True,0
D681,531,False,numeric,0.0033324446819514796,0.03584474190171643,0.0012848455220006657,0.989069581444948,0.010930418555051986,0.0,5,True,0
D685,532,False,numeric,0.03305785123966942,0.10925674887969802,0.011937037175761394,0.8986936816848841,0.10130631831511597,0.0013329778725673154,5,False,0
D686,533,False,numeric,0.02384549303172487,0.0728899966338146,0.005312951609277504,0.8640362569981338,0.13596374300186617,0.00026659557451346307,9,False,0
D687,534,False,numeric,0.018970025780591846,0.05781354303476397,0.0033424057582325055,0.8645694481471607,0.13543055185283925,0.0,7,False,0
D688,535,False,numeric,0.01940223346014396,0.0601323901179454,0.003615904341296777,0.8741668888296454,0.12583311117035456,0.00026659557451346307,8,False,0
