,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94
D508,9.817731620704814e-05,-0.0017718721826939833,0.0007043618514662068,-0.002103153230907911,-0.0002782062341226064,-0.0016587159224690916,-0.004524854160187584,0.0010479354307812007,-0.0020178374456129174,-0.001782762997752782,-0.00389450148264818,-0.0018950545259770603,-0.0013743695223820546,0.005099172365725013,-0.0013913034058775163,-0.00026304459582419904,0.004328227758351224,-0.0003505178257598968,-0.003013891413973806,0.0034151681401647996,-0.006397005278983161,-0.0010904012399190828,-0.009485575948835465,0.002410913733412542,-0.0037340513225943926,0.00021256868074375824,0.003001632970654604,0.0009336603414430286,0.011189428635853578,0.01622381346713837,-0.001061023180321933,-0.0364744200894586,0.0007892278284673299,-0.01365380537125961,-0.002534541014800029,0.026122295366883992,0.0075026954787221515,-0.001071856279102593,-0.0005163351138137956,-0.008065622228684432,-0.0009311299087320104,0.017872420826238897,0.010457834981429643,0.030575296831695877,0.006303066863088553,-0.007762046249638277,0.0011029219505543865,0.0007321799479452383,0.02111855755008105,-1.6955062979630547e-05,0.011354681806424485,0.010554386158536943,0.01828063119232014,0.00211109987297798,-0.0037879279061455466,0.0010958476116817249,-0.001739361091275829,0.0005859474041513026,0.02089896116185671,0.007194807798615298,-0.005539760508823852,0.005490168523819769,0.007927881196886416,0.00673133832234942,0.003922524797976066,-0.0032727832087372146,0.003648085419976809,0.0055971975570650815,-0.002454822846574677,-0.004626759137004232,-0.002186718663062177,0.013843813949184495,-0.003432296061658062,-0.0002495824569808887,-0.0010661461874743405,-0.00816931033990806,-0.006495481490353304,0.003927011204167321,-0.005633943976151062,-0.0035623713812516474,0.009660068350652043,-0.0002523133419033829,-0.006850200153764778,0.008112244560030906,0.015516501006714456,-0.01131007107174475,0.007612588658408023,0.0034904269627727726,0.0024615105203855845,-0.015271394991378199,0.019488028825992283,0.0026814700493299265,-0.00305669164128982,-0.006131952654721365
D512,0.09444507544676056,-0.038493916712475706,0.024544418463512914,0.00200449512430538,-0.05058833618051538,-0.07535188199897602,-0.02016904526970104,-0.02830462681636278,0.01554090053629599,-0.027734272706899595,-0.0002549797850118264,0.011249115038588227,0.006630253475647441,0.01304851853987307,-0.0021686597425381853,-0.031019479449857904,0.05124456419663808,-0.014953556833686588,-0.019384516601133123,0.013740353698560933,0.04021925496419841,0.0011901134822740649,0.0007962107328672134,-0.06254159913415162,-0.0013498292595779515,-0.010300867197884478,-0.07322654144477604,-0.029212989288615245,-0.013084714258570855,-0.028897637374604657,0.00701403717921319,0.02339340420049493,-0.04069328719052216,-0.007139834612100036,-0.011465663212051357,0.03168995500768555,0.010200652987142043,-0.034943418641742136,0.0022731988877025457,-0.03460261790959508,0.020672083095351942,0.003898541066845118,-0.012350535268020782,-0.004005914542659831,-0.030562727919485375,-0.00030338408461268087,0.019429580432396443,-0.043973250915088795,-0.046230601709670485,-0.003357492457950504,-0.012454346589338593,-0.01471840396706275,-0.002828520251143757,0.005638058263067404,-0.027622073845446432,0.00363715151284405,-0.012003378232088552,-0.01343293981832228,-0.015645429390219703,0.019742950836720032,-0.024576128558830946,-0.014392496444234333,-0.005488997373243125,-0.016650897725249504,0.014395705244126701,-0.025742508002150378,-0.01980128310341844,0.014313997591451742,0.007680764728068308,0.005908660391985118,0.035344453116934293,0.017912554008926964,0.03658180427278419,-0.009712113048978982,0.011351892724114212,0.012134929232182288,-0.027353976749729572,0.015745210488379104,0.019463287502052052,0.023277835942563364,0.0014986708975178661,-0.028686592860489375,-0.015563368536042083,-0.007554742468647561,-0.025950479886695334,-0.015417944829162073,-0.00580491536208026,-0.036021599468778455,-0.014926520249003278,0.018941365478739782,-0.017388764253716146,-0.029073810442333814,-0.008055899786480032,0.010874168565094607
D513,0.042846698840584896,-0.016917704750445132,0.011138471113519325,0.01993146894503897,-0.01177438491604963,-0.049717674195996875,-0.006500850305731539,-0.025346858237817953,-0.002142357989367299,-0.029170976260397278,0.035556823284846696,0.022909850859750298,0.04419897668078923,0.011451995156458603,0.028783969296103436,-0.008100461533536713,-0.037326426502615834,0.05409991148704731,-0.005069757887596171,0.015914794803046466,0.05106100365834002,0.003858525086178508,-0.001148227281620652,-0.035215020077997386,0.021440131588915154,0.004200054213367069,0.0037406626888970267,-0.04077760714872751,-0.03281898881231317,0.02314950402487541,-0.01077168948808965,-0.03845730775109778,-0.0236570362425627,-0.022292239385341327,0.008258402845087054,-0.056776620485555235,0.028231984150523998,0.002416894433387799,0.026021181463655018,-0.00650495102955379,-0.01968607357703047,0.028838312134395735,0.01651222607389757,-0.004795498475457473,0.007966221201843265,0.017451528682266057,-0.03635162484108171,-0.013262383504084624,0.009722643647627996,0.007410546506535526,-0.005759960039923982,-0.0014802713109263576,-0.03362415284026316,0.00040551241778494576,0.009404852831344557,0.030436160682038013,-0.006308068390310282,-0.013707776942853859,0.05605471380442423,0.022137568843127377,-0.001212637887703539,-0.005823427203413873,-0.04413609453834768,0.0007817924724459156,0.03322315123136728,-0.03170634543941117,-0.014456294305241108,-0.04245584433505152,0.01629368703173313,-0.028599710581595564,0.001170134968482001,-0.019712984826073834,-0.008949646509709346,0.010644447730539446,-0.025835917399805782,0.002423474806532582,-0.012099820030028985,-0.02707242963856355,-0.01865796750926071,0.032392172689410526,-0.020144273118635408,-0.02896023596021346,0.006323165844733368,-0.021695056125757756,-0.002746468402816017,-0.012344101354320281,0.007335235919138767,-0.00498099738495619,0.005259935894543412,-0.006249322655330132,0.00796432597886556,-0.004533179787326929,0.01428809586526985,0.014423805408339128
D514,0.03855601327922335,-0.029957186473899926,-0.016712262976360238,0.003960834110481578,-0.06094041511559503,0.01519161611319942,-0.04849040413868302,0.09891260900726523,0.037706908760976876,-0.016549603639009577,-0.008671340369909356,0.006091674993917173,0.04718373134821124,-0.004356380445274715,0.010527307127179818,-0.008975073338566354,0.04592960447570385,-0.04812091144016484,-0.0303028196742119,0.0871472331027032,0.026970118400157107,0.11772493279208447,0.04908264361550439,-0.050263327304787435,0.005220057002531538,-0.13464057086272763,0.011773076331830919,-0.008432733388526958,-0.053233903206641994,0.13715126262753116,-0.01759548544900057,-0.04422069902826109,-0.011680735255666121,-0.009910241786867663,-0.045952432774746865,-0.09517192959604928,0.06096329146118465,-0.0463303988035847,0.02711340730328923,-0.1305021495278031,-0.07482225010182855,-0.11611603894811008,0.054245348541579225,-0.002021927750913898,0.09902755811559767,0.04281267974390777,-0.026587061953661544,0.017548848467934614,0.033262291935441876,0.023705669707579178,-0.0027559558525607694,-0.044479163176928474,0.11356167957642205,-0.06276875166219553,0.031827417213034344,-0.03087559138712224,-0.08555516180031614,0.016125198806484303,0.06608404289264032,0.06898620780060562,0.06278870981742399,0.049314343834439486,0.009298185434960592,-0.006364027340504494,-0.020963525813965656,-0.018580751616249135,-0.0543941350477099,0.004219315447517618,-0.03512285067175088,-0.04182663604242527,0.04950730986858276,-0.044914181575441095,0.009912655754542005,0.030453459748036718,-0.047748676188820255,-0.017681470516279253,-0.03686512933653495,-0.009879658212241425,-0.020317535940000388,0.04701350915330917,0.030831544839986326,0.031819125204159165,-0.07281496090205251,0.04583119891793678,0.11448829893424084,0.057800959696600915,0.022446161751307522,0.06924248632712972,0.024135469822631817,-0.03728376714050827,-0.08805100490190307,0.019609043587480942,-0.002557507814060009,-0.055493394673379146
D515,0.0440420493740272,-0.018576040463133325,-0.00895087664794021,-0.004166582840098654,-0.006547854405850545,-0.006105108078724867,-0.009781779537387314,0.02061730333454212,0.002573566343715756,0.018742409469897338,0.009684256130193117,-0.008340925868242048,0.016005089683642528,-0.019292048898096565,0.011483563883602815,-0.0407148215139158,0.0256835838848841,-0.02265279368325138,0.009990271566541125,0.016339998077019587,0.021113801108490995,0.015266943837917116,0.013692977224003235,-0.019287800126115053,-0.027541300668018888,-0.04902932818555117,-0.06486309032533522,-0.009525531011281944,-0.019511799365951897,-0.009745874656486747,0.03010167589003239,-0.020615132205248445,-0.03504091030367551,-0.0672403925083423,-0.029579375480262442,0.033018582979783086,0.027330938354633967,-0.006134047233797568,9.120527990144275e-06,0.04864653549226109,-0.04242880496297585,0.013001989259001881,-0.023532097904304262,-0.010231150652465429,0.020095047002850554,-0.028495571550743354,0.009782008451603236,-0.0348174810856004,-0.011356806057378401,-0.0033425655243715467,-0.022190254011626942,0.05322203819095753,0.010501182204718454,-0.03542348872639162,0.019092243579413533,0.02483948100038497,-0.04882231054090998,-0.005782292731042089,-0.0021306346300272697,-0.01722218665690681,0.023915444581467403,0.00745426151499309,0.00466093337644054,-0.00919537929388363,0.014973300207370732,-0.040188119972361935,-0.012426030824083202,0.007160874249599771,-0.019538375079459228,0.022606524464369677,0.033178091419869014,0.016652166730646702,0.023199268875701177,-0.004493633397347827,-0.006497842082009707,0.048545850038189994,-0.037828718109936196,-0.03510642116596951,0.0036373519342799508,-0.018762400368951233,-0.08119800410192109,-0.015411719060180434,-0.006473088493390714,0.01142508598856046,0.04224185228521811,0.06573581800849873,0.023838408879395718,-0.05464299968514219,-0.053052963545478254,0.00012142225097442651,-0.03396730849409176,0.008067149127234082,0.0007312013992454881,0.07170698546473436
D516,0.04267299571656637,-0.01369711791753205,0.002734808227410988,0.007960417698805998,-0.01582505647181132,-0.0296906822839257,-0.02247359139538472,-0.0027316595768531087,-0.011950100899525685,0.004249306403293244,0.016510053196395917,-0.010657815782815598,-0.003682268030480314,-0.005203486984789861,0.04488155509737996,-0.0379674726484887,-0.03240067900361567,0.04928362560897179,0.0003616604300768541,-0.030915912234725253,0.03985857841923282,0.026959559269328408,0.017429590024649652,-0.024130861411287757,-0.019066656688844667,-0.026728472813734225,-0.030164708455794068,-0.002149426946805314,-0.039262106673522146,0.006670259287580451,-0.011002928559057025,0.005314033175293659,-0.029592600467153868,0.041544269494995664,-0.008422250566792442,0.06091380670298183,-0.058507913277776206,0.07735812793433902,0.045327733389380016,-0.05958322160353347,0.0009486267854624409,0.012094829296968628,0.02818613697337012,-0.0339504306596369,-0.0028373126069771264,-0.041545547809863276,-0.016896214141570692,-0.05959571939869775,0.013655358411152514,0.03954300226996331,-0.06081421805655097,0.01914667230958364,0.023317011178199877,0.019619339692728353,0.03597059550123084,-0.01742447346919203,0.00089241225267098,-0.06052943429696998,0.020101540194066916,0.03545872455414707,-0.03389403496176423,-0.030937670679697594,0.05213711871382648,-0.0025777439284115087,0.04168031295518456,0.0318202838860814,0.009335151789861225,-0.01451947910906915,-0.025911588185737595,-0.060644739229918726,-0.04196150592666613,0.022237731770210566,-0.055510798183632803,-0.013502559100537295,-0.009069601578104186,0.003619813195183229,-0.019971135343826378,0.0006780871287456055,-0.011220292994118699,-0.002840672094884294,0.07753797109599925,-0.015756253143496553,-0.06560859737778216,-0.04906621075999791,-0.021792603111680468,-0.012647626455404447,0.044514410438102295,-0.01608316046191818,0.02349045992258327,-0.03285228530904331,-0.018949552007921443,-0.03525816038094506,-0.023904986121711016,0.006739535774529574
D517,0.03773923438862388,-0.008916409838891536,-0.0037617453215070115,-0.004806495291724575,-0.0034412368868519307,-0.020293846488477645,-0.01604755036806566,0.009131826305781745,-0.010639530052362393,-0.00041405942678195037,0.016216665263818143,-0.004208198351405606,0.012824751297647524,-0.0021686131108832165,0.03788152836061075,-0.017023713622261155,0.009875597274442458,-0.0025964600068401917,-0.000889085609897422,0.010404270724512391,0.026708537002150586,-0.021520096851349382,2.098792080587695e-05,-0.004239037761958683,-0.01109188455109235,-0.010677762389098594,-0.026767855945582588,-0.025131715271375362,-0.03566677938459046,0.018601463873620182,-0.013666344487063931,0.027497273394219226,-0.014076514572848434,0.011041789045320317,-0.020318064860964845,0.0179073965830996,-0.0017940195713445854,-0.022545980286199304,0.024213006191005776,0.03720335639578333,-0.0008413421336745776,0.04571374516933052,-0.0007624072623028198,0.0397433439807987,-0.04310841094724602,0.06081600519556747,-0.03016742171294827,0.0045077196205863725,0.02437654178488364,-0.008610045880069563,0.02669919467946307,-0.09577696262897269,-0.08408486575444339,-0.043378861524036465,-0.011338216214888812,0.021849254667207205,-0.005072537746418266,-0.058683119989278734,0.034769041535644564,-0.023026317540411147,-0.0048793177090741885,0.06616556942945524,-0.039119805983864255,0.011896695762684284,-0.047234337524467394,-0.041855244876157084,0.04551282329983181,0.02778571842283211,0.00809924966634243,0.018600343721468494,0.026172367509759376,-0.008955006684394026,-0.018600165278663695,-0.03829277303750389,0.05907438283286064,0.057745963185435914,-0.01316981869692307,-0.03559640747435048,-0.006462103970918758,-0.010121952578540816,0.012197826321407677,-0.005845251002613466,-0.05193528913305172,0.04505367082604675,-0.018186234557459418,-0.03785601703387434,-0.03785193907345054,0.02608882843219569,-0.015263319060456422,0.0117489612340145,-0.047237464265292455,0.03812234113646543,-0.017825698749033336,-0.01664238132415124
D518,0.03706979243048858,-0.007371000596005389,-0.006642387094611131,-0.010391506289917269,-0.00046139576020443485,-0.018375067774717896,-0.0089629880861011,0.022605490125215816,-0.00533632516637751,0.02182627684039366,0.0075821370814724565,-0.02443603799546899,0.004386680775386387,-0.022516222700729956,0.025217728364104595,-0.026092893454522533,0.013493938198024049,-0.0035878418134994423,0.010303282125751401,0.02302655409046211,0.005811931083693139,-0.02218087262857735,0.0033747173008373318,-0.004471657643971958,0.0022617718634431686,-0.0008193172786425326,0.009605397113887472,-0.018585577862178022,-0.00965548940834613,0.0033874911653093264,0.021258569431543535,0.028004703107617518,-0.0009889597261011455,-0.035685425499048615,-0.005076773117864853,0.015348100805790486,0.023934334980809355,-0.020895143517473687,0.00954481045556836,0.02751807562387916,-0.003327324182586483,-0.03997836108352516,0.0071591674596937615,0.0049256239278183764,0.01800953985887527,0.05192547990319079,0.011463587639585247,-0.016543746780735315,0.014816918903355045,-0.021475104531059237,0.0064439604062190795,0.007276141106626383,-0.035013106374478555,0.02151077720511311,-0.02612512946632364,-0.011018397758800237,-0.02479833613826969,-0.0012113638728860274,-0.015313474812385382,0.042792500008001194,-0.07519721822061085,-8.452775662724094e-05,0.03438916436986569,0.018706341340239255,-5.6104404753853226e-05,0.026244443799802116,0.028683988674429596,-0.0024307678990247404,0.03442705220976719,-0.006696105093155414,-0.0021115045591442033,-0.05912743981281142,0.09701412157001456,0.029422600841056964,-0.0064949551174704355,0.007954570067754,0.009775094751602466,-0.03131026746521262,-0.01676186474702554,-0.02505695468894742,0.02425292954212634,0.07024706495776949,0.0157847809980086,-0.0008631967905345598,-0.008114510775156125,-0.048328365498245436,-0.036531818924548175,-0.008390940598690853,-0.053258331866475536,0.012601365330800486,0.06747158358101037,-0.01463938176136389,0.025536225403941626,-0.04874690704082459
D519,0.031041833687912027,-0.005573126876021581,-0.003440571225010379,-0.01544549504020238,0.0016197495113681318,-0.01994209406197129,-0.006505150321566705,0.019980784151678838,-0.005825455770612357,0.01798114401232553,0.006373018387528695,-0.025034447428480433,0.005730418915809645,-0.02251898043193144,0.02610572229405443,-0.02575279502469354,0.010801286047377085,0.005067840979749971,0.01717168632648941,0.026337846938473,0.0031534795364095178,-0.012014469455525421,0.000540608414481231,-0.006072081183873078,0.026633087814291787,0.009895478104334651,0.011906175685851735,-0.018179988882237885,-0.0008128628511310104,0.0034984631823880242,0.023001405990170608,0.039033479712299826,-0.007963752478023334,-0.006425768454669772,0.006335603325628702,0.023958249224991637,-0.0006164392616025745,-0.004806198923435503,0.005129776803692865,0.006351386235725079,-0.009557106365780561,0.009628043152254072,0.022473355005810318,-0.005948894270728059,0.009101850544461068,0.04687741815081525,-0.019911654567485768,-0.014291303793377867,-0.028701405764172783,0.0002936885275931939,0.007717881351092394,-0.017938058200856203,-0.03326348355420933,0.005508500423525267,-0.022568962069384045,0.0143711604903318,0.009769540615887806,-0.04151769699249805,0.009477773498304929,0.016501124677347264,-0.011183731955409539,-0.018882252025916018,0.02669494498470738,-0.01732429458781572,-0.0150411443771583,-0.02765244521214594,-0.04576423805285212,0.048005900645335,-0.0013116538191578833,-0.0022619388909848655,0.00778302662493917,0.04813004272724571,0.000916674845307038,0.003960212694589798,-0.0177643906590534,-0.03292827650407942,-0.013661381628274582,0.02613030245785985,0.023048572450056055,0.050342801455459565,-0.03647429390996214,0.004869485068311704,0.04333723430596328,0.011943961714088779,-0.0015633973054839589,-0.011632170666211274,0.007204973616858817,0.002449048799110843,0.0015981051222908275,-0.03223643889133876,-0.0194769073492023,0.003685121309326879,-0.048419716419756925,0.025124701600504853
D520,0.03263925707569637,-0.006131248705212563,-0.002488818504268198,-0.014838629144581368,0.007023622669029722,-0.031131603561120803,-0.006347053724390161,0.012092033914484936,-0.008493129642178156,0.01372269155833088,0.013458901835074531,-0.01854979634883579,0.0011525794319569838,-0.017743474263599072,0.030240012715376907,-0.03562658880460172,0.010709507700954014,0.01279362150965955,0.023665307425478486,0.015429526876784913,-0.003548259587073531,-0.016810752802501733,0.004918944431938242,-0.013823192892413932,0.005559882120860515,0.021622637292721424,-0.0034116755093492827,-0.00017708019316074893,-0.004320738703958268,0.0029797171237561353,0.0037681989097930035,0.04435311347549237,-0.02018306537508144,-0.0013190228882389568,-0.02877270984986477,0.021642490112400305,-0.0011931844525216962,-0.002009059326606646,0.024443512517147308,0.012135330905634931,-0.018301336729440027,0.013940670582946915,0.003464473138513634,0.017014033835582455,0.007464032122162926,-0.007937677579740022,-0.02304026308725711,0.01328122547992856,-0.003366112489036944,0.017459624811680556,0.011582608772617083,0.020995532566123146,-0.010981110310260975,0.00475472775035426,-0.010211211317203463,0.010611154085774569,-0.04430608654106563,-0.03744020750554217,0.04513917223025484,-8.091072792522098e-05,-0.006890164375359473,0.008892379132527408,0.018081086173835643,-0.02236328594769408,-0.008149115692348028,0.03515920096643038,-0.015612955008542661,0.019337626160297088,0.017124939319274335,-0.01593568090627133,-0.03129980147357909,0.04013221298672744,-0.046117895836817795,-0.01580057573980103,0.023652150474517852,-0.01878462051416284,0.04656520831661621,-0.003381409522057926,0.02187500543862974,-0.017582538756341425,-0.04710097625410174,-0.013557762248972012,0.08647312919146005,0.03873707062608654,0.05179612506215549,-0.04265701584415662,0.026256784686883656,0.04627370347715544,0.002577963358687555,0.05126925576980071,-0.031091981878459376,-0.030564512096904306,0.02347989881533479,-0.002282096688604412
D521,0.02524977153585582,-0.0062947317697764306,-0.0024590963342557208,-0.011320603574876636,0.009647628007366757,-0.0225788320487924,-0.0006312899678948932,0.01629042414438986,-0.003972707218479452,0.01092108394313856,0.01095362531054015,-0.01587364510665145,0.016334270229522673,-0.01745088935390149,0.030154577017513336,-0.02521148872900437,0.005277426781397069,-0.0036422247649243854,-0.0014461862914363216,0.012946069723219236,0.007307241581368388,-0.028521481018614424,-0.0002637381542404309,-0.005597559394031651,0.013728576428582788,0.013567529128016212,0.002458355937731656,0.006421212583047375,-0.006232044542293266,0.019134536576924155,0.007035067252189437,0.03108834410518342,-0.008043846366094693,0.018854142741428666,-0.0036032866236232614,0.011741972601783526,0.002289095602487876,0.018827968404353676,0.027551274633198928,-0.030999868303172824,-0.007384217621097467,0.033293349160381645,0.030236048714933714,-0.0045755951148995794,-0.01762616562434896,0.0326415293014665,-0.032799387430112494,0.006412711046053884,-0.012926017705667507,-0.004472524781611032,0.009332673687540153,-0.01972156204308202,-0.019406216625445578,-0.008493767762867687,-0.014259207667195371,0.012635388350718101,0.0017342620087319287,-0.03934910248442141,0.055319766009109,-0.014255249820281138,-0.005916080698496039,0.01027774039936219,0.005739108847289247,-0.0014408873309993912,-0.03195061059993748,-0.021623374596304416,-0.02766767127305003,-0.018817508305637776,-0.037237470907471,-0.0380080911935658,-0.01538460638327859,-0.02076004471930126,-0.02711783164138315,0.040974391830324385,0.012135899135433609,-0.012023020147696364,-0.025539577081513457,-0.006483609828028647,0.023269255321106273,0.006550058747203457,-0.08705338977140512,-0.01319410434422182,0.009397585012952233,-0.03969596496072596,0.05058980984811039,0.010953223395232456,-0.0035920739945366183,-0.04411077568378064,-0.02170091854618679,0.032371076425407305,-0.014461278296924744,0.021145687339054822,-0.015760571586790482,-0.00260840316929421
D522,0.016543896055651767,-0.0035052226918445123,-0.002687445741500475,-0.011635954951277014,0.005383034605059177,-0.012185015515766206,0.0004936667434052152,0.011153740435256144,-0.006635430400637621,0.013381342616873284,0.007009619540153617,-0.014738222850041028,0.010046264563935071,-0.018246149396743586,0.01994539736803886,-0.01945738516714312,0.010667406982298218,-0.007263506414061011,0.010459877247783307,0.020691498381974184,0.0017479615441332954,-0.029456670270500987,-0.002409456915799642,-0.0024674004963492883,0.014252476376835103,0.016817980146539343,0.006355185819041717,-0.009807290219549293,0.005925272997632687,0.015583368026562227,0.009202277461897156,0.022162745695170478,-0.011424818826332043,-0.0065531166121365865,0.009802757874019253,0.0016759494729651813,0.002919956146067987,-0.0024477198458158593,0.027459920512101818,0.007396670780445747,-0.005735292561397393,0.030057230102656953,0.010231798603068654,-0.019998285797636448,0.001698614964757612,0.024454507491854405,-0.01647003777481104,0.003880412649856648,-0.014872560736248158,-0.020026041390221842,0.014385682756585822,-0.029665671656603866,-0.019634213092208187,-0.009453499945063407,0.0010752619317171011,0.01740722630033801,0.002770699574631167,-0.04015174616896669,0.0367750283244569,-0.012763394481662825,-0.0029880618369109843,-0.007538131613387568,-0.007100582288934955,-0.015958862164826018,-0.017036490702448115,-0.007226719949690453,-0.03004001686710655,0.007499306265850385,-0.01650748102787371,-0.007529410132241865,-0.02070647912242412,-0.0006708124655894,-0.017327106315182233,0.00802915742083881,0.01786847767674172,-0.007704254201575771,0.006708659263983537,-0.015642098830297692,-0.0005937081170208068,-0.003675360387969246,-0.020049397492726953,-0.021905357477451568,0.02383071907105347,-0.04141340507203154,0.03898669363447413,0.004193291383652194,0.01504453594290002,-0.008718473794613903,-0.008673672351911283,0.0023035102684102705,-0.027591591197271535,-0.016090400365594032,-0.0017986399068982677,0.009073870386401941
D523,0.0016100430367191523,-0.0002720884899193741,0.011544349700369147,-0.005510671420044235,-0.0030883127509137333,0.008112823171807323,0.020396846411045614,0.009114917666806286,0.02679121538400688,0.0021607629264823337,-0.00978650379211127,0.006265629146915612,-0.0009066426122653476,-0.0007151123653515989,0.03354361134466029,0.017261466961845984,0.0031604679884879804,0.012620301335133186,-0.023703347943260795,0.0030063253048488725,0.006575966354544528,-0.013972988386337197,0.03272655454028112,-0.0028045992873517948,0.02542724644514416,0.019695053696026112,-0.0034411316682427407,0.03739847529196515,-0.007285956143457888,-0.020488392065177167,-0.003353063613576065,-0.030918505754128054,0.07270998177420704,-0.022942748628822757,0.026956212004093587,0.002036250417609931,0.008476706389458449,-0.03368296263522623,0.00833798887443061,-0.014093866709484319,-0.018912663284960905,0.021847400260694677,-0.03384554328440838,-0.008428260025317585,-0.046781939559307865,-0.06873587750464134,-0.006280785599338439,-0.00575981346059666,0.01810771912399643,-0.05066055085038983,-0.07711608202842364,0.04630143931776888,-0.06818038833470616,-0.10913064855137908,0.031148966006847578,-0.025552012325436246,0.089950059716425,-0.018706121761804535,-0.007909910618132367,-0.026295825834702732,-0.0432690788152204,-0.012868817795748397,-0.012185108098255815,0.050836393233134256,0.01772537721936163,0.13887806173949413,0.11391106272467165,0.03050935496439207,-0.08926725557728918,-0.06137795088196668,-0.03284636217186084,-0.003064225208750249,-0.029210044355813404,-0.0311426438570846,0.040792169709769385,-0.0010859988319697287,0.09590700521446621,0.11470564711104708,-0.04286516709963228,0.016663604743450043,-0.03041789217834204,0.05364747386363841,0.09728258421844775,0.07192329534398403,-0.009249900097009704,0.11313917469832344,-0.0058052511953799475,0.11894770822267714,0.025716703649291576,-0.12161971746849072,-0.06358012001605558,-0.0020979980124296834,0.015539608789120855,-0.0631410362719254
D524,0.030984525729350128,-0.025642794263503473,0.00037925934370969353,-0.004819377069810626,0.04594063137147007,0.010391911614872504,0.016588060156978442,0.03044298262380996,0.028366732105335163,0.05596526928456147,-0.014842553943611867,-0.046579694894033505,0.037589927284694284,-4.736366207282008e-05,-0.004890057545001007,-0.049896524225707305,0.017111612274194315,-0.015043893211565133,-0.006717623906858472,-0.027574289283573153,-0.00835965997128817,-0.02656202261276418,0.002526474549619186,0.010119354468791867,-0.01172197751333081,0.038865908479126486,0.030858970339201014,0.05547281607766319,-0.014023279670808091,-0.010914868260666082,0.06100158066491198,-0.031157626750412316,0.05455136406775861,0.016221101637158775,0.04456847240255277,-0.04880592599922662,0.030920057062698438,-0.027181936408961754,0.04731138746000434,-0.09203724087169213,0.01088138035615039,-0.06779188858908744,-0.0657918845625269,0.02027655364054609,0.008875670970055288,-0.07157603322473657,-0.02643631942885847,0.06816134528616648,0.05882944323449585,0.024307170155758315,-0.06300583989360574,0.058537168180961816,-0.0128941076595248,0.012303021850912206,-0.01916123061258455,-0.019630251503652104,0.06004988553946056,0.025713091632509122,-0.047675451119536874,-0.03869783210764027,-0.026735569488893607,-0.028976522638381505,-0.08092287879256764,-0.0376636581133387,0.006266850333899933,-0.03552228188189234,-0.045540733726782155,0.007098555407217289,0.013008033114959166,0.05162915297810354,0.014332769255346798,-0.04800123210646366,-0.08192499985874117,-0.07787067044371167,0.030183640423414315,0.04485616671850999,0.04064046320205582,0.06763909668098307,-0.06452445052881521,-0.01917695667805379,0.05743849521546079,0.02870889633534571,0.0163082434823271,-0.014019472705048604,0.0006636584708347628,-0.05856405044001111,0.04004956393899794,0.013899256456262,-0.00653506880275556,0.002653167710498167,-0.01713321561059084,-0.02828822141146471,0.013454510531566453,-0.014792739562258263
