feature,is_binary,zero_fraction
D1513,True,0.9698747000799787
D1514,True,0.9824046920821115
D1515,True,0.9877366035723807
D1516,True,0.9869368168488403
D1517,True,0.9752066115702479
D1518,True,0.9789389496134364
D1519,True,0.977605971740869
D1520,True,0.9845374566782191
D1521,True,0.9869368168488403
D1522,True,0.989069581444948
D1523,True,0.981604905358571
D1524,True,0.9778725673153825
D1525,True,0.9861370301253
D1526,True,0.9864036256998134
D1527,True,0.9810717142095441
D1528,True,0.9840042655291922
D1529,True,0.9866702212743268
D1530,True,0.9872034124233537
D1531,True,0.9792055451879499
D1532,True,0.9800053319114903
D1533,True,0.9797387363369768
D1534,True,0.9736070381231672
D1535,True,0.9789389496134364
D1536,True,0.9680085310583845
D1537,True,0.9848040522527326
D1538,True,0.9837376699546787
D1539,True,0.9853372434017595
D1540,True,0.9848040522527326
D1541,True,0.9874700079978672
D1542,True,0.9866702212743268
D1543,True,0.9653425753132499
D1544,True,0.985603838976273
D1545,True,0.9802719274860038
D1546,True,0.9845374566782191
D1547,True,0.9834710743801653
D1548,True,0.9733404425486537
D1549,True,0.9872034124233537
D1550,True,0.9850706478272461
D1551,True,0.974673420421221
D1552,True,0.9749400159957344
D1553,True,0.9861370301253
D1554,True,0.981604905358571
D1555,True,0.9872034124233537
D1556,True,0.9741402292721941
D1557,True,0.9893361770194615
D1558,True,0.985603838976273
D1559,True,0.9730738469741402
D1560,True,0.9885363902959211
D1561,True,0.9768061850173287
D1562,True,0.9741402292721941
D1563,True,0.9848040522527326
D1564,True,0.9842708611037057
D1565,True,0.9605438549720074
D1566,True,0.981604905358571
D1567,True,0.9802719274860038
D1568,True,0.9874700079978672
D1569,True,0.9813383097840576
D1570,True,0.9896027725939749
D1571,True,0.9866702212743268
D1572,True,0.9869368168488403
D1573,True,0.9872034124233537
D1574,True,0.9728072513996268
D1575,True,0.9872034124233537
D1576,True,0.985603838976273
D1577,True,0.9845374566782191
D1578,True,0.9837376699546787
D1579,True,0.9768061850173287
D1580,True,0.977605971740869
D1581,True,0.9874700079978672
D1582,True,0.9826712876566249
D1583,True,0.9792055451879499
D1584,True,0.9834710743801653
D1585,True,0.9794721407624634
D1586,True,0.9850706478272461
D1587,True,0.9730738469741402
D1588,True,0.9840042655291922
D1589,True,0.9842708611037057
D1590,True,0.9773393761663557
D1591,True,0.9869368168488403
D1592,True,0.9858704345507865
D1593,True,0.9770727805918422
D1594,True,0.9714742735270594
D1595,True,0.9850706478272461
D1596,True,0.9626766195681151
D1598,True,0.978139162889896
D1599,True,0.9826712876566249
D1600,True,0.9885363902959211
D1601,True,0.982138096507598
D1602,True,0.9706744868035191
D1603,True,0.9752066115702479
D1604,True,0.9840042655291922
D1605,True,0.9701412956544921
D1606,True,0.9858704345507865
D1607,True,0.9741402292721941
D1608,True,0.9770727805918422
D1609,True,0.9792055451879499
D1610,True,0.9805385230605171
D1611,True,0.9818715009330845
D1612,True,0.9808051186350306
D1613,True,0.9853372434017595
D1614,True,0.9632098107171421
D1615,True,0.989069581444948
D1616,True,0.9848040522527326
D1617,True,0.9888029858704346
D1618,True,0.982138096507598
D1619,True,0.9792055451879499
D1620,True,0.981604905358571
D1621,True,0.9896027725939749
D1622,True,0.9704078912290056
D1623,True,0.9682751266328979
D1624,True,0.9824046920821115
D1625,True,0.9864036256998134
D1626,True,0.9864036256998134
D1627,True,0.9770727805918422
D1628,True,0.9861370301253
D1629,True,0.9866702212743268
D1630,True,0.9845374566782191
D1631,True,0.985603838976273
D1632,True,0.9882697947214076
D1633,True,0.9861370301253
D1634,True,0.9792055451879499
D1635,True,0.989069581444948
D1636,True,0.9810717142095441
D1637,True,0.9837376699546787
D1638,True,0.9869368168488403
D1639,True,0.9872034124233537
D1640,True,0.9805385230605171
D1641,True,0.9792055451879499
D1642,True,0.9845374566782191
D1643,True,0.9837376699546787
D1644,True,0.9784057584644095
D1645,True,0.9810717142095441
D1646,True,0.9853372434017595
D1647,True,0.9888029858704346
D1648,True,0.9789389496134364
D1649,True,0.9877366035723807
D1650,True,0.9845374566782191
D1651,True,0.9842708611037057
D1652,True,0.981604905358571
D1653,True,0.9778725673153825
D1654,True,0.978139162889896
D1655,True,0.9885363902959211
D1656,True,0.9709410823780326
D1657,True,0.981604905358571
D1658,True,0.9869368168488403
D1659,True,0.981604905358571
D1660,True,0.9874700079978672
D1661,True,0.9778725673153825
D1662,True,0.9848040522527326
D1663,True,0.9880031991468942
D1664,True,0.9845374566782191
D1665,True,0.9770727805918422
D1666,True,0.9874700079978672
D1667,True,0.989069581444948
D1668,True,0.978139162889896
D1669,True,0.9808051186350306
D1670,True,0.9896027725939749
D1671,True,0.9896027725939749
D1672,True,0.9834710743801653
D1673,True,0.9850706478272461
D1674,True,0.9829378832311384
D1675,True,0.9842708611037057
D1676,True,0.9778725673153825
D1677,True,0.9709410823780326
D1678,True,0.9842708611037057
D1679,True,0.9837376699546787
D1680,True,0.9880031991468942
D1681,True,0.9829378832311384
D1682,True,0.9829378832311384
D1683,True,0.9877366035723807
D1684,True,0.9768061850173287
D1685,True,0.9896027725939749
D1686,True,0.9829378832311384
D1687,True,0.9882697947214076
D1688,True,0.9877366035723807
D1689,True,0.9850706478272461
D1690,True,0.9640095974406825
D1691,True,0.981604905358571
D1692,True,0.9872034124233537
D1693,True,0.9808051186350306
D1694,True,0.9872034124233537
D1695,True,0.9832044788056519
D1696,True,0.9829378832311384
D1697,True,0.9872034124233537
D1698,True,0.9786723540389229
D1699,True,0.9736070381231672
D1700,True,0.9701412956544921
D1701,True,0.9880031991468942
D1702,True,0.9738736336976807
D1703,True,0.9768061850173287
D1704,True,0.9869368168488403
D1705,True,0.9808051186350306
D1706,True,0.9840042655291922
D1707,True,0.9885363902959211
D1709,True,0.9837376699546787
D1710,True,0.9808051186350306
D1711,True,0.9858704345507865
D1712,True,0.9864036256998134
D1713,True,0.9829378832311384
D1714,True,0.9853372434017595
D1715,True,0.981604905358571
D1716,True,0.9706744868035191
D1717,True,0.9784057584644095
D1718,True,0.9842708611037057
D1719,True,0.9893361770194615
D1720,True,0.9826712876566249
D1721,True,0.989069581444948
D1722,True,0.9882697947214076
D1723,True,0.9842708611037057
D1724,True,0.9805385230605171
D1725,True,0.9840042655291922
D1726,True,0.985603838976273
D1727,True,0.9824046920821115
D1728,True,0.9709410823780326
D1729,True,0.9832044788056519
D1730,True,0.9864036256998134
D1731,True,0.978139162889896
D1732,True,0.9842708611037057
D1733,True,0.9725406558251133
D1734,True,0.9749400159957344
D1735,True,0.9850706478272461
D1736,True,0.9850706478272461
D1737,True,0.9826712876566249
D1738,True,0.9858704345507865
D1739,True,0.9594774726739536
D1740,True,0.9882697947214076
D1741,True,0.9805385230605171
D1742,True,0.9869368168488403
D1743,True,0.9848040522527326
D1744,True,0.9653425753132499
D1745,True,0.9880031991468942
D1746,True,0.9861370301253
D1747,True,0.9829378832311384
D1748,True,0.9893361770194615
D1749,True,0.9645427885897094
D1750,True,0.9866702212743268
D1751,True,0.981604905358571
D1752,True,0.9725406558251133
D1753,True,0.9850706478272461
D1754,True,0.985603838976273
D1755,True,0.9752066115702479
D1756,True,0.9888029858704346
D1757,True,0.971207677952546
D1758,True,0.9874700079978672
D1759,True,0.9789389496134364
D1760,True,0.9872034124233537
D1761,True,0.9714742735270594
D1762,True,0.9832044788056519
D1763,True,0.985603838976273
D1764,True,0.9701412956544921
D1765,True,0.9800053319114903
D1766,True,0.9818715009330845
D1767,True,0.9730738469741402
D1768,True,0.9853372434017595
D1769,True,0.9861370301253
D1770,True,0.978139162889896
D1771,True,0.9848040522527326
D1772,True,0.9832044788056519
D1773,True,0.9877366035723807
D1774,True,0.9882697947214076
D1775,True,0.9797387363369768
D1776,True,0.9888029858704346
