plot_position,feature,feature_index,is_binary,feature_type,mean,std,variance,zero_fraction,nonzero_fraction,one_fraction,n_unique,is_sparse,column_cluster
342,D1655,1402,True,binary,0.0114636097040789,0.1064527846354028,0.0113321953566314,0.9885363902959212,0.0114636097040789,0.0114636097040789,2,True,1
343,D1707,1454,True,binary,0.0114636097040789,0.1064527846354028,0.0113321953566314,0.9885363902959212,0.0114636097040789,0.0114636097040789,2,True,1
344,D1485,1234,True,binary,0.0111970141295654,0.1052218656180727,0.0110716410041477,0.9888029858704346,0.0111970141295654,0.0111970141295654,2,True,1
345,D1617,1364,True,binary,0.0111970141295654,0.1052218656180727,0.0110716410041477,0.9888029858704346,0.0111970141295654,0.0111970141295654,2,True,1
346,D1647,1394,True,binary,0.0111970141295654,0.1052218656180727,0.0110716410041477,0.9888029858704346,0.0111970141295654,0.0111970141295654,2,True,1
347,D1756,1502,True,binary,0.0111970141295654,0.1052218656180727,0.0110716410041477,0.9888029858704346,0.0111970141295654,0.0111970141295654,2,True,1
348,D1776,1522,True,binary,0.0111970141295654,0.1052218656180727,0.0110716410041477,0.9888029858704346,0.0111970141295654,0.0111970141295654,2,True,1
349,D1490,1238,True,binary,0.0109304185550519,0.103975691896055,0.0108109445052633,0.989069581444948,0.0109304185550519,0.0109304185550519,2,True,1
350,D1522,1270,True,binary,0.0109304185550519,0.103975691896055,0.0108109445052633,0.989069581444948,0.0109304185550519,0.0109304185550519,2,True,1
351,D1615,1362,True,binary,0.0109304185550519,0.103975691896055,0.0108109445052633,0.989069581444948,0.0109304185550519,0.0109304185550519,2,True,1
352,D1635,1382,True,binary,0.0109304185550519,0.103975691896055,0.0108109445052633,0.989069581444948,0.0109304185550519,0.0109304185550519,2,True,1
353,D1667,1414,True,binary,0.0109304185550519,0.103975691896055,0.0108109445052633,0.989069581444948,0.0109304185550519,0.0109304185550519,2,True,1
354,D1721,1467,True,binary,0.0109304185550519,0.103975691896055,0.0108109445052633,0.989069581444948,0.0109304185550519,0.0109304185550519,2,True,1
355,D1557,1305,True,binary,0.0106638229805385,0.1027137082378893,0.0105501058599782,0.9893361770194616,0.0106638229805385,0.0106638229805385,2,True,1
356,D1719,1465,True,binary,0.0106638229805385,0.1027137082378893,0.0105501058599782,0.9893361770194616,0.0106638229805385,0.0106638229805385,2,True,1
357,D1748,1494,True,binary,0.0106638229805385,0.1027137082378893,0.0105501058599782,0.9893361770194616,0.0106638229805385,0.0106638229805385,2,True,1
358,D1570,1318,True,binary,0.010397227406025,0.1014353245585208,0.0102891250682924,0.9896027725939748,0.010397227406025,0.010397227406025,2,True,1
359,D1621,1368,True,binary,0.010397227406025,0.1014353245585208,0.0102891250682924,0.9896027725939748,0.010397227406025,0.010397227406025,2,True,1
360,D1670,1417,True,binary,0.010397227406025,0.1014353245585208,0.0102891250682924,0.9896027725939748,0.010397227406025,0.010397227406025,2,True,1
361,D1671,1418,True,binary,0.010397227406025,0.1014353245585208,0.0102891250682924,0.9896027725939748,0.010397227406025,0.010397227406025,2,True,1
362,D1685,1432,True,binary,0.010397227406025,0.1014353245585208,0.0102891250682924,0.9896027725939748,0.010397227406025,0.010397227406025,2,True,1
363,D186,180,False,numeric,0.0813912266606238,0.0847025516847953,0.0071745222619154,0.0,1.0,0.0002665955745134,190,False,1
364,D233,223,False,numeric,0.016934987927486,0.0408524441011541,0.0016689221890379,0.0,1.0,0.0002665955745134,93,False,1
365,D221,213,False,numeric,0.051772729309784,0.0998873560864096,0.0099774839059331,0.0002665955745134,0.9997334044254864,0.0002665955745134,109,False,1
366,D101,99,False,numeric,0.0818253804372167,0.1185749592208528,0.0140600209542269,0.0005331911490269,0.999466808850973,0.0005331911490269,447,False,1
367,D21,20,False,numeric,0.012048941516129,0.0156238915222322,0.0002441059862984,0.0007997867235403,0.9992002132764596,0.0,1033,False,1
368,D95,93,False,numeric,0.0032978380301253,0.0231986283169855,0.0005381763557896,0.0007997867235403,0.9992002132764596,0.0,1333,False,1
369,D20,19,False,numeric,0.0820160651167688,0.078929714617436,0.0062298998495898,0.0111970141295654,0.9888029858704346,0.0,1531,False,1
370,D950,700,False,numeric,0.0926209658392428,0.0772057930225109,0.0059607344762347,0.0306584910690482,0.9693415089309516,0.0002665955745134,23,False,1
371,D84,82,False,numeric,0.0671456145945081,0.0649766322609635,0.0042219627399764,0.0415889096241002,0.9584110903758998,0.0002665955745134,1347,False,1
372,D86,84,False,numeric,0.0514530672458011,0.0557199380083452,0.0031047114916538,0.0479872034124233,0.9520127965875766,0.0,1293,False,1
373,D69,68,False,numeric,0.0817440786491602,0.0682373525989798,0.0046563362897174,0.0738469741402292,0.9261530258597708,0.0,989,False,1
374,D38,37,False,numeric,0.0873397380109304,0.0753724082554054,0.0056809999262195,0.119168221807518,0.880831778192482,0.0002665955745134,647,False,1
375,D76,74,False,numeric,0.0707955631079712,0.07334118239153,0.0053789290345876,0.1354305518528392,0.8645694481471607,0.0,475,False,1
376,D505,402,False,numeric,0.0742881204153559,0.077602862509649,0.0060222042696914,0.1399626766195681,0.8600373233804319,0.0,43,False,1
377,D78,76,False,numeric,0.0310414844337509,0.0499976381654867,0.0024997638221269,0.1636896827512663,0.8363103172487337,0.0002665955745134,46,False,1
378,D128,126,False,numeric,0.0839796143004532,0.0739137445363966,0.0054632416313917,0.1772860570514529,0.822713942948547,0.0002665955745134,20,False,1
379,D1,0,False,numeric,0.0769479249805385,0.0799781671124075,0.0063965072146601,0.1783524393495068,0.8216475606504932,0.0002665955745134,24,False,1
380,D947,697,False,numeric,0.0733121000378565,0.0892530054969083,0.0079660989902311,0.2210077312716609,0.7789922687283392,0.0002665955745134,31,False,1
381,D504,401,False,numeric,0.070127653754732,0.0796345629113911,0.0063416636100883,0.2218075179952013,0.7781924820047987,0.0002665955745134,31,False,1
382,D65,64,False,numeric,0.0539107997016795,0.0697848672174598,0.0048699276925584,0.2348707011463609,0.765129298853639,0.0,513,False,1
383,D479,387,False,numeric,0.0692527859050919,0.0728413034909898,0.0053058554942664,0.2476672887230072,0.7523327112769927,0.0,22,False,1
384,D54,53,False,numeric,0.0549665033404425,0.0747682716163193,0.0055902944404917,0.2921887496667555,0.7078112503332444,0.0,461,False,1
385,D927,680,False,numeric,0.0804757764358837,0.09445976039171,0.0089226463332592,0.302852572647294,0.697147427352706,0.0002665955745134,32,False,1
386,D926,679,False,numeric,0.0516062383364436,0.0661267967081022,0.0043727532428746,0.3263129832044788,0.6736870167955212,0.0,24,False,1
387,D49,48,False,numeric,0.0595231381245001,0.0701138667146835,0.0049159543056844,0.3308451079712077,0.6691548920287923,0.0,345,False,1
388,D137,135,False,numeric,0.0839942681951479,0.0904172355992267,0.008175276493406,0.3324446814182885,0.6675553185817116,0.0,14,False,1
389,D44,43,False,numeric,0.0527831168184484,0.0773340045459425,0.0059805482591118,0.3396427619301519,0.660357238069848,0.0,200,False,1
390,D80,78,False,numeric,0.0325482554948013,0.0691523604224251,0.0047820489519929,0.3431085043988269,0.656891495601173,0.0002665955745134,1379,False,1
391,D71,70,False,numeric,0.0748013021604905,0.0860893120814698,0.0074113696546607,0.3444414822713943,0.6555585177286057,0.0002665955745134,213,False,1
392,D92,90,False,numeric,0.0654606210746467,0.0707084847924113,0.0049996898216386,0.3460410557184751,0.6539589442815249,0.0,13,False,1
393,D151,149,False,numeric,0.0622849868320447,0.0813613092358361,0.0066196626405693,0.3471074380165289,0.6528925619834711,0.0002665955745134,27,False,1
394,D12,11,False,numeric,0.0795287923220474,0.0863353262604498,0.0074537885604983,0.3484404158890962,0.6515595841109038,0.0002665955745134,12,False,1
395,D512,404,False,numeric,0.0878729938896294,0.0991203728950099,0.0098248483228458,0.3564382831245001,0.6435617168754999,0.0002665955745134,15,False,1
396,D802,610,False,numeric,0.0516528925619834,0.0728732992681946,0.0053105177462318,0.3607038123167155,0.6392961876832844,0.0,28,False,1
397,D62,61,False,numeric,0.0704394784134897,0.0874630571241429,0.007649786361501,0.3617701946147694,0.6382298053852306,0.0002665955745134,149,False,1
398,D143,141,False,numeric,0.0558300269277525,0.0731389905705829,0.0053493119416838,0.3705678485737136,0.6294321514262863,0.0002665955745134,21,False,1
399,D3,2,False,numeric,0.0681418288456411,0.0784037437881875,0.0061471470400037,0.3750999733404425,0.6249000266595575,0.0,15,False,1
400,D43,42,False,numeric,0.0749592340538523,0.0979510794049716,0.009594413956599,0.3772327379365502,0.6227672620634498,0.0002665955745134,156,False,1
401,D93,91,False,numeric,0.0488891952612636,0.0581603140181639,0.0033826221266914,0.3950946414289523,0.6049053585710478,0.0,15,False,1
402,D68,67,False,numeric,0.0511271673633697,0.0744049386368371,0.0055360948935514,0.400159957344708,0.5998400426552919,0.0,382,False,1
403,D739,565,False,numeric,0.0733912799008264,0.0943335551149107,0.0088988196206179,0.4030925086643562,0.5969074913356438,0.0,32,False,1
404,D66,65,False,numeric,0.0472378375198613,0.069121929213914,0.0047778410982533,0.4129565449213543,0.5870434550786457,0.0,273,False,1
405,D63,62,False,numeric,0.0517361494062916,0.0736894467778816,0.0054301345664302,0.4182884564116235,0.5817115435883764,0.0,322,False,1
406,D167,165,False,numeric,0.0760957632306051,0.0880223821611878,0.0077479397613301,0.418555051986137,0.5814449480138629,0.0002665955745134,11,False,1
407,D22,21,False,numeric,0.0453682466155691,0.060147939477783,0.003617774623423,0.4238869634764063,0.5761130365235937,0.0,17,False,1
408,D53,52,False,numeric,0.043350912191149,0.062846711351331,0.0039497091276775,0.4356171687549987,0.5643828312450013,0.0,202,False,1
409,D57,56,False,numeric,0.0481075051916822,0.0855273012090601,0.0073149192521053,0.440415889096241,0.559584110903759,0.0,108,False,1
410,D660,512,False,numeric,0.0677674296065049,0.0961631259706519,0.0092473467964474,0.4649426819514796,0.5350573180485204,0.0002665955745134,24,False,1
411,D173,170,False,numeric,0.0680349517195414,0.094326396885956,0.0088974691494868,0.4660090642495335,0.5339909357504665,0.0,1435,False,1
412,D925,678,False,numeric,0.0559061337248733,0.0811753164728858,0.0065894320044731,0.4662756598240469,0.533724340175953,0.0002665955745134,21,False,1
413,D159,157,False,numeric,0.0315285584065582,0.0407374893385746,0.0016595430376104,0.4668088509730738,0.5331911490269261,0.0,13,False,1
414,D55,54,False,numeric,0.0489493448344441,0.0768919349749723,0.0059123696641953,0.469208211143695,0.530791788856305,0.0,356,False,1
415,D64,63,False,numeric,0.0642008515209277,0.0973436833965696,0.0094757926972115,0.469208211143695,0.530791788856305,0.0002665955745134,307,False,1
416,D56,55,False,numeric,0.0817522954254865,0.1070614938378096,0.0114621634627833,0.4702745934417489,0.5297254065582512,0.0,254,False,1
417,D806,612,False,numeric,0.0642017636728872,0.0781479883104559,0.0061071080769711,0.4780058651026393,0.5219941348973607,0.0002665955745134,10,False,1
418,D33,32,False,numeric,0.0583771598461743,0.0863198533993321,0.0074511170908821,0.4788056518261797,0.5211943481738203,0.0,387,False,1
419,D158,156,False,numeric,0.0517273260391895,0.0912359461318492,0.0083239978665737,0.4878699013596374,0.5121300986403625,0.0005331911490269,36,False,1
420,D135,133,False,numeric,0.0645505670650493,0.1006350555801876,0.0101274144116274,0.5275926419621434,0.4724073580378565,0.0002665955745134,13,False,1
421,D740,566,False,numeric,0.0428062916560917,0.0711113161213559,0.0050568192805114,0.5286590242601973,0.4713409757398027,0.0,25,False,1
422,D441,351,False,numeric,0.0312769928019194,0.0528237140173898,0.0027903447625909,0.5539856038389763,0.4460143961610237,0.0002665955745134,12,False,1
423,D58,57,False,numeric,0.0516725573556385,0.0953771317200109,0.0090967972551363,0.5611836843508398,0.4388163156491602,0.0002665955745134,268,False,1
424,D513,405,False,numeric,0.0338737492279392,0.0604996241290514,0.0036602045197565,0.5625166622234071,0.4374833377765929,0.0002665955745134,13,False,1
425,D458,367,False,numeric,0.0560917088776326,0.0928506804186763,0.0086212488542111,0.5673153825646494,0.4326846174353506,0.0,17,False,1
426,D35,34,False,numeric,0.0480062418675019,0.078501197036606,0.00616243793618,0.5675819781391629,0.4324180218608371,0.0,121,False,1
427,D161,159,False,numeric,0.0475039989336177,0.075378233926187,0.0056818781498309,0.5793121834177553,0.4206878165822447,0.0,12,False,1
428,D672,522,False,numeric,0.0559031115697147,0.0931540142844031,0.0086776703772987,0.5891762196747534,0.4108237803252466,0.0,12,False,1
429,D741,567,False,numeric,0.0304965910543854,0.0583278156089381,0.0034021340737102,0.5987736603572381,0.4012263396427619,0.0,25,False,1
430,D607,481,False,numeric,0.0535418593257797,0.0858280337051275,0.0073664513696885,0.6011730205278593,0.3988269794721407,0.0,10,False,1
431,D661,513,False,numeric,0.0595139574977339,0.1108272467114092,0.0122826786136315,0.643028525726473,0.356971474273527,0.0002665955745134,20,False,1
432,D36,35,False,numeric,0.0599536029717408,0.1020693498067504,0.0104181521699727,0.6502266062383364,0.3497733937616635,0.0007997867235403,72,False,1
433,D622,492,False,numeric,0.0427639226390295,0.0745866601131065,0.005563169866828,0.6507597973873633,0.3492402026126366,0.0,12,False,1
434,D34,33,False,numeric,0.0255288888485737,0.0483095259320594,0.0023338102957803,0.6520927752599307,0.3479072247400693,0.0,161,False,1
435,D155,153,False,numeric,0.0359070992964542,0.0681565516394908,0.0046453155313865,0.6523593708344442,0.3476406291655558,0.0,14,False,1
436,D149,147,False,numeric,0.0264815217979205,0.0566023717973329,0.0032038284930835,0.653425753132498,0.346574246867502,0.0002665955745134,20,False,1
437,D60,59,False,numeric,0.0278741890229272,0.0696279256975009,0.0048480480369367,0.6614236203679019,0.3385763796320981,0.0,90,False,1
438,D807,613,False,numeric,0.0662490002665955,0.1162882630633888,0.0135229601262999,0.6680885097307385,0.3319114902692615,0.0007997867235403,8,False,1
439,D373,304,False,numeric,0.0628165822447347,0.1129326808538957,0.0127537904048478,0.6816848840309251,0.3183151159690749,0.0005331911490269,9,False,1
440,D762,584,False,numeric,0.0380048165137296,0.0692217326428605,0.0047916482700796,0.6856838176486271,0.314316182351373,0.0002665955745134,8,False,1
441,D160,158,False,numeric,0.0257695281295654,0.0641199840570551,0.004111372355477,0.6888829645427886,0.3111170354572114,0.0005331911490269,21,False,1
442,D457,366,False,numeric,0.0284685023660357,0.0546075674903447,0.0029819864272125,0.6894161556918155,0.3105838443081845,0.0,11,False,1
443,D168,166,False,numeric,0.0362895380367901,0.0722447902771168,0.0052193097221845,0.6918155158624367,0.3081844841375633,0.0,11,False,1
444,D97,95,False,numeric,0.0173012501951479,0.0396568910082604,0.001572669004441,0.6939482804585444,0.3060517195414556,0.0002665955745134,15,False,1
445,D747,570,False,numeric,0.0569514796054385,0.1064118310358439,0.011323477784401,0.7056784857371368,0.2943215142628632,0.0002665955745134,8,False,1
446,D416,330,False,numeric,0.037020407891229,0.0795836708202793,0.0063335606612305,0.707544654758731,0.292455345241269,0.0002665955745134,22,False,1
447,D73,71,False,numeric,0.0323701998909624,0.0680260694706197,0.0046275461276215,0.7091442282058118,0.2908557717941882,0.0,42,False,1
448,D415,329,False,numeric,0.0505841819640096,0.0973764017220132,0.0094821636123269,0.7094108237803253,0.2905891762196747,0.0002665955745134,12,False,1
449,D662,514,False,numeric,0.0392402753204478,0.0877041750566314,0.0076920223223642,0.7187416688882965,0.2812583311117035,0.0002665955745134,19,False,1
450,D442,352,False,numeric,0.0164387896566249,0.0444071440293353,0.0019719944408421,0.7198080511863503,0.2801919488136496,0.0002665955745134,23,False,1
451,D515,407,False,numeric,0.0246665822447347,0.0591337775442264,0.00349680364665,0.7211410290589176,0.2788589709410823,0.0002665955745134,20,False,1
452,D748,571,False,numeric,0.0354072247400693,0.0742584359273354,0.0055143153063741,0.7214076246334311,0.2785923753665689,0.0002665955745134,12,False,1
453,D469,377,False,numeric,0.0540508042772594,0.1045384119275136,0.0109282795683265,0.7246067715275927,0.2753932284724074,0.0005331911490269,10,False,1
454,D459,368,False,numeric,0.0545039840770461,0.1123251020532086,0.0126169285512637,0.7248733671021061,0.2751266328978939,0.0002665955745134,10,False,1
455,D470,378,False,numeric,0.0246734026496934,0.0560004463705828,0.0031360499937045,0.7262063449746734,0.2737936550253266,0.0,14,False,1
456,D514,406,False,numeric,0.0482273704969341,0.1020784979899305,0.0104200197518802,0.7280725139962677,0.2719274860037323,0.0002665955745134,11,False,1
457,D460,369,False,numeric,0.0350723159661423,0.0774601822606396,0.0060000798358515,0.7374033591042388,0.2625966408957611,0.0002665955745134,12,False,1
458,D473,381,False,numeric,0.0261276548517728,0.0688198299292123,0.0047361689914857,0.7390029325513197,0.2609970674486803,0.0002665955745134,19,False,1
459,D443,353,False,numeric,0.019465394333511,0.0499715714797161,0.0024971579561523,0.7411356971474273,0.2588643028525726,0.0002665955745134,19,False,1
460,D444,354,False,numeric,0.0184673462521994,0.0500221372107286,0.0025022142111289,0.743268461743535,0.2567315382564649,0.0,22,False,1
461,D29,28,False,numeric,0.0699369057376699,0.1454177785777153,0.0211463303264774,0.7488669688083178,0.2511330311916822,0.0005331911490269,7,False,1
462,D516,408,False,numeric,0.0231249000266595,0.0618955746876335,0.0038310621659124,0.7515329245534524,0.2484670754465476,0.0002665955745134,20,False,1
463,D445,355,False,numeric,0.0259664178355105,0.0702712403122278,0.0049380472150188,0.7520661157024794,0.2479338842975206,0.0002665955745134,22,False,1
464,D472,380,False,numeric,0.0410330025097307,0.0946367456606892,0.0089561136292459,0.7600639829378832,0.2399360170621167,0.0,13,False,1
465,D471,379,False,numeric,0.0221288189840042,0.0559267425440588,0.0031278005315894,0.761663556384964,0.238336443615036,0.0002665955745134,13,False,1
466,D417,331,False,numeric,0.0303026926166355,0.0728345210993086,0.0053048674637656,0.7632631298320448,0.2367368701679552,0.0,16,False,1
467,D810,616,False,numeric,0.0187762901962143,0.049428087783079,0.0024431358618917,0.7723273793655026,0.2276726206344974,0.0002665955745134,16,False,1
468,D623,493,False,numeric,0.0477872567315382,0.1081864808759732,0.0117043146443273,0.7739269528125833,0.2260730471874167,0.0005331911490269,9,False,1
469,D621,491,False,numeric,0.0194442624788056,0.0466476122279894,0.0021759997265728,0.779525459877366,0.2204745401226339,0.0,11,False,1
470,D697,542,False,numeric,0.0373500399893361,0.0862087813678847,0.0074319539849357,0.7805918421754199,0.2194081578245801,0.0002665955745134,10,False,1
471,D809,615,False,numeric,0.0184635919357504,0.0476005844802849,0.0022658156428647,0.7845907757931219,0.2154092242068781,0.0002665955745134,12,False,1
472,D624,494,False,numeric,0.0458544388163156,0.108713651844953,0.0118186580974656,0.7867235403892295,0.2132764596107704,0.0002665955745134,8,False,1
473,D608,482,False,numeric,0.0390118190365235,0.0922316615301327,0.0085066793886089,0.7877899226872834,0.2122100773127166,0.0002665955745134,10,False,1
474,D808,614,False,numeric,0.0349428330367901,0.0833352992933968,0.00694477210832,0.7888563049853372,0.2111436950146627,0.0,9,False,1
475,D595,473,False,numeric,0.0472140762463343,0.1181123042761735,0.0139505164214274,0.7917888563049853,0.2082111436950146,0.0,9,False,1
476,D811,617,False,numeric,0.022716884393495,0.0642601893649872,0.004129371937224,0.7933884297520661,0.2066115702479339,0.0002665955745134,17,False,1
477,D700,545,False,numeric,0.0180188038789656,0.0564479761672506,0.0031863740133785,0.7989869368168488,0.2010130631831511,0.0002665955745134,19,False,1
478,D673,523,False,numeric,0.0470096863399093,0.1097184659464763,0.012038141769648,0.7997867235403893,0.2002132764596107,0.0002665955745134,7,False,1
479,D108,106,False,numeric,0.0459433040439882,0.1071017098672332,0.011470776256485,0.800853105838443,0.1991468941615569,0.0002665955745134,7,False,1
480,D13,12,False,numeric,0.0170656057328712,0.0581975345192006,0.0033869530241135,0.8029858704345508,0.1970141295654492,0.0005331911490269,20,False,1
481,D517,409,False,numeric,0.0173776464126899,0.0515172956293859,0.0026540317489655,0.8056518261796854,0.1943481738203145,0.0002665955745134,18,False,1
482,D583,461,False,numeric,0.026013322553719,0.0692172958058825,0.004791034038679,0.8056518261796854,0.1943481738203145,0.0002665955745134,23,False,1
483,D474,382,False,numeric,0.0224452461138363,0.0634186798992812,0.0040219289601674,0.8061850173287124,0.1938149826712876,0.0002665955745134,17,False,1
484,D185,179,False,numeric,0.0462673801820847,0.1099967664426743,0.0120992886278442,0.8091175686483605,0.1908824313516395,0.0002665955745134,698,False,1
485,D418,332,False,numeric,0.0260063982937883,0.0725448148319955,0.0052627501590085,0.8101839509464143,0.1898160490535857,0.0,16,False,1
486,D674,524,False,numeric,0.0270061316982138,0.068953171199305,0.0047545398184406,0.8117835243934951,0.1882164756065049,0.0002665955745134,9,False,1
487,D928,681,False,numeric,0.0110010993886963,0.0392214237010003,0.0015383200771333,0.8136496934150893,0.1863503065849107,0.0002665955745134,25,False,1
488,D933,684,False,numeric,0.0295667288829645,0.0795312093065166,0.0063252132537569,0.8168488403092509,0.1831511596907491,0.0002665955745134,12,False,1
489,D842,629,False,numeric,0.0441211232801919,0.1108611594287893,0.0122901966698954,0.8176486270327913,0.1823513729672087,0.0015995734470807,11,False,1
490,D157,155,False,numeric,0.0207238010551852,0.0601803432049771,0.0036216737082688,0.8184484137563316,0.1815515862436683,0.0002665955745134,15,False,1
491,D42,41,False,numeric,0.0225670939661423,0.0724443953921206,0.0052481904237299,0.819248200479872,0.1807517995201279,0.0002665955745134,70,False,1
492,D751,574,False,numeric,0.0245050234294854,0.0711827975895657,0.005066990672677,0.8200479872034124,0.1799520127965875,0.0002665955745134,12,False,1
493,D763,585,False,numeric,0.0160524926718208,0.0537590966284995,0.0028900404703123,0.8205811783524394,0.1794188216475606,0.0,17,False,1
494,D40,39,False,numeric,0.0176989997256731,0.0551293957381013,0.0030392502744481,0.8224473473740336,0.1775526526259664,0.0002665955745134,74,False,1
495,D699,544,False,numeric,0.0324180218608371,0.084523486790206,0.0071442198191741,0.822713942948547,0.1772860570514529,0.0005331911490269,9,False,1
496,D843,630,False,numeric,0.0281243224177552,0.0820358276082657,0.006729877011373,0.8248467075446547,0.1751532924553452,0.0013329778725673,16,False,1
497,D446,356,False,numeric,0.018047872357238,0.0578164851035646,0.0033427459497307,0.8264462809917356,0.1735537190082644,0.0002665955745134,19,False,1
498,D742,568,False,numeric,0.0123970230130631,0.0447199383991549,0.0019998728904242,0.8299120234604106,0.1700879765395894,0.0,23,False,1
499,D764,586,False,numeric,0.017774486804852,0.0570962613625458,0.0032599830615801,0.8301786190349241,0.1698213809650759,0.0002665955745134,16,False,1
500,D426,339,False,numeric,0.0311583577712609,0.0811766013822076,0.0065896406119658,0.8312450013329779,0.1687549986670221,0.0002665955745134,7,False,1
501,D750,573,False,numeric,0.0397227406025059,0.1095908165290737,0.012010147067509,0.8341775526526259,0.165822447347374,0.0007997867235403,9,False,1
502,D812,618,False,numeric,0.0304339287411357,0.0875424355136788,0.0076636780156666,0.8344441482271394,0.1655558517728605,0.0,12,False,1
503,D698,543,False,numeric,0.0113434550807784,0.0358001514418178,0.001281650843257,0.8347107438016529,0.1652892561983471,0.0002665955745134,13,False,1
504,D85,83,False,numeric,0.009512432693415,0.0327479046336582,0.0010724252578951,0.8357771260997068,0.1642228739002932,0.0,184,False,1
505,D765,587,False,numeric,0.0107098177326046,0.0357592266888702,0.001278722293386,0.8365769128232471,0.1634230871767528,0.0,17,False,1
506,D596,474,False,numeric,0.0312297673303119,0.0802860630746734,0.0064458519240304,0.8368435083977606,0.1631564916022394,0.0002665955745134,7,False,1
507,D449,359,False,numeric,0.0299753399093575,0.0877034580426397,0.007691896552637,0.8379098906958145,0.1620901093041855,0.0,15,False,1
508,D663,515,False,numeric,0.0188572606272993,0.0584850014811129,0.0034204953982457,0.8384430818448414,0.1615569181551586,0.0,15,False,1
509,D766,588,False,numeric,0.0194729227827246,0.0649111639672527,0.0042134592075835,0.8387096774193549,0.1612903225806451,0.0005331911490269,18,False,1
510,D935,686,False,numeric,0.0194394637629965,0.0587185960654459,0.0034478735238969,0.8392428685683818,0.1607571314316182,0.0002665955745134,12,False,1
511,D625,495,False,numeric,0.0159779070770461,0.0464803064518933,0.0021604188878619,0.841109037589976,0.1588909624100239,0.0,10,False,1
512,D582,460,False,numeric,0.0152351970453212,0.047299887182162,0.0022372793274452,0.8413756331644895,0.1586243668355105,0.0002665955745134,14,False,1
513,D24,23,False,numeric,0.0518528392428685,0.1378604291973816,0.0190054979384862,0.8427086110370567,0.1572913889629432,0.0031991468941615,5,False,1
514,D156,154,False,numeric,0.0286780668283124,0.0738290294095938,0.0054507255835626,0.8432418021860837,0.1567581978139162,0.0,6,False,1
515,D609,483,False,numeric,0.0264929352172753,0.0692278307623577,0.0047924925520616,0.8469741402292722,0.1530258597707278,0.0,6,False,1
516,D889,649,False,numeric,0.011726727228739,0.0423690430570963,0.001795135809574,0.8469741402292722,0.1530258597707278,0.0,24,False,1
517,D129,127,False,numeric,0.0230528111986137,0.0682486469471514,0.0046578778101169,0.8496400959744068,0.1503599040255931,0.0002665955745134,14,False,1
518,D890,650,False,numeric,0.0121728680965075,0.0472086741252313,0.0022286589126622,0.8496400959744068,0.1503599040255931,0.0002665955745134,21,False,1
519,D749,572,False,numeric,0.0193446471442282,0.060179981416483,0.0036216301632882,0.8512396694214877,0.1487603305785124,0.0002665955745134,11,False,1
520,D191,184,False,numeric,0.0207884884902692,0.0643617784796703,0.0041424385290661,0.852039456145028,0.147960543854972,0.0,429,False,1
521,D461,370,False,numeric,0.022258215601173,0.0664097273946911,0.0044102518926371,0.852039456145028,0.147960543854972,0.0002665955745134,10,False,1
522,D166,164,False,numeric,0.029192215444948,0.0769661316397402,0.0059237854195858,0.8523060517195414,0.1476939482804585,0.0002665955745134,6,False,1
523,D597,475,False,numeric,0.0421221007731271,0.109948617550011,0.0120886985011586,0.8523060517195414,0.1476939482804585,0.0005331911490269,5,False,1
524,D701,546,False,numeric,0.0212231049394828,0.0669600996639789,0.0044836549470099,0.8531058384430819,0.1468941615569181,0.0002665955745134,14,False,1
525,D110,108,False,numeric,0.0333688794302852,0.0913414218790951,0.0083432553508948,0.8552386030391895,0.1447613969608104,0.0002665955745134,7,False,1
526,D119,117,False,numeric,0.0622379226038389,0.1753798785875458,0.0307581018133823,0.8552386030391895,0.1447613969608104,0.0002665955745134,542,False,1
527,D844,631,False,numeric,0.0289256198347107,0.0874797767663525,0.0076527113430908,0.8552386030391895,0.1447613969608104,0.0015995734470807,8,False,1
528,D165,163,False,numeric,0.0358571047933884,0.1008487595929495,0.0101704723114365,0.8571047720607838,0.1428952279392162,0.0002665955745134,7,False,1
529,D752,575,False,numeric,0.0243322435363902,0.075325422491195,0.005673919273477,0.8573713676352972,0.1426286323647027,0.0002665955745134,12,False,1
530,D447,357,False,numeric,0.0152491513332444,0.0588989034394683,0.0034690808263718,0.8592375366568915,0.1407624633431085,0.0,21,False,1
531,D419,333,False,numeric,0.0231065967555318,0.0766448690605371,0.0058744359533068,0.8621700879765396,0.1378299120234604,0.0002665955745134,16,False,1
532,D686,533,False,numeric,0.0238454930317248,0.0728899966338146,0.0053129516092775,0.8640362569981338,0.1359637430018661,0.0002665955745134,9,False,1
533,D37,36,False,numeric,0.0337084552231405,0.1005077490826246,0.0101018076256558,0.8643028525726473,0.1356971474273527,0.0002665955745134,73,False,1
534,D687,534,False,numeric,0.0189700257805918,0.0578135430347639,0.0033424057582325,0.8645694481471607,0.1354305518528392,0.0,7,False,1
535,D475,383,False,numeric,0.0132079978683017,0.050306660645206,0.0025307601052719,0.8661690215942416,0.1338309784057584,0.0002665955745134,17,False,1
536,D133,131,False,numeric,0.024817042742202,0.0813876604399472,0.0066239512718881,0.86990135963743,0.13009864036257,0.0,11,False,1
537,D813,619,False,numeric,0.0109473295977072,0.0413759783426154,0.0017119715838085,0.8704345507864569,0.129565449213543,0.0002665955745134,14,False,1
538,D4,3,False,numeric,0.0389896027725939,0.1158698635185023,0.0134258252717963,0.8736336976806185,0.1263663023193815,0.0031991468941615,5,False,1
